model,condition,seed,unit,signal,turn,cusum,ph
llama-3.3-70b,placebo,6,A1,S,13,0.0,0.0
llama-3.3-70b,placebo,6,A1,S,14,0.18238353719514477,0.182383537195145
llama-3.3-70b,placebo,6,A1,S,15,1.3104949563896844,1.3104949563896842
llama-3.3-70b,placebo,6,A1,S,16,0.18242574427352654,0.18242574427352665
llama-3.3-70b,placebo,6,A1,S,17,0.6202679191097971,0.6202679191097968
llama-3.3-70b,placebo,6,A1,S,18,0.18243263525031383,0.18243263525031406
llama-3.3-70b,placebo,6,A1,S,19,0.4204164392366656,0.4204164392366656
llama-3.3-70b,placebo,6,A1,S,20,0.18232582588560142,0.1823258258856022
llama-3.3-70b,placebo,6,A1,S,21,0.2875903403929022,0.2875903403929021
llama-3.3-70b,placebo,6,A1,S,22,0.18238784401949104,0.18238784401949104
llama-3.3-70b,placebo,6,A1,S,23,1.0111587842721896,1.0111587842721894
llama-3.3-70b,placebo,6,A1,S,24,0.18241023959547065,0.18241023959547142
llama-3.3-70b,placebo,6,A1,S,25,0.9194105441781266,0.9194105441781266
llama-3.3-70b,placebo,6,A1,S,26,0.18244038760248582,0.1824403876024867
llama-3.3-70b,placebo,6,A1,S,27,0.3072060219299372,0.30720602192993685
llama-3.3-70b,placebo,6,A2,S,8,1.4281608543131699,1.4281608543131699
llama-3.3-70b,placebo,6,A2,S,9,0.282944593382211,0.282944593382211
llama-3.3-70b,placebo,6,A2,S,10,0.0,0.0
llama-3.3-70b,placebo,6,A2,S,11,0.14530723567296477,0.145307235672965
llama-3.3-70b,placebo,6,A2,S,12,0.3457232094212873,0.3457232094212873
llama-3.3-70b,placebo,6,A2,S,13,0.0,0.0
llama-3.3-70b,placebo,7,A1,S,8,0.1695271721408378,0.1695271721408378
llama-3.3-70b,placebo,7,A1,S,9,0.03861879792359313,0.03861879792359324
llama-3.3-70b,placebo,7,A1,S,10,0.0,0.0
llama-3.3-70b,placebo,7,A1,S,11,0.03850337535708226,0.03850337535708226
llama-3.3-70b,placebo,7,A1,S,12,0.9407783056068151,0.9407783056068151
llama-3.3-70b,placebo,7,A1,S,13,0.03868081678039981,0.03868081678040003
llama-3.3-70b,placebo,7,A1,S,14,0.4742347778477157,0.4742347778477156
llama-3.3-70b,placebo,7,A1,S,15,0.03859554097222917,0.038595540972229614
llama-3.3-70b,placebo,7,A1,S,16,1.0051661053195862,1.005166105319586
llama-3.3-70b,placebo,7,A1,S,17,0.0385808977747093,0.0385808977747093
llama-3.3-70b,placebo,7,A1,S,18,0.3888958489578421,0.388895848957842
llama-3.3-70b,placebo,7,A1,S,19,0.03847667337736271,0.03847667337736205
llama-3.3-70b,placebo,7,A1,S,21,0.0,0.0
llama-3.3-70b,placebo,7,A1,S,22,0.03855936367926582,0.0385593636792656
llama-3.3-70b,placebo,7,A1,S,23,0.0,0.0
llama-3.3-70b,placebo,7,A1,S,24,0.03856108640374667,0.038561086403746
llama-3.3-70b,placebo,7,A1,S,25,0.0,0.0
llama-3.3-70b,placebo,7,A1,S,26,0.038649807279704795,0.03864980727970391
llama-3.3-70b,placebo,7,A1,S,27,0.0,0.0
llama-3.3-70b,placebo,7,A2,S,9,0.16665441469658837,0.16665441469658837
llama-3.3-70b,placebo,7,A2,S,10,0.0,0.0
llama-3.3-70b,placebo,7,A2,S,11,0.1664652992034773,0.1664652992034773
llama-3.3-70b,placebo,7,A2,S,12,2.7294396745633622,2.7294396745633622
llama-3.3-70b,placebo,7,A2,S,13,1.5631309363612171,1.5631309363612171
llama-3.3-70b,placebo,7,A2,S,14,2.9952120838969,2.9952120838969
llama-3.3-70b,placebo,7,A2,S,15,1.8289348188714212,1.8289348188714212
llama-3.3-70b,placebo,7,A2,S,16,2.8992511985660756,2.8992511985660756
llama-3.3-70b,placebo,7,A2,S,17,1.7329949155680673,1.7329949155680673
llama-3.3-70b,placebo,7,A2,S,19,0.56654010768619,0.56654010768619
llama-3.3-70b,placebo,7,A2,S,20,0.7744004659154389,0.7744004659154389
llama-3.3-70b,placebo,7,A2,S,21,0.16642656211454743,0.1664265621145482
llama-3.3-70b,placebo,7,A2,S,22,0.0,0.0
llama-3.3-70b,placebo,7,A2,S,23,0.16636603587489196,0.1663660358748924
llama-3.3-70b,placebo,7,A2,S,24,0.4435331001583892,0.44353310015838954
llama-3.3-70b,placebo,7,A2,S,25,0.16643463233730293,0.16643463233730316
llama-3.3-70b,placebo,7,A2,S,26,0.21906799584816683,0.2190679958481665
llama-3.3-70b,placebo,8,A1,S,8,3.4941891096628583,3.4941891096628583
llama-3.3-70b,placebo,8,A1,S,9,2.4149709874310332,2.4149709874310332
llama-3.3-70b,placebo,8,A1,S,10,2.609397364467598,2.609397364467598
llama-3.3-70b,placebo,8,A1,S,11,1.5300800046800118,1.5300800046800118
llama-3.3-70b,placebo,8,A1,S,12,2.5123420866392183,2.5123420866392183
llama-3.3-70b,placebo,8,A1,S,13,1.433082435904386,1.433082435904386
llama-3.3-70b,placebo,8,A1,S,14,1.5732997113041902,1.5732997113041904
llama-3.3-70b,placebo,8,A1,S,15,0.4939920596324717,0.49399205963247206
llama-3.3-70b,placebo,8,A1,S,17,0.1587891088341521,0.15878910883415287
llama-3.3-70b,placebo,8,A1,S,19,0.2381614816761063,0.23816148167610685
llama-3.3-70b,placebo,8,A1,S,21,0.19981067827955623,0.19981067827955634
llama-3.3-70b,placebo,8,A1,S,22,0.07949038351512816,0.07949038351512883
llama-3.3-70b,placebo,8,A1,S,23,0.0,0.0
llama-3.3-70b,placebo,8,A1,S,24,0.07937992370481606,0.07937992370481695
llama-3.3-70b,placebo,8,A1,S,25,0.9582719953095298,0.9582719953095298
llama-3.3-70b,placebo,8,A1,S,26,0.07935457442652294,0.07935457442652272
llama-3.3-70b,placebo,8,A1,S,27,0.0,0.0
llama-3.3-70b,placebo,8,A2,S,8,0.16138141017984742,0.16138141017984742
llama-3.3-70b,placebo,8,A2,S,9,1.5711235541508923,1.5711235541508923
llama-3.3-70b,placebo,8,A2,S,10,0.40993566070284504,0.40993566070284504
llama-3.3-70b,placebo,8,A2,S,11,0.5026752546235742,0.5026752546235742
llama-3.3-70b,placebo,8,A2,S,12,0.16120739485249624,0.16120739485249613
llama-3.3-70b,placebo,8,A2,S,13,0.0,0.0
llama-3.3-70b,placebo,8,A2,S,14,0.16125014817095584,0.16125014817095584
llama-3.3-70b,placebo,8,A2,S,15,0.7333143372117277,0.7333143372117279
llama-3.3-70b,placebo,8,A2,S,16,0.16139941203973285,0.1613994120397324
llama-3.3-70b,placebo,8,A2,S,17,0.0,0.0
llama-3.3-70b,placebo,8,A2,S,18,0.16126964978142388,0.1612696497814241
llama-3.3-70b,placebo,8,A2,S,19,0.0,0.0
llama-3.3-70b,placebo,8,A2,S,20,0.16123439693270314,0.16123439693270303
llama-3.3-70b,placebo,8,A2,S,21,0.0,0.0
llama-3.3-70b,placebo,8,A2,S,22,0.1612658994778814,0.16126589947788172
llama-3.3-70b,placebo,8,A2,S,23,0.17554835941884817,0.1755483594188485
llama-3.3-70b,placebo,8,A2,S,24,0.0,0.0
llama-3.3-70b,placebo,9,A1,S,8,0.9253858025149178,0.9253858025149178
llama-3.3-70b,placebo,9,A1,S,9,0.0793956887358378,0.0793956887358378
llama-3.3-70b,placebo,9,A1,S,10,0.08859004698939932,0.08859004698939932
llama-3.3-70b,placebo,9,A1,S,11,0.07940934796237598,0.07940934796237586
llama-3.3-70b,placebo,9,A1,S,12,0.0769835155644536,0.0769835155644536
llama-3.3-70b,placebo,9,A1,S,13,0.0794445978299736,0.0794445978299736
llama-3.3-70b,placebo,9,A1,S,14,0.0,0.0
llama-3.3-70b,placebo,9,A1,S,15,0.07929126347836912,0.07929126347836934
llama-3.3-70b,placebo,9,A1,S,16,0.0,0.0
llama-3.3-70b,placebo,9,A1,S,17,0.07939260439696405,0.07939260439696394
llama-3.3-70b,placebo,9,A1,S,18,0.25227532298029376,0.2522753229802941
llama-3.3-70b,placebo,9,A1,S,19,0.07946662916867364,0.07946662916867364
llama-3.3-70b,placebo,9,A1,S,20,0.0,0.0
llama-3.3-70b,placebo,9,A1,S,21,0.07943975095603384,0.07943975095603406
llama-3.3-70b,placebo,9,A1,S,22,0.0,0.0
llama-3.3-70b,placebo,9,A1,S,23,0.07943446345841276,0.07943446345841298
llama-3.3-70b,placebo,9,A1,S,24,0.0,0.0
llama-3.3-70b,placebo,9,A1,S,25,0.07947720425804583,0.07947720425804583
llama-3.3-70b,placebo,9,A1,S,26,0.0,0.0
llama-3.3-70b,placebo,9,A1,S,27,0.07945957912926294,0.0794595791292636
llama-3.3-70b,placebo,9,A1,S,28,0.42137926444352125,0.42137926444352125
llama-3.3-70b,placebo,9,A1,S,29,0.07948072929456018,0.07948072929456096
llama-3.3-70b,placebo,9,A1,S,30,0.0,0.0
llama-3.3-70b,placebo,9,A2,S,9,0.13276561903934225,0.13276561903934225
llama-3.3-70b,placebo,9,A2,S,10,0.14328900259105748,0.14328900259105748
llama-3.3-70b,placebo,9,A2,S,11,0.1327201725583258,0.1327201725583258
llama-3.3-70b,placebo,9,A2,S,12,0.6375723092947296,0.6375723092947296
llama-3.3-70b,placebo,9,A2,S,13,0.13273903710424462,0.1327390371042445
llama-3.3-70b,placebo,9,A2,S,14,1.8338308984620184,1.8338308984620184
llama-3.3-70b,placebo,9,A2,S,15,0.7011956157453503,0.7011956157453503
llama-3.3-70b,placebo,9,A2,S,16,1.5165925641039912,1.516592564103991
llama-3.3-70b,placebo,9,A2,S,17,0.38390154576063795,0.3839015457606374
llama-3.3-70b,placebo,9,A2,S,18,0.37623882596372715,0.3762388259637266
llama-3.3-70b,placebo,10,A1,S,8,0.21469732914363027,0.21469732914363027
llama-3.3-70b,placebo,10,A1,S,9,0.26984290507171693,0.26984290507171693
llama-3.3-70b,placebo,10,A1,S,10,0.0,0.0
llama-3.3-70b,placebo,10,A1,S,11,0.2698186897453798,0.2698186897453798
llama-3.3-70b,placebo,10,A1,S,12,0.0,0.0
llama-3.3-70b,placebo,10,A1,S,14,0.26997256045699625,0.26997256045699625
llama-3.3-70b,placebo,10,A1,S,15,0.0,0.0
llama-3.3-70b,placebo,10,A1,S,16,0.2698721654411801,0.2698721654411802
llama-3.3-70b,placebo,10,A1,S,17,0.7614832738287101,0.7614832738287101
llama-3.3-70b,placebo,10,A1,S,19,0.13457164997260884,0.1345716499726084
llama-3.3-70b,placebo,10,A1,S,20,0.2697919521515185,0.2697919521515182
llama-3.3-70b,placebo,10,A1,S,21,0.0,0.0
llama-3.3-70b,placebo,10,A1,S,22,0.21920809386071494,0.21920809386071483
llama-3.3-70b,placebo,10,A1,S,23,0.26983382430509506,0.2698338243050955
llama-3.3-70b,placebo,10,A1,S,24,0.33783234700031417,0.3378323470003144
llama-3.3-70b,placebo,10,A2,S,8,0.1020072279781653,0.1020072279781653
llama-3.3-70b,placebo,10,A2,S,9,1.0603625393375198,1.0603625393375198
llama-3.3-70b,placebo,10,A2,S,10,0.10208005567709555,0.10208005567709555
llama-3.3-70b,placebo,10,A2,S,11,0.0,0.0
llama-3.3-70b,placebo,10,A2,S,12,0.10207572926846309,0.10207572926846309
llama-3.3-70b,placebo,10,A2,S,13,0.0,0.0
llama-3.3-70b,placebo,10,A2,S,14,0.10208654532305317,0.10208654532305328
llama-3.3-70b,placebo,10,A2,S,15,0.0,0.0
llama-3.3-70b,placebo,10,A2,S,17,0.10222162769186993,0.10222162769186971
llama-3.3-70b,placebo,10,A2,S,18,0.0,0.0
llama-3.3-70b,placebo,10,A2,S,19,0.10211178287912293,0.10211178287912315
llama-3.3-70b,placebo,10,A2,S,20,0.24273190017508284,0.24273190017508295
llama-3.3-70b,placebo,10,A2,S,21,0.10210745643748143,0.10210745643748176
llama-3.3-70b,placebo,10,A2,S,22,0.0,0.0
llama-3.3-70b,placebo,10,A2,S,23,0.10211610933176751,0.10211610933176729
llama-3.3-70b,placebo,10,A2,S,24,0.6045193159649662,0.604519315964966
llama-3.3-70b,placebo,10,A2,S,25,2.54305153797657,2.54305153797657
llama-3.3-70b,placebo,11,A1,S,8,0.9107644495631235,0.9107644495631235
llama-3.3-70b,placebo,11,A1,S,9,0.12997471266461436,0.12997471266461424
llama-3.3-70b,placebo,11,A1,S,10,0.0,0.0
llama-3.3-70b,placebo,11,A1,S,11,0.12993153921574285,0.12993153921574274
llama-3.3-70b,placebo,11,A1,S,12,0.0,0.0
llama-3.3-70b,placebo,11,A1,S,13,0.13000958392917372,0.13000958392917372
llama-3.3-70b,placebo,11,A1,S,14,1.1340877176576523,1.1340877176576525
llama-3.3-70b,placebo,11,A1,S,15,0.13001207474283472,0.13001207474283483
llama-3.3-70b,placebo,11,A1,S,16,0.566836908537518,0.5668369085375184
llama-3.3-70b,placebo,11,A1,S,17,0.13003864358236383,0.13003864358236417
llama-3.3-70b,placebo,11,A1,S,18,0.5528235012317455,0.5528235012317455
llama-3.3-70b,placebo,11,A1,S,19,0.12997678832788429,0.12997678832788395
llama-3.3-70b,placebo,11,A1,S,20,0.0,0.0
llama-3.3-70b,placebo,11,A1,S,21,0.12995769229675014,0.1299576922967507
llama-3.3-70b,placebo,11,A1,S,22,0.0,0.0
llama-3.3-70b,placebo,11,A1,S,23,0.1299751278023361,0.12997512780233578
llama-3.3-70b,placebo,11,A1,S,24,0.0,0.0
llama-3.3-70b,placebo,11,A1,S,25,0.12998218505491965,0.12998218505491899
llama-3.3-70b,placebo,11,A1,S,26,0.0,0.0
llama-3.3-70b,placebo,11,A1,S,27,0.1299962995980949,0.1299962995980941
llama-3.3-70b,placebo,11,A1,S,28,0.0,0.0
llama-3.3-70b,placebo,11,A1,S,29,0.13002328344865188,0.13002328344865255
llama-3.3-70b,placebo,11,A1,S,30,0.11741645053475502,0.11741645053475658
llama-3.3-70b,placebo,11,A2,S,8,1.1433118987984725,1.1433118987984725
llama-3.3-70b,placebo,11,A2,S,9,0.13041415268585876,0.13041415268585888
llama-3.3-70b,placebo,11,A2,S,10,0.084764722486949,0.08476472248694905
llama-3.3-70b,placebo,11,A2,S,11,0.012988276916893637,0.01298827691689386
llama-3.3-70b,placebo,11,A2,S,12,0.2614333713224468,0.2614333713224468
llama-3.3-70b,placebo,11,A2,S,13,0.01297064091894573,0.01297064091894562
llama-3.3-70b,placebo,11,A2,S,14,0.0,0.0
llama-3.3-70b,placebo,11,A2,S,15,0.6375142316023106,0.6375142316023106
llama-3.3-70b,placebo,11,A2,S,16,0.01288892824819654,0.012888928248196763
llama-3.3-70b,placebo,11,A2,S,17,0.0,0.0
llama-3.3-70b,placebo,11,A2,S,18,0.013021197631785886,0.013021197631785775
llama-3.3-70b,placebo,11,A2,S,19,0.06211596747587578,0.06211596747587578
llama-3.3-70b,placebo,11,A2,S,20,0.012917145432272514,0.012917145432272292
llama-3.3-70b,placebo,11,A2,S,21,0.021999091152875905,0.02199909115287557
llama-3.3-70b,placebo,11,A2,S,22,0.012914793989800666,0.012914793989800444
llama-3.3-70b,placebo,11,A2,S,23,1.0318248713892562,1.0318248713892562
llama-3.3-70b,placebo,11,A2,S,24,0.018885387253500974,0.018885387253501307
llama-3.3-70b,placebo,11,A2,S,25,0.5220557552915293,0.5220557552915297
llama-3.3-70b,placebo,11,A2,S,26,0.012965350128531838,0.012965350128531838
llama-3.3-70b,placebo,11,A2,S,27,1.3507458805601968,1.350745880560197
llama-3.3-70b,placebo,11,A2,S,28,0.33778170615290093,0.33778170615290115
llama-3.3-70b,placebo,11,A2,S,29,0.0,0.0
llama-3.3-70b,placebo,12,A1,S,8,0.331105439061271,0.331105439061271
llama-3.3-70b,placebo,12,A1,S,9,0.18985444979976362,0.18985444979976362
llama-3.3-70b,placebo,12,A1,S,10,0.7688518068092125,0.7688518068092125
llama-3.3-70b,placebo,12,A1,S,11,0.1898354402624115,0.1898354402624114
llama-3.3-70b,placebo,12,A1,S,12,0.0,0.0
llama-3.3-70b,placebo,12,A1,S,13,0.1898298958130099,0.18982989581301002
llama-3.3-70b,placebo,12,A1,S,14,2.7624099825051727,2.7624099825051727
llama-3.3-70b,placebo,12,A1,S,15,1.5726133532193627,1.5726133532193627
llama-3.3-70b,placebo,12,A1,S,16,3.8470088608677555,3.8470088608677555
llama-3.3-70b,placebo,12,A1,S,17,2.657081540683294,2.657081540683294
llama-3.3-70b,placebo,12,A1,S,18,3.8653699463110636,3.8653699463110636
llama-3.3-70b,placebo,12,A1,S,19,2.675496486925602,2.675496486925602
llama-3.3-70b,placebo,12,A1,S,20,1.8912109251367712,1.8912109251367712
llama-3.3-70b,placebo,12,A1,S,21,0.7013754848743599,0.7013754848743599
llama-3.3-70b,placebo,12,A1,S,22,0.2820215784917497,0.2820215784917499
llama-3.3-70b,placebo,12,A1,S,23,0.18994236960800825,0.18994236960800848
llama-3.3-70b,placebo,12,A1,S,24,0.08468309621220227,0.08468309621220271
llama-3.3-70b,placebo,12,A1,S,25,0.2745921987249492,0.27459219872494955
llama-3.3-70b,placebo,12,A1,S,26,0.417078772853928,0.41707877285392847
llama-3.3-70b,placebo,12,A1,S,27,0.18992652811335486,0.18992652811335553
llama-3.3-70b,placebo,12,A1,S,28,0.0,0.0
llama-3.3-70b,placebo,12,A1,S,29,0.1899328647063816,0.18993286470638182
llama-3.3-70b,placebo,12,A1,S,30,0.0,0.0
llama-3.3-70b,placebo,12,A2,S,8,0.36351885704602926,0.36351885704602926
llama-3.3-70b,placebo,12,A2,S,9,0.0,0.0
llama-3.3-70b,placebo,12,A2,S,10,0.9284694489594312,0.9284694489594312
llama-3.3-70b,placebo,12,A2,S,11,0.2207568970677154,0.2207568970677154
llama-3.3-70b,placebo,12,A2,S,12,0.9407603549537764,0.9407603549537764
llama-3.3-70b,placebo,12,A2,S,13,0.23272909976914835,0.23272909976914835
llama-3.3-70b,placebo,12,A2,S,14,2.362834763903261,2.362834763903261
llama-3.3-70b,placebo,12,A2,S,15,2.2551477360077943,2.2551477360077943
llama-3.3-70b,placebo,13,A1,S,8,0.2883950930101179,0.2883950930101179
llama-3.3-70b,placebo,13,A1,S,9,0.0,0.0
llama-3.3-70b,placebo,13,A1,S,10,0.9786763420027567,0.9786763420027567
llama-3.3-70b,placebo,13,A1,S,11,0.0,0.0
llama-3.3-70b,placebo,13,A1,S,12,1.5800745877201883,1.5800745877201883
llama-3.3-70b,placebo,13,A1,S,13,0.5814653027480852,0.5814653027480852
llama-3.3-70b,placebo,13,A1,S,14,3.129583518699098,3.1295835186990977
llama-3.3-70b,placebo,13,A1,S,15,2.131088795522743,2.131088795522743
llama-3.3-70b,placebo,13,A1,S,16,5.325334965640176,5.325334965640176
llama-3.3-70b,placebo,13,A1,S,17,4.3267782242510675,4.3267782242510675
llama-3.3-70b,placebo,13,A1,S,18,4.617869342651993,4.617869342651993
llama-3.3-70b,placebo,13,A1,S,19,5.438964454517912,5.438964454517912
llama-3.3-70b,placebo,13,A1,S,20,4.440364644648749,4.440364644648749
llama-3.3-70b,placebo,13,A1,S,21,4.130046252338216,4.130046252338217
llama-3.3-70b,placebo,13,A1,S,22,4.137524325050863,4.137524325050863
llama-3.3-70b,placebo,13,A1,S,23,3.763241993910988,3.763241993910988
llama-3.3-70b,placebo,13,A2,S,8,0.07034154782428192,0.07034154782428192
llama-3.3-70b,placebo,13,A2,S,9,0.384237232184618,0.384237232184618
llama-3.3-70b,placebo,13,A2,S,10,0.07028313478614512,0.07028313478614523
llama-3.3-70b,placebo,13,A2,S,11,0.0,0.0
llama-3.3-70b,placebo,13,A2,S,12,0.07035049828846074,0.07035049828846085
llama-3.3-70b,placebo,13,A2,S,13,0.0019406340029125557,0.0019406340029126667
llama-3.3-70b,placebo,13,A2,S,14,0.07029679581967241,0.0702967958196723
llama-3.3-70b,placebo,13,A2,S,15,0.15260610338460867,0.1526061033846089
llama-3.3-70b,placebo,13,A2,S,16,0.07031328334432507,0.07031328334432496
llama-3.3-70b,placebo,13,A2,S,17,1.8406299374334045,1.8406299374334045
llama-3.3-70b,placebo,13,A2,S,18,0.7703722403198063,0.7703722403198068
llama-3.3-70b,placebo,13,A2,S,19,0.4196879307405439,0.4196879307405439
llama-3.3-70b,placebo,13,A2,S,20,0.07033306846591825,0.07033306846591802
llama-3.3-70b,placebo,13,A2,S,21,0.0,0.0
llama-3.3-70b,placebo,13,A2,S,22,0.0703175230091303,0.07031752300913041
llama-3.3-70b,placebo,13,A2,S,23,0.08263570634286554,0.08263570634286577
llama-3.3-70b,placebo,13,A2,S,24,0.07032411804486915,0.07032411804486927
llama-3.3-70b,placebo,13,A2,S,25,0.0,0.0
llama-3.3-70b,placebo,13,A2,S,26,0.07037782088026001,0.07037782088026034
llama-3.3-70b,placebo,13,A2,S,27,0.7528739886698219,0.7528739886698226
llama-3.3-70b,placebo,13,A2,S,28,0.0703175230091303,0.07031752300913041
llama-3.3-70b,placebo,13,A2,S,29,0.0,0.0
llama-3.3-70b,placebo,13,A2,S,30,0.006206383931088633,0.006206383931088411
llama-3.3-70b,placebo,14,A1,S,8,2.013034072188175,2.013034072188175
llama-3.3-70b,placebo,14,A1,S,9,0.7433020703627813,0.7433020703627813
llama-3.3-70b,placebo,14,A1,S,11,0.5396692831724095,0.5396692831724095
llama-3.3-70b,placebo,14,A1,S,12,0.2893955947135427,0.2893955947135427
llama-3.3-70b,placebo,14,A1,S,13,0.5592133380180864,0.5592133380180866
llama-3.3-70b,placebo,14,A1,S,14,0.24134669535438558,0.2413466953543857
llama-3.3-70b,placebo,14,A1,S,15,0.269687972883244,0.269687972883244
llama-3.3-70b,placebo,14,A1,S,16,1.0456426417744333,1.0456426417744336
llama-3.3-70b,placebo,14,A1,S,17,0.2696578479590057,0.2696578479590057
llama-3.3-70b,placebo,14,A1,S,18,0.25443613256630404,0.2544361325663038
llama-3.3-70b,placebo,14,A1,S,19,0.26966866203014206,0.26966866203014206
llama-3.3-70b,placebo,14,A1,S,20,0.501302133153009,0.5013021331530094
llama-3.3-70b,placebo,14,A1,S,21,0.26980847390033447,0.26980847390033436
llama-3.3-70b,placebo,14,A1,S,22,0.0,0.0
llama-3.3-70b,placebo,14,A1,S,23,0.269752857757966,0.2697528577579664
llama-3.3-70b,placebo,14,A1,S,24,0.2862291868297223,0.28622918682972287
llama-3.3-70b,placebo,14,A1,S,25,0.5560384331872834,0.5560384331872843
llama-3.3-70b,placebo,14,A1,S,26,0.0,0.0
llama-3.3-70b,placebo,14,A1,S,27,0.26971887037079123,0.26971887037079156
llama-3.3-70b,placebo,14,A1,S,28,0.3585519236903778,0.3585519236903778
llama-3.3-70b,placebo,14,A1,S,29,0.2697860729000793,0.2697860729000787
llama-3.3-70b,placebo,14,A1,S,30,0.17625307178735194,0.17625307178735206
llama-3.3-70b,placebo,14,A2,S,8,0.11928183226782874,0.11928183226782874
llama-3.3-70b,placebo,14,A2,S,9,0.4264172648730006,0.4264172648730006
llama-3.3-70b,placebo,14,A2,S,10,0.11915157927360487,0.11915157927360487
llama-3.3-70b,placebo,14,A2,S,11,0.5049592181226532,0.5049592181226532
llama-3.3-70b,placebo,14,A2,S,12,0.11926916863377102,0.11926916863377102
llama-3.3-70b,placebo,14,A2,S,13,1.41217966961591,1.41217966961591
llama-3.3-70b,placebo,14,A2,S,14,0.29272024160477317,0.29272024160477317
llama-3.3-70b,placebo,14,A2,S,15,0.0,0.0
llama-3.3-70b,placebo,14,A2,S,16,0.11935118129829725,0.11935118129829725
llama-3.3-70b,placebo,14,A2,S,17,0.32946051561198675,0.32946051561198697
llama-3.3-70b,placebo,14,A2,S,19,0.11932042639036744,0.11932042639036755
llama-3.3-70b,placebo,14,A2,S,20,0.2495917554016237,0.2495917554016236
llama-3.3-70b,placebo,14,A2,S,21,0.1192390172590706,0.11923901725907093
llama-3.3-70b,placebo,14,A2,S,22,0.0,0.0
llama-3.3-70b,placebo,14,A2,S,23,0.11930896873694641,0.11930896873694685
llama-3.3-70b,placebo,14,A2,S,24,0.0,0.0
llama-3.3-70b,placebo,14,A2,S,25,0.11936022688922387,0.11936022688922421
llama-3.3-70b,placebo,14,A2,S,26,0.0,0.0
llama-3.3-70b,placebo,14,A2,S,27,0.11934937218011188,0.11934937218011221
llama-3.3-70b,placebo,14,A2,S,28,0.0,0.0
llama-3.3-70b,placebo,14,A2,S,29,0.11933248711692368,0.11933248711692457
llama-3.3-70b,placebo,14,A2,S,30,0.0,0.0
llama-3.3-70b,placebo,15,A1,S,8,0.5993095139948486,0.5993095139948486
llama-3.3-70b,placebo,15,A1,S,9,0.2875729750731292,0.28757297507312907
llama-3.3-70b,placebo,15,A1,S,10,0.711303324609375,0.711303324609375
llama-3.3-70b,placebo,15,A1,S,11,0.2876217050318852,0.287621705031885
llama-3.3-70b,placebo,15,A1,S,12,0.0,0.0
llama-3.3-70b,placebo,15,A1,S,13,0.2875983145973512,0.2875983145973513
llama-3.3-70b,placebo,15,A1,S,14,0.18508541515368881,0.1850854151536887
llama-3.3-70b,placebo,15,A1,S,15,0.28759116753527947,0.28759116753527936
llama-3.3-70b,placebo,15,A1,S,16,0.6782550373226377,0.6782550373226375
llama-3.3-70b,placebo,15,A1,S,17,0.28760871033391533,0.2876087103339158
llama-3.3-70b,placebo,15,A1,S,18,0.3643596364465327,0.36435963644653313
llama-3.3-70b,placebo,15,A1,S,19,0.28755673184938346,0.28755673184938324
llama-3.3-70b,placebo,15,A1,S,20,0.0,0.0
llama-3.3-70b,placebo,15,A1,S,21,0.2874638215494466,0.28746382154944694
llama-3.3-70b,placebo,15,A1,S,22,0.17222649008571855,0.1722264900857189
llama-3.3-70b,placebo,15,A1,S,23,0.2874319855090527,0.2874319855090528
llama-3.3-70b,placebo,15,A1,S,24,0.01776749795186272,0.017767497951862055
llama-3.3-70b,placebo,15,A1,S,25,0.2876236542405465,0.28762365424054614
llama-3.3-70b,placebo,15,A1,S,26,0.0,0.0
llama-3.3-70b,placebo,15,A1,S,27,0.2875677772296331,0.2875677772296328
llama-3.3-70b,placebo,15,A1,S,28,0.30378569735038474,0.30378569735038496
llama-3.3-70b,placebo,15,A1,S,29,0.287543087577129,0.287543087577129
llama-3.3-70b,placebo,15,A1,S,30,0.3626279464353256,0.36262794643532636
llama-3.3-70b,placebo,15,A2,S,8,1.4432127118447375,1.4432127118447375
llama-3.3-70b,placebo,15,A2,S,9,0.47541357290325004,0.47541357290325004
llama-3.3-70b,placebo,15,A2,S,10,1.5135131005586553,1.513513100558655
llama-3.3-70b,placebo,15,A2,S,11,0.5456889818887469,0.5456889818887468
llama-3.3-70b,placebo,15,A2,S,12,3.9121221412535876,3.9121221412535876
llama-3.3-70b,placebo,15,A2,S,13,2.9445340344705975,2.944534034470598
llama-3.3-70b,placebo,15,A2,S,14,3.2506134317608066,3.250613431760807
llama-3.3-70b,placebo,15,A2,S,15,2.282833242893761,2.282833242893761
llama-3.3-70b,placebo,15,A2,S,16,4.2195913735735235,4.2195913735735235
llama-3.3-70b,placebo,15,A2,S,17,3.2519929306539512,3.2519929306539512
llama-3.3-70b,placebo,15,A2,S,18,3.9058888479495586,3.9058888479495586
llama-3.3-70b,placebo,15,A2,S,19,2.9380905703571676,2.9380905703571676
llama-3.3-70b,placebo,15,A2,S,20,4.1409217051082425,4.1409217051082425
llama-3.3-70b,placebo,15,A2,S,21,3.17303987432701,3.17303987432701
llama-3.3-70b,placebo,15,A2,S,22,3.465428499406852,3.465428499406852
llama-3.3-70b,placebo,15,A2,S,23,2.4977439215250516,2.4977439215250516
llama-3.3-70b,placebo,15,A2,S,24,1.530226496285855,1.530226496285855
llama-3.3-70b,placebo,16,A1,S,8,2.500561190566479,2.500561190566479
llama-3.3-70b,placebo,16,A1,S,9,1.3441655912925623,1.3441655912925623
llama-3.3-70b,placebo,16,A1,S,10,2.1709678194341313,2.1709678194341313
