model,condition,turn,runs_present,runs_paired,H1_bits,H2_bits,sum_H_bits,I_bits,H_system_bits,I_shuffled_bits,I_minus_shuffled_bits,hard_H1_bits,hard_H2_bits,hard_I_bits,hard_I_miller_madow_bits,hard_H_system_bits,p1_READ,p1_WRITE,p1_DECRYPT,p1_SUBMIT,p1_OTHER,p1_DONE,p2_READ,p2_WRITE,p2_DECRYPT,p2_SUBMIT,p2_OTHER,p2_DONE,tokH_A1_mean,tokS_A1_mean,tokH_A1_n,tokH_A2_mean,tokS_A2_mean,tokH_A2_n
gpt-4o-mini,placebo,12,19,19,1.6726452197391293,2.0482470638257824,3.7208922835649116,0.17356153410911812,3.5473307494557935,0.0009797241712958815,0.17258180993782224,1.719553828322125,1.7474130395316416,0.20613869662931128,0.05427606074626251,3.2608281712244556,0.13153568080567746,0.4854604359489366,0.3181730559542852,0.06482945786115633,1.36942994441155e-06,0.0,0.04939722812994535,0.3040218561257856,0.34812481973466347,0.08792760513029436,2.175089837501837e-06,0.21052631578947367,0.486863536592269,0.4533467163359591,19,0.25748649787186245,0.23350642092412552,15
gpt-4o-mini,placebo,13,19,19,1.7740760078362534,1.7335729766229657,3.507648984459219,0.34274300823736414,3.164905976221855,0.0009353855938178945,0.34180762264354625,1.7843151288554941,1.4674579648482995,0.49891778850056046,0.42298647055903604,2.752855305203233,0.09753458328281962,0.15271201554406716,0.5862217299809229,0.05826776519170755,7.481057458248576e-07,0.10526315789473684,0.05431712012119022,0.2231609406641945,0.45936196168727966,2.1605079492645417e-07,1.8667396985534501e-06,0.2631578947368421,0.5592491002792237,0.6447668449595904,17,0.29430070856908114,0.24843912283273248,14
gpt-4o-mini,placebo,14,19,19,1.747183814628292,1.7640907853519145,3.5112745999802066,0.2219724855221128,3.289302114458094,0.000681258077082969,0.22129122744502983,1.4713544870139295,1.8474201200521745,0.30820367279762095,0.19430669588533436,3.010570934268483,0.03830980361671372,0.39197667783310913,0.3974998773968682,0.014317374529978754,1.5297812249664528e-06,0.15789473684210525,0.06022457424586016,0.2365030559014375,0.44011093193652273,1.1797186160056875e-06,2.3634607214869224e-06,0.2631578947368421,0.43997744013582374,0.39369082146638446,16,0.2661824949093494,0.4988991261420891,14
gpt-4o-mini,placebo,15,19,19,1.8343285386565613,1.8116099308388107,3.645938469495372,0.291575751814793,3.354362717680579,0.0009584378617275569,0.29061731395306545,1.81294527625988,1.7863012011716393,0.483412385268299,0.3695154083560124,3.11583409216322,0.11818269663511423,0.3081226588040719,0.41579951596873427,1.1452144541137546e-07,2.7722852880447844e-07,0.15789473684210525,0.025899074464177125,0.3092613544081329,0.3813572912015126,0.02032292822184248,1.4569674927719888e-06,0.2631578947368421,0.44003373727226824,0.38611085750919805,16,0.21025248869170074,0.20502582793667698,14
gpt-4o-mini,placebo,16,19,19,1.9478055445853144,1.6744103748466723,3.6222159194319867,0.2567040393039748,3.365511880128012,0.000794265636783642,0.25590977366719114,1.89682043644058,1.4287947340047853,0.35477515734338017,0.27884383940185575,2.970840013101985,0.20365953961958083,0.27235005580146493,0.36408924937003856,0.0020029127669403805,3.505599870016081e-06,0.15789473684210525,0.036304255136504385,0.071377475524517,0.526421845045055,0.05010414480665756,2.8058030555858584e-06,0.3157894736842105,0.32630298267870056,0.3335540604275927,16,0.14055082624899468,0.1025617960302302,13
gpt-4o-mini,placebo,17,19,19,2.04513054605206,1.5831647248062883,3.6282952708583482,0.28822677420806064,3.3400684966502876,0.0007249600337728701,0.2875018141742878,2.0353433020063356,1.5294283316328894,0.3436743835812681,0.19181174769821935,3.221097250057957,0.08707644401782974,0.2227846394429447,0.4413095472714623,0.09093145258094651,3.1798447113130775e-06,0.15789473684210525,0.012504482029430528,0.4337815624243388,0.18529089998185386,5.778658778719392e-07,1.4250669200049992e-06,0.3684210526315789,0.36013285581183785,0.3537602583022078,16,0.254358410997372,0.2843524196709086,12
gpt-4o-mini,placebo,18,18,18,2.0174869364697856,1.8550993857739155,3.872586322243701,0.42435648921399327,3.448229833029708,0.0012432283234051766,0.4231132608905881,1.94770277922009,1.752715278979705,0.5724312513221199,0.49228152682828863,3.1279868068776753,0.06455654037996221,0.19569292297625385,0.43495599151349645,0.08257118918986207,1.1337182032287448e-06,0.2222222222222222,0.15035631974979086,0.13192760048320581,0.3843804482641437,6.190831492330886e-07,1.679086376988719e-06,0.3333333333333333,0.23733378119022758,0.21381769164367054,14,0.34024868192555663,0.31481456807530556,12
gpt-4o-mini,placebo,19,17,17,1.9497632420270257,1.7277748357172666,3.677538077744292,0.3954587113250376,3.2820793664192545,0.0014044584823906803,0.39405425284264695,1.821031958133821,1.8092830792973653,0.6460808727786982,0.6036486656937287,2.9842341646524884,0.09078683548703233,0.4675303435246436,0.1582888763852041,0.048099370019551835,4.5693650925372983e-07,0.23529411764705882,0.03357462596213122,0.23389771796627334,0.4344999796529397,0.003905715892892919,4.3134669392230635e-06,0.29411764705882354,0.4744103753949308,0.5049514696530535,13,0.2971374947044502,0.40374132774252663,12
gpt-4o-mini,placebo,20,17,17,1.7643320143440056,1.851344815954692,3.6156768302986975,0.4079000230180685,3.207776807280629,0.0013903996646895678,0.4065096233533789,1.608700165519891,1.9688738747207215,0.6089082583228538,0.5664760512378842,2.9686657819177587,0.1669024975704136,0.02583015211372447,0.478296551386825,0.03485226202007473,8.898501386710385e-07,0.29411764705882354,0.030626664734203547,0.1959240815476339,0.436327223597639,0.043003268482068716,1.1145796312783543e-06,0.29411764705882354,0.38400680834941797,0.3929914236338909,12,0.17742191401214757,0.15166467698555666,12
gpt-4o-mini,placebo,21,15,15,1.8475218803074211,1.7909569045769747,3.638478784884396,0.5693297835013404,3.0691490013830554,0.002730724962605624,0.5665990585387348,1.7967916319816366,1.6402239289418519,0.6974432989367658,0.649353464240467,2.739572261986723,0.007608141120455407,0.20563405009872157,0.43863679110438103,0.08145074728554305,3.6037242321250214e-06,0.26666666666666666,0.046658622472499606,0.46331021783708787,0.20849652406855246,0.01486674445423443,1.2245009589704026e-06,0.26666666666666666,0.25974125938127207,0.22457788996768546,11,0.18065758119055716,0.14102026983786994,11
gpt-4o-mini,placebo,22,14,14,1.6034234655762813,1.6769533681018998,3.280376833678181,0.40031965941002134,2.8800571742681598,0.002001740574614441,0.3983179188354069,1.7273966735744795,1.610577243331642,0.6384600665861555,0.6384600665861555,2.699513850319966,0.07994681137782604,0.48934306818567813,0.07356705723309345,6.245904729123024e-08,1.4360149790520113e-07,0.35714285714285715,0.14744093905414948,0.0920645543865092,0.5462000871344524,6.711678481108219e-06,1.9934606934402815e-06,0.21428571428571427,0.39927297751178875,0.7168675184773303,9,0.24009764962456065,0.1819987187101049,11
gpt-4o-mini,placebo,23,14,14,1.5876616366214167,1.7790150532289133,3.3666766898503298,0.34949939517277606,3.0171772946775537,0.0017203099281086764,0.3477790852446674,1.4315602842833155,1.41379956460568,0.3426236772949922,0.29109885440610067,2.5027361715940035,0.012673994190963708,0.016991238391778105,0.48954325731580906,0.12364676774330205,1.885215289952891e-06,0.35714285714285715,0.050249353250934714,0.22539042101831078,0.4933855555527396,0.016682272144286105,6.683748014497564e-06,0.21428571428571427,0.22901702604843863,0.13073649092753117,9,0.35340846701681,0.4820990943865603,11
gpt-4o-mini,placebo,24,14,14,1.5829881086878297,1.7689694969765442,3.351957605664374,0.4200156296346176,2.9319419760297563,0.002068663240241353,0.41794696639437623,1.5744174271404585,1.4926140680171256,0.45645425182594224,0.4049294289370507,2.610577243331642,0.046128439314259244,0.10901462323598883,0.34485593865811165,2.8219754069002157e-07,7.165940995599516e-07,0.5,0.06691907880119648,0.4466731961519007,0.27201686368442335,0.00010372576674177306,1.4213100233017069e-06,0.21428571428571427,0.395184472959688,0.4271069437699154,7,0.23595535427334563,0.27328261161122624,11
gpt-4o-mini,placebo,25,14,14,1.7327441148854161,1.8036890013924876,3.5364331162779035,0.4625240658883949,3.0739090503895086,0.0023761818512579858,0.4601478840371369,1.6893917467430877,1.7783283537314114,0.6603651784168951,0.6088403555280035,2.8073549220576037,0.09468298509312113,0.2630148731351697,0.1419355807388874,0.00036605930377567525,5.017290460853574e-07,0.5,0.14332392396544444,0.15667224636993224,0.4856654140685888,5.109016978908734e-05,1.6111405311051279e-06,0.21428571428571427,0.32962743505710684,0.26349928270699297,7,0.14660310599369578,0.1395520489892015,11
gpt-4o-mini,placebo,26,14,14,1.6102435565421405,1.8392483202786827,3.449491876820823,0.46841419430646836,2.981077682514355,0.0023357857188646136,0.46607840858760374,1.5744174271404585,1.9241743523004413,0.6023002503949719,0.5507754275060803,2.8962915290459277,0.08324640942973698,0.07008871535783963,0.3452754787131573,0.0013882338293156077,1.1626699504445048e-06,0.5,0.09434073307766791,0.2717740366506304,0.4191476085375205,0.0004426992221659429,9.20822630100614e-06,0.21428571428571427,0.40898257459298243,0.3887095077752532,7,0.2843009647431554,0.3736888691745991,11
gpt-4o-mini,placebo,27,14,14,1.7292178727953613,1.9692975982734924,3.6985154710688537,0.7216664077041464,2.9768490633647073,0.003843239933768672,0.7178231677703777,1.7244078178625923,1.8773870642966133,0.7944399601016019,0.7429151372127103,2.8073549220576037,0.033560189046217874,0.23757850756094015,0.21242129662580234,0.01643633819276827,3.6685742713703303e-06,0.5,0.19302237132042413,0.2595697424317546,0.33299618627054794,0.00012294937543271754,3.036316126250487e-06,0.21428571428571427,0.21994314998995732,0.19988833209886844,7,0.3798212554618255,0.3925711471266498,11
gpt-4o-mini,placebo,28,13,13,1.684189307411085,1.9244144066620958,3.6086037140731806,0.5742337530452883,3.0343699610278922,0.0043606067988464225,0.5698731462464419,1.6691803368667308,1.6691803368667308,0.6771344174636722,0.6771344174636722,2.6612262562697895,0.2151154500429152,0.16205530153116326,0.08436743176945284,2.2619998703452977e-08,2.5557493149475607e-07,0.5384615384615384,0.11794200514934636,0.3110367926166286,0.40180397483956654,0.015366411084786489,4.662463518101151e-06,0.15384615384615385,0.22461606911439239,0.17047745762405356,6,0.1798454532612772,0.23846663209882005,11
gpt-4o-mini,placebo,29,13,13,1.7162845288133632,1.7864577924380014,3.5027423212513646,0.27995674117945457,3.22278558007191,0.0016801432898807533,0.2782765978895738,1.6691803368667308,1.760495029766198,0.7103808409659496,0.6548925701625279,2.7192945256669794,0.10042010163766463,0.1857330181671542,0.17411702583038582,0.0012668050529531967,1.510850303614136e-06,0.5384615384615384,0.08793639764240323,0.3516447526949195,0.40618626899236215,0.00038305409188702747,3.3727322742034047e-06,0.15384615384615385,0.31900008102170613,0.5059986013872873,6,0.37429427364433193,0.4077015408535544,11
gpt-4o-mini,placebo,30,13,13,1.612182202212684,2.0465119974859234,3.6586941996986075,0.5063013870086559,3.1523928126899516,0.0030796462203737107,0.5032217407882822,1.573402452417767,1.8339272176418302,0.5341889905464638,0.4787007197430422,2.873140679513133,0.04518184875655225,0.03810788483210808,0.325963865560848,0.05228326546768398,1.5969212691590138e-06,0.5384615384615384,0.16093469569364421,0.17913343523915573,0.44628211406539303,0.05980152741280848,2.073742844630563e-06,0.15384615384615385,0.3615772575324903,0.31239685834775915,6,0.11373463235725283,0.08781099555891238,11
gpt-4o-mini,switch,1,20,20,0.00022508605511529147,0.0021644614137578504,0.002389547468873142,6.926945562285569e-12,0.0023895474619461963,1.9831792458235853e-14,6.907113769827333e-12,0.0,0.0,0.0,0.0,0.0,2.3105608757165924e-06,9.638606964634876e-06,0.9999878847459523,0.0,1.660862073366056e-07,0.0,0.0001138360890899403,3.065476172941675e-05,0.9998552947664623,0.0,2.1438271826123034e-07,0.0,0.005954350631742881,0.011849932076842299,20,0.00500160378866154,0.009587510813674977,20
gpt-4o-mini,switch,2,20,20,0.0381983493131517,0.00031741834768456726,0.03851576766083627,2.7901969623655987e-09,0.038515764870639305,8.346642821344119e-12,2.7818503195442545e-09,0.0,0.0,0.0,0.0,0.0,0.004055639086780983,0.9959371874119374,7.079458337862793e-06,8.929070129035285e-09,8.511387369895988e-08,0.0,1.8404076490147622e-05,0.9999815420690867,0.0,0.0,5.3854423024415155e-08,0.0,0.36030565516896695,0.3487464754951165,20,0.21677734012538283,0.2224511130938379,20
gpt-4o-mini,switch,3,20,20,0.8485434895048529,0.9421739517945656,1.7907174412994187,0.007150240612331604,1.783567200687087,1.8816647049391122e-05,0.007131423965282213,0.8112781244591328,0.4689955935892812,0.04411346367460234,0.04411346367460234,1.2361602543738117,0.2738407008625702,0.00011480469582208304,0.7260442215017309,8.534267135415112e-09,2.644056096291924e-07,0.0,0.1980350094952728,0.038777026361280234,0.7631795489574519,5.1710756331596915e-06,3.244110361861956e-06,0.0,0.42969472916628393,0.48520186156599376,20,0.3826314406623271,0.462627926982255,20
gpt-4o-mini,switch,4,20,20,0.9597395675483389,1.2933692151141303,2.253108782662469,0.010261522831983783,2.2428472598304854,3.0067751141338306e-05,0.010231455080842444,0.934068055375491,1.360964047443681,0.0668191569781702,0.03075178095594612,2.2282129458410016,0.0032391763979104766,0.3456704076012187,0.6510834602885732,5.632123339992521e-06,1.323588957458524e-06,0.0,0.07034407406012644,0.42863396275069265,0.5009856057841627,2.988811046901329e-05,6.469294549284226e-06,0.0,0.2636506492137989,0.26961179270140817,20,0.22168177461846286,0.3407688050923981,20
gpt-4o-mini,switch,5,20,20,1.2839584110715436,1.3075348874731263,2.5914932985446697,0.23445500274693476,2.357038295797735,0.0006170282403763494,0.2338379745065584,1.3609640474436813,1.295461844238322,0.2170720195148026,0.14493726747035443,2.439353872167201,0.06682118165884093,0.4986453938663458,0.43453287816722275,2.743493295336008e-07,2.719582609140771e-07,0.0,0.08841465852041538,0.5683439296467477,0.34275538291516483,0.000485331035671643,6.978820004893364e-07,0.0,0.26014340647438544,0.38163103073547466,20,0.34472014893076,0.3368534501129626,20
