model,condition,seed,turn,agent,pos,H_lower_bits,H_lower_re,H_renorm_bits,H_renorm_re,coverage,coverage_re,k
qwen3-235b,switch,13,19,A2,67,0.4080024026139756,7.779787935304847e-06,0.4080024026139756,7.892286016399275e-06,1.0,1.0000000779781513,20
qwen3-235b,switch,13,19,A2,85,0.5305578580716691,1.1412135788245642e-06,0.5305578580716691,1.2026881506623759e-06,1.0,1.0000000426109608,20
qwen3-235b,switch,13,19,A2,96,1.1037485664910467e-06,7.18537274141248e-08,1.1037485664910467e-06,7.514827105253913e-08,1.0,1.0000000022836038,20
qwen3-235b,switch,13,19,A2,119,0.0023078112480519,1.9085285113075215e-06,0.0023078112480519,2.0159646987481866e-06,1.0,1.0000000744691917,20
qwen3-235b,switch,13,19,A2,120,0.4226589833784798,1.9085285113075215e-06,0.4226589833784798,2.0159646987481866e-06,1.0,1.0000000744691917,20
qwen3-235b,switch,13,19,A2,129,2.6648710337642524e-06,8.513817996555078e-08,2.6648710337642524e-06,8.900247921039274e-08,1.0,1.0000000026785283,20
qwen3-235b,switch,13,19,A2,146,2.348350586763803e-06,8.005092097305363e-07,2.348350586763803e-06,8.444642377467874e-07,1.0,1.000000030467321,20
qwen3-235b,switch,13,19,A2,148,0.0001160400876173,6.843506084239534e-06,0.0001160400876173,6.910916319250412e-06,1.0,1.000000046725437,20
qwen3-235b,switch,13,19,A2,153,0.1051810672142891,1.242508059425027e-07,0.1051810672142891,1.3067157823204833e-07,1.0,1.0000000044505406,20
qwen3-235b,switch,13,19,A2,158,8.336044925046642e-06,8.09485379151978e-08,8.336044925046642e-06,8.472740595587932e-08,1.0,1.0000000026193119,20
qwen3-235b,switch,13,19,A2,160,2.112634761314175e-06,2.2082939467745555e-07,2.112634761314175e-06,2.3161888678838345e-07,1.0,1.0000000074787072,20
qwen3-235b,switch,13,19,A2,161,3.1445255820196605e-06,2.2082939467745555e-07,3.1445255820196605e-06,2.3161888678838345e-07,1.0,1.0000000074787072,20
qwen3-235b,switch,13,19,A2,162,0.1613945456997388,2.2082939467745555e-07,0.1613945456997388,2.3161888678838345e-07,1.0,1.0000000074787072,20
qwen3-235b,switch,13,19,A2,167,1.1171830065697663e-05,5.090238845204502e-07,1.1171830065697663e-05,5.345678672029413e-07,1.0,1.000000017705746,20
qwen3-235b,switch,13,19,A2,170,1.8766930208438363e-06,6.728159614443485e-07,1.8766930208438363e-06,7.078939713373992e-07,1.0,1.0000000243142353,20
qwen3-235b,switch,13,19,A2,171,7.208112000297724e-06,6.728159614443485e-07,7.208112000297724e-06,7.078939713373992e-07,1.0,1.0000000243142353,20
qwen3-235b,switch,13,19,A2,172,0.0035274310955143,6.728159614443485e-07,0.0035274310955143,7.078939713373992e-07,1.0,1.0000000243142353,20
qwen3-235b,switch,13,19,A1,4,0.5125294494712074,0.002820214973292914,0.5125294494712074,0.002820384674585089,1.0,1.0000001178583715,20
qwen3-235b,switch,13,19,A1,8,0.0007689933317087,0.0007643498226260214,0.0007689933317087,0.0007629412276566425,1.0,0.9999990231192869,20
qwen3-235b,switch,13,19,A1,21,0.0002400390295879,3.549677253946802e-07,0.0002400390295879,3.7246543110314415e-07,1.0,1.0000000121284884,19
qwen3-235b,switch,13,19,A1,26,2.7013213398749057e-05,2.6497265712685667e-05,2.7013213398749057e-05,2.593242627655719e-05,1.0,0.9999996084760231,20
qwen3-235b,switch,13,19,A1,28,7.567672195630326e-05,7.086123167835427e-05,7.567672195630326e-05,6.648793642882937e-05,1.0,0.9999969685184245,18
qwen3-235b,switch,13,19,A1,34,0.1878840222478471,0.18432021851844185,0.1878840222478471,0.18432016396475723,1.0,0.9999999566475086,20
qwen3-235b,switch,13,19,A1,46,1.7332888923051222e-05,1.5269101541110798e-05,1.7332888923051222e-05,1.5363174081501318e-05,1.0,1.0000000652068084,20
qwen3-235b,switch,13,19,A1,48,0.0025823672761258,0.002582367276125894,0.0025823672761258,0.002580232496655208,1.0,0.9999985176313421,20
qwen3-235b,switch,13,19,A1,49,0.0025823672761258,0.002582367276125894,0.0025823672761258,0.002580232496655208,1.0,0.9999985176313421,20
qwen3-235b,switch,13,19,A1,50,0.0025830552062372,0.002582367276125894,0.0025830552062372,0.002580232496655208,1.0,0.9999985176313421,20
qwen3-235b,switch,13,19,A1,60,0.7277309020689499,0.7277114684223985,0.7277309020689499,0.7277115020083147,1.0,1.0000000469743886,20
qwen3-235b,switch,13,19,A1,68,0.0018956226270359,0.0005819246222503088,0.0018956226270359,0.0005819875505154747,1.0,1.0000000436361516,20
qwen3-235b,switch,13,19,A1,69,0.0534154999719162,0.0005819246222503088,0.0534154999719162,0.0005819875505154747,1.0,1.0000000436361516,20
qwen3-235b,switch,13,19,A1,77,0.9923805561462284,0.9918958095267773,0.9923805561462284,0.9918957761661449,1.0,0.9999999259966931,20
qwen3-235b,switch,13,19,A1,79,0.4671188648297093,1.3148789629553981e-06,0.4671188648297093,1.3865556561298693e-06,1.0,1.0000000496825443,20
qwen3-235b,switch,13,19,A1,91,0.1613141338676184,3.0862175986958353e-06,0.1613141338676184,3.078853403477382e-06,1.0,0.9999999948955179,20
qwen3-235b,switch,13,19,A1,101,1.1759845462696344e-05,4.0912442328955605e-07,1.1759845462696344e-05,4.311849909532258e-07,1.0,1.0000000152912247,20
qwen3-235b,switch,13,19,A1,120,3.788331584733808e-06,6.926537921254006e-07,3.788331584733808e-06,7.276382727413663e-07,1.0,1.000000024249406,20
qwen3-235b,switch,13,19,A1,127,0.0312912751929649,4.85246641060275e-06,0.0312912751929649,4.770836796659131e-06,1.0,0.9999999434184745,20
qwen3-235b,switch,13,19,A1,128,0.3946884293539526,4.85246641060275e-06,0.3946884293539526,4.770836796659131e-06,1.0,0.9999999434184745,20
qwen3-235b,switch,13,19,A1,136,2.6989234992710945e-06,9.791000249266049e-07,2.6989234992710945e-06,1.0295225758540192e-06,1.0,1.0000000349502733,20
qwen3-235b,switch,13,19,A1,140,3.0354932018851657e-06,1.4876518248518988e-06,3.0354932018851657e-06,1.5682999564007854e-06,1.0,1.0000000559010842,20
qwen3-235b,switch,13,19,A1,141,5.271255300458219e-06,1.4876518248518988e-06,5.271255300458219e-06,1.5682999564007854e-06,1.0,1.0000000559010842,20
qwen3-235b,switch,13,19,A1,149,3.7833049289959353e-06,1.5475357367707505e-06,3.7833049289959353e-06,1.6297561613051336e-06,1.0,1.0000000569909182,20
qwen3-235b,switch,13,19,A1,161,1.5387296560059962,1.0125649519426048,1.5387296560059962,1.0125649066114446,1.0,0.9999998946105734,20
qwen3-235b,switch,13,19,A1,164,0.2387560674137771,2.953062492409734e-06,0.2387560674137771,2.948007210940953e-06,1.0,0.9999999964959387,20
qwen3-235b,switch,13,19,A1,169,0.0004905887581969,2.2341561691300656e-06,0.0004905887581969,2.3578074748982826e-06,1.0,1.0000000857086904,20
qwen3-235b,switch,13,19,A1,175,0.0716410296217517,0.07163844988889798,0.0716410296217517,0.07162840609755622,1.0,0.9999926744406163,15
qwen3-235b,switch,13,19,A1,176,0.0716384498888979,0.07163844988889798,0.0716384498888979,0.07162840609755622,1.0,0.9999926744406163,15
qwen3-235b,switch,13,19,A1,184,2.2211641962422177e-06,3.2935882960549835e-07,2.2211641962422177e-06,3.4586579741181843e-07,1.0,1.0000000114417609,20
qwen3-235b,switch,13,19,A1,185,1.2367994071030109e-05,3.2935882960549835e-07,1.2367994071030109e-05,3.4586579741181843e-07,1.0,1.0000000114417609,20
qwen3-235b,switch,14,1,A1,4,8.831693970012971e-06,2.3263826769026143e-07,8.831693970012971e-06,2.4366303693444235e-07,1.0,1.000000007641789,20
qwen3-235b,switch,14,1,A1,13,1.928425458642665e-06,5.525662199243971e-07,1.928425458642665e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,14,1,A1,14,1.1903287259331186e-05,5.525662199243971e-07,1.1903287259331186e-05,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,14,1,A1,15,3.648244012532804e-06,5.525662199243971e-07,3.648244012532804e-06,5.804407013699376e-07,1.0,1.0000000193211258,20
qwen3-235b,switch,14,1,A1,17,0.0004632328844925,0.0004609971153003209,0.0004632328844925,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,14,1,A1,18,0.0004628889206669,0.0004609971153003209,0.0004628889206669,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,14,1,A1,19,0.0074346267288682,0.0004609971153003209,0.0074346267288682,0.00046104964648639057,1.0,1.000000036423483,20
qwen3-235b,switch,14,1,A2,7,1.3959056864666406,1.3959051705189545,1.3959056864666406,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,switch,14,1,A2,8,1.3959051705189545,1.3959051705189545,1.3959051705189545,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,switch,14,1,A2,9,1.3959056864666406,1.3959051705189545,1.3959056864666406,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,switch,14,1,A2,15,6.719444767409231e-06,3.4517854105383144e-06,6.719444767409231e-06,3.4659125173423065e-06,1.0,1.0000000097921877,20
qwen3-235b,switch,14,1,A2,17,6.668756337911911e-06,2.369209440632909e-06,6.668756337911911e-06,2.324485846332144e-06,1.0,0.9999999689999163,20
qwen3-235b,switch,14,2,A1,3,0.0070496311336234,0.00073061316381557,0.0070496311336234,0.0007289268784643349,1.0,0.9999988305645179,20
qwen3-235b,switch,14,2,A1,9,1.2804490334157577,1.04498502694283,1.2804490334157577,1.044984210047552,1.0,0.9999979459993087,20
qwen3-235b,switch,14,2,A1,16,9.6831070546508e-06,7.447337862425615e-06,9.6831070546508e-06,7.337261939919129e-06,1.0,0.9999999237007937,19
qwen3-235b,switch,14,2,A1,18,0.0015389749345124,0.000879873525018287,0.0015389749345124,0.0008799879686385531,1.0,1.000000079374685,20
qwen3-235b,switch,14,2,A1,20,0.4402537115731578,0.3874198276479873,0.4402537115731578,0.38741982951310533,1.0,1.0000000017674233,20
qwen3-235b,switch,14,2,A1,39,0.3310270398337378,7.094699648748101e-07,0.3310270398337378,7.460063618699628e-07,1.0,1.0000000253251133,20
qwen3-235b,switch,14,2,A1,51,4.452518470103941e-06,8.408964357491185e-07,4.452518470103941e-06,8.833826452926363e-07,1.0,1.000000029449214,20
qwen3-235b,switch,14,2,A2,5,0.2075645487661554,0.0015659589210821987,0.2075645487661554,0.001565907530241011,1.0,0.999999964339877,20
qwen3-235b,switch,14,2,A2,8,1.477184994200211,1.4688088508708885,1.477184994200211,1.4688094706504513,1.0,0.9999762823164547,20
qwen3-235b,switch,14,2,A2,11,0.0350301455095281,3.0397693207860046e-07,0.0350301455095281,3.1909891921499516e-07,1.0,1.000000010481765,20
qwen3-235b,switch,14,2,A2,13,0.4113644926006941,0.05083133404618879,0.4113644926006941,0.05083141154547894,1.0,1.0000000556802306,20
qwen3-235b,switch,14,2,A2,18,1.4499685745089774e-05,2.461050503665165e-06,1.4499685745089774e-05,2.4223066408941365e-06,1.0,0.9999999731447553,20
qwen3-235b,switch,14,2,A2,28,2.267565729134727e-05,1.424858155414746e-05,2.267565729134727e-05,1.3823109441024714e-05,1.0,0.9999997050823352,20
qwen3-235b,switch,14,2,A2,40,4.92981051655594e-06,6.302636192769379e-07,4.92981051655594e-06,6.634307894174651e-07,1.0,1.0000000229897408,20
qwen3-235b,switch,14,2,A2,45,7.939925384659337e-06,5.188210843587031e-06,7.939925384659337e-06,5.149265012103371e-06,1.0,0.99999997300471,20
qwen3-235b,switch,14,2,A2,62,8.382174416773278e-06,1.27078029641834e-07,8.382174416773278e-06,1.3305133709511576e-07,1.0,1.0000000041403816,20
qwen3-235b,switch,14,2,A2,68,0.0007659778137495,0.0007205765365520115,0.0007659778137495,0.0007205541048792254,1.0,0.9999999844437796,20
qwen3-235b,switch,14,2,A2,69,0.0007496407250942,0.0007205765365520115,0.0007496407250942,0.0007205541048792254,1.0,0.9999999844437796,20
qwen3-235b,switch,14,2,A2,82,1.7524977574067835e-05,4.282495369526322e-06,1.7524977574067835e-05,4.356098557780523e-06,1.0,1.0000000510179952,20
qwen3-235b,switch,14,2,A2,91,0.0023083577006455,0.002240429352932848,0.0023083577006455,0.0022405197143651684,1.0,1.0000000627311922,20
qwen3-235b,switch,14,2,A2,94,0.0267071315261881,0.00010319567999856339,0.0267071315261881,0.00010324955183367682,1.0,1.0000000373437825,20
qwen3-235b,switch,14,2,A2,99,0.0013197144143712,6.995405020220863e-07,0.0013197144143712,7.359898119212291e-07,1.0,1.000000025264749,19
qwen3-235b,switch,14,2,A2,101,1.943977906663126e-06,5.217254002640672e-08,1.943977906663126e-06,5.454351602268356e-08,1.0,1.0000000016434354,20
qwen3-235b,switch,14,2,A2,103,0.4258043936835177,3.587194277216812e-06,0.4258043936835177,3.612075472251711e-06,1.0,1.0000000172463732,20
qwen3-235b,switch,14,2,A2,111,4.084788266380334e-06,1.2920371855616255e-07,4.084788266380334e-06,1.3525643124800686e-07,1.0,1.0000000041954211,20
qwen3-235b,switch,14,2,A2,113,0.4850788464801417,9.746003171317294e-06,0.4850788464801417,9.81158688186347e-06,1.0,1.0000000454594722,20
qwen3-235b,switch,14,2,A2,123,0.3189012495998216,0.30729872531313407,0.3189012495998216,0.3072987178874067,1.0,0.9999999934597926,20
qwen3-235b,switch,14,4,A1,8,0.1814140797564515,0.1802902841879238,0.1814140797564515,0.1802838952670614,1.0,0.9999949390978048,20
qwen3-235b,switch,14,4,A1,15,2.5944475087708853e-05,2.4396633710675584e-05,2.5944475087708853e-05,2.4288885195646284e-05,1.0,0.9999999253131604,19
qwen3-235b,switch,14,4,A1,17,2.0676018004040448e-05,1.6376471106761448e-05,2.0676018004040448e-05,1.6381976083375606e-05,1.0,1.0000000038158023,20
qwen3-235b,switch,14,4,A1,18,5.644675943459551e-05,1.6376471106761448e-05,5.644675943459551e-05,1.6381976083375606e-05,1.0,1.0000000038158023,20
qwen3-235b,switch,14,4,A1,19,1.9816111986891184e-05,1.6376471106761448e-05,1.9816111986891184e-05,1.6381976083375606e-05,1.0,1.0000000038158023,20
qwen3-235b,switch,14,4,A1,23,0.0006443721307929,4.506749483682451e-06,0.0006443721307929,4.583266669943613e-06,1.0,1.000000053037839,20
qwen3-235b,switch,14,4,A1,30,5.12992044542598e-06,4.864113627066254e-07,5.12992044542598e-06,5.116040290125241e-07,1.0,1.0000000174622317,20
qwen3-235b,switch,14,4,A1,32,0.0038154054041208,0.0038154054041208306,0.0038154054041208,0.003803816772043559,1.0,0.9999919461049775,20
qwen3-235b,switch,14,4,A1,33,0.0038155773867409,0.0038154054041208306,0.0038155773867409,0.003803816772043559,1.0,0.9999919461049775,20
qwen3-235b,switch,14,4,A1,34,0.0038154054041208,0.0038154054041208306,0.0038154054041208,0.003803816772043559,1.0,0.9999919461049775,20
qwen3-235b,switch,14,4,A1,38,0.0076249553026384,0.007612400733488032,0.0076249553026384,0.007611932563770125,1.0,0.9999996737681658,20
qwen3-235b,switch,14,4,A1,48,1.57738466862619e-05,2.0154314339179717e-06,1.57738466862619e-05,2.122850620206093e-06,1.0,1.000000074457413,20
qwen3-235b,switch,14,4,A1,49,3.7352549082624616e-06,2.0154314339179717e-06,3.7352549082624616e-06,2.122850620206093e-06,1.0,1.000000074457413,20
qwen3-235b,switch,14,4,A1,50,4.3461463866474416e-05,2.0154314339179717e-06,4.3461463866474416e-05,2.122850620206093e-06,1.0,1.000000074457413,20
qwen3-235b,switch,14,4,A1,56,0.2152528458995904,0.012300471409637363,0.2152528458995904,0.012300167114476065,1.0,0.9999997872649018,20
qwen3-235b,switch,14,4,A1,59,0.0001031881814694,2.666199257403397e-05,0.0001031881814694,2.6749665243724603e-05,1.0,1.0000000607711887,20
qwen3-235b,switch,14,4,A2,19,1.208704193232718,1.0002812802025376,1.208704193232718,1.0002812427864198,1.0,0.9999999154273147,20
qwen3-235b,switch,14,4,A2,23,0.4599213806333996,0.446096306585574,0.4599213806333996,0.4460956671531574,1.0,0.999999358385395,20
qwen3-235b,switch,14,4,A2,24,0.5179417221257885,0.446096306585574,0.5179417221257885,0.4460956671531574,1.0,0.999999358385395,20
qwen3-235b,switch,14,4,A2,26,0.6752710701303446,0.14978422672299868,0.6752710701303446,0.14978420150082455,1.0,0.999999980491946,20
qwen3-235b,switch,14,7,A2,4,2.711941970044835,2.6958042221790044,2.711941970044835,2.726847952814924,1.0,0.97614767738118,20
qwen3-235b,switch,14,7,A2,5,2.950352994596978,2.6958042221790044,2.950352994596978,2.726847952814924,1.0,0.97614767738118,20
qwen3-235b,switch,14,7,A2,13,0.5236930381155418,0.02641661158055214,0.5236930381155418,0.026404827931198475,1.0,0.9999916798836984,20
qwen3-235b,switch,14,7,A2,18,0.9601486198470904,0.9175029395477765,0.9601486198470904,0.91750275184586,1.0,0.9999996426032665,20
qwen3-235b,switch,14,7,A2,19,0.9175044873891536,0.9175029395477765,0.9175044873891536,0.91750275184586,1.0,0.9999996426032665,20
qwen3-235b,switch,14,7,A2,21,1.6028244496740445,1.351489114964172,1.6028244496740445,1.3514888064060246,1.0,0.9999966168277254,20
qwen3-235b,switch,14,9,A1,12,0.5518746399824861,0.419146108227824,0.5518746399824861,0.4191366552263742,1.0,0.9999907645102525,20
qwen3-235b,switch,14,9,A1,16,3.117612365753745e-06,1.741753127035477e-06,3.117612365753745e-06,1.836154644987164e-06,1.0,1.0000000654342271,20
qwen3-235b,switch,14,9,A1,21,0.0001749992331866,4.422702768583574e-06,0.0001749992331866,4.515837124015184e-06,1.0,1.0000000645560159,20
qwen3-235b,switch,14,9,A1,22,2.8671644260480502e-05,4.422702768583574e-06,2.8671644260480502e-05,4.515837124015184e-06,1.0,1.0000000645560159,20
qwen3-235b,switch,14,9,A1,23,0.0027814638641766,4.422702768583574e-06,0.0027814638641766,4.515837124015184e-06,1.0,1.0000000645560159,20
qwen3-235b,switch,14,9,A1,36,0.0011725832507564,0.0011722392855777477,0.0011725832507564,0.0011706889719127237,1.0,0.9999989245311761,20
qwen3-235b,switch,14,9,A1,37,0.0011952844089721,0.0011722392855777477,0.0011952844089721,0.0011706889719127237,1.0,0.9999989245311761,20
qwen3-235b,switch,14,9,A1,38,0.0011722392855777,0.0011722392855777477,0.0011722392855777,0.0011706889719127237,1.0,0.9999989245311761,20
qwen3-235b,switch,14,9,A1,42,0.0002058776725875,4.012420806538575e-06,0.0002058776725875,4.0601166142862e-06,1.0,1.0000000330603072,20
qwen3-235b,switch,14,9,A1,48,2.025044837242759e-06,4.772034602094917e-07,2.025044837242759e-06,5.019507204880717e-07,1.0,1.0000000171534995,20
qwen3-235b,switch,14,9,A1,55,0.0001601374892634,3.3148848077001492e-06,0.0001601374892634,3.3172792456219487e-06,1.0,1.0000000016597017,20
qwen3-235b,switch,14,9,A1,57,0.3659229942256073,0.0003571311086317664,0.3659229942256073,0.00035705559757253275,1.0,0.9999999476467638,20
qwen3-235b,switch,14,9,A1,62,0.0120130195244687,1.262688740235778e-07,0.0120130195244687,1.3212710608182742e-07,1.0,1.0000000040606174,20
qwen3-235b,switch,14,9,A1,67,0.5000308766322415,1.7007349885588636e-06,0.5000308766322415,1.7950644581356106e-06,1.0,1.000000065384285,20
qwen3-235b,switch,14,9,A1,72,1.2196224321365334e-06,1.8772759305961164e-07,1.2196224321365334e-06,1.966664799550376e-07,1.0,1.000000006195965,20
qwen3-235b,switch,14,9,A1,76,0.4681348093271851,1.1444829895543776e-05,0.4681348093271851,1.1443254997694083e-05,1.0,0.9999999989083553,20
qwen3-235b,switch,14,9,A1,92,1.2327219088120396e-06,2.0082706973511775e-07,1.2327219088120396e-06,2.1057268910304608e-07,1.0,1.0000000067551496,20
qwen3-235b,switch,14,9,A1,93,2.9525416108074224e-06,2.0082706973511775e-07,2.9525416108074224e-06,2.1057268910304608e-07,1.0,1.0000000067551496,20
qwen3-235b,switch,14,9,A1,96,3.775257633942191e-05,3.637671710070364e-05,3.775257633942191e-05,3.634382151776998e-05,1.0,0.9999999771979448,20
qwen3-235b,switch,14,9,A1,104,0.2825233165610944,3.2366665250704855e-07,0.2825233165610944,3.3976387083163635e-07,1.0,1.000000011157744,20
qwen3-235b,switch,14,9,A1,112,5.684892501139327e-06,3.5345986761221094e-07,5.684892501139327e-06,3.7169494555004695e-07,1.0,1.000000012639596,20
qwen3-235b,switch,14,9,A1,119,0.170839324956741,0.001798708762906975,0.170839324956741,0.001798634243506319,1.0,0.9999999482826092,20
qwen3-235b,switch,14,9,A1,121,0.0230398512494105,1.040547320930495e-06,0.0230398512494105,1.101418283871197e-06,1.0,1.0000000421925677,20
qwen3-235b,switch,14,9,A1,123,0.0009207638510483,0.0009168082665005047,0.0009207638510483,0.0009169364915372246,1.0,1.0000000889353435,20
qwen3-235b,switch,14,9,A2,4,0.8461281648477825,0.3833351502265531,0.8461281648477825,0.38174167630336175,1.0,0.9984965359164663,20
qwen3-235b,switch,14,9,A2,8,0.2547591216126058,0.2547491467225948,0.2547591216126058,0.25474221614682724,1.0,0.9999941659296773,20
qwen3-235b,switch,14,9,A2,17,0.2127840632450656,0.01579921553752892,0.2127840632450656,0.015797283316599384,1.0,0.9999986458579516,20
qwen3-235b,switch,14,9,A2,20,0.1939915097936609,0.016426569112364373,0.1939915097936609,0.01642360682648917,1.0,0.9999979230538338,20
qwen3-235b,switch,14,9,A2,22,0.7662614663662649,0.4540782180112521,0.7662614663662649,0.45407819922708925,1.0,0.9999999809995518,20
qwen3-235b,switch,14,9,A2,24,0.4217557668307033,0.03674645372370581,0.4217557668307033,0.036743970541003375,1.0,0.9999982338041451,20
qwen3-235b,switch,14,9,A2,27,1.061400622309549,1.002350407419808,1.061400622309549,1.0023500694487675,1.0,0.9999992324847851,20
qwen3-235b,switch,14,9,A2,28,1.4788288610099518,1.002350407419808,1.4788288610099518,1.0023500694487675,1.0,0.9999992324847851,20
qwen3-235b,switch,14,10,A1,4,0.3148887860437095,0.0008399650222192327,0.3148887860437095,0.0008400326399203536,1.0,1.000000046896324,20
qwen3-235b,switch,14,10,A1,6,3.191503068767639e-05,2.589567548742815e-05,3.191503068767639e-05,2.583363980196484e-05,1.0,0.9999999569993686,20
qwen3-235b,switch,14,10,A1,10,2.197288543891097e-05,1.6985414334765707e-05,2.197288543891097e-05,1.697880624116593e-05,1.0,0.9999999954195646,20
qwen3-235b,switch,14,10,A1,12,0.0061059818957047,7.549688279358737e-05,0.0061059818957047,7.518448684693613e-05,1.0,0.9999997834523218,20
qwen3-235b,switch,14,10,A1,13,0.2063545362456796,7.549688279358737e-05,0.2063545362456796,7.518448684693613e-05,1.0,0.9999997834523218,20
qwen3-235b,switch,14,10,A1,22,0.1300541787787626,0.12998831393175328,0.1300541787787626,0.1299883158480094,1.0,1.0000000014597747,20
qwen3-235b,switch,14,10,A1,43,0.0060650187420621,0.005437519778905808,0.0060650187420621,0.005437522444412371,1.0,1.0000000018545783,20
qwen3-235b,switch,14,10,A1,55,0.0007360385552891,0.0007307071226555758,0.0007360385552891,0.0007306416565643719,1.0,0.9999999545993696,20
qwen3-235b,switch,14,10,A1,75,0.5299994264357241,2.33139227363375e-09,0.5299994264357241,2.4229586963252684e-09,1.0,1.000000000063469,20
qwen3-235b,switch,14,10,A1,76,0.0159363991434545,2.33139227363375e-09,0.0159363991434545,2.4229586963252684e-09,1.0,1.000000000063469,20
qwen3-235b,switch,14,10,A1,79,6.3817697162701394e-06,3.4580735289279344e-06,6.3817697162701394e-06,3.464036425253185e-06,1.0,1.0000000041331747,20
qwen3-235b,switch,14,10,A1,94,6.239085861965019e-06,4.003316669739835e-06,6.239085861965019e-06,4.236277428669923e-06,1.0,1.0000001614765544,20
qwen3-235b,switch,14,10,A1,99,4.769931511572455e-06,8.143469637482835e-07,4.769931511572455e-06,8.560979250200204e-07,1.0,1.0000000289395778,20
qwen3-235b,switch,14,10,A1,102,4.644105817296426e-05,1.9268568308552876e-05,4.644105817296426e-05,1.9403791948550613e-05,1.0,1.000000093731141,20
qwen3-235b,switch,14,11,A2,4,0.4476479248955447,0.44450014982906194,0.4476479248955447,0.44428932353320877,1.0,0.9997888048225214,20
qwen3-235b,switch,14,11,A2,5,0.9542120682980592,0.44450014982906194,0.9542120682980592,0.44428932353320877,1.0,0.9997888048225214,20
qwen3-235b,switch,14,11,A2,11,0.0153357585473144,0.015095730676501157,0.0153357585473144,0.015095459375180894,1.0,0.9999998099597746,20
qwen3-235b,switch,14,11,A2,14,0.926613949737663,0.3960474791223212,0.926613949737663,0.396045748823085,1.0,0.9999983468185373,20
qwen3-235b,switch,14,11,A2,15,0.5578482283796062,0.3960474791223212,0.5578482283796062,0.396045748823085,1.0,0.9999983468185373,20
qwen3-235b,switch,14,11,A2,27,0.1910730333594187,0.0035390896800775043,0.1910730333594187,0.003539268096896933,1.0,1.000000123973243,20
qwen3-235b,switch,14,11,A2,30,1.6457016563744395,1.5371547376551191,1.6457016563744395,1.5371547422714538,1.0,0.9999999511290756,20
qwen3-235b,switch,14,11,A2,33,0.020346061333192,0.0007135642643659868,0.020346061333192,0.0007126226401875007,1.0,0.999999346993088,20
qwen3-235b,switch,14,11,A2,38,0.157282524301718,0.004534388675766861,0.157282524301718,0.004534363432996087,1.0,0.9999999824478785,20
qwen3-235b,switch,14,11,A2,39,0.0054299274568645,0.004534388675766861,0.0054299274568645,0.004534363432996087,1.0,0.9999999824478785,20
qwen3-235b,switch,14,11,A2,43,9.14647712721056e-06,4.674948952694645e-06,9.14647712721056e-06,4.5891338967990925e-06,1.0,0.999999940517345,20
qwen3-235b,switch,14,11,A2,46,0.0045738834742137,1.22990642994381e-06,0.0045738834742137,1.2977666120080596e-06,1.0,1.000000047037135,20
qwen3-235b,switch,14,11,A2,85,1.7784336298629994e-05,4.144026676850263e-07,1.7784336298629994e-05,4.3524346084012405e-07,1.0,1.0000000144457413,20
qwen3-235b,switch,14,11,A2,88,1.3532644876367302e-06,1.4938742823724223e-07,1.3532644876367302e-06,1.565047847920877e-07,1.0,1.0000000049333762,20
qwen3-235b,switch,14,11,A2,93,0.0002691530066883,9.701203795854386e-06,0.0002691530066883,9.734346071377598e-06,1.0,1.0000000229726296,20
qwen3-235b,switch,14,11,A2,95,0.396541230909859,5.7661934914069467e-08,0.396541230909859,6.044279763428258e-08,1.0,1.0000000019275472,20
qwen3-235b,switch,14,11,A2,103,2.792533926046254e-06,3.8478280052486315e-07,2.792533926046254e-06,4.0518031144068874e-07,1.0,1.000000014138481,20
qwen3-235b,switch,14,11,A2,104,1.93262417755813e-06,3.8478280052486315e-07,1.93262417755813e-06,4.0518031144068874e-07,1.0,1.000000014138481,20
qwen3-235b,switch,14,11,A2,110,1.1945047959957184e-05,7.129557682008182e-06,1.1945047959957184e-05,7.182601362748679e-06,1.0,1.0000000367672601,20
qwen3-235b,switch,14,11,A2,114,4.514115869375592e-06,1.2464565125046754e-06,4.514115869375592e-06,1.3119811218596632e-06,1.0,1.0000000454182385,20
qwen3-235b,switch,14,11,A2,119,0.7041339732084695,0.1744926119828805,0.7041339732084695,0.1744924751675701,1.0,0.9999998921187179,20
qwen3-235b,switch,14,11,A2,124,0.0047712272973353,3.285803218924545e-07,0.0047712272973353,3.4493306365862185e-07,1.0,1.0000000113348595,20
qwen3-235b,switch,14,11,A2,125,0.5003627846773003,3.285803218924545e-07,0.5003627846773003,3.4493306365862185e-07,1.0,1.0000000113348595,20
qwen3-235b,switch,15,1,A2,7,1.3959056864666406,1.3959051705189545,1.3959056864666406,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,switch,15,1,A2,8,1.3959051705189545,1.3959051705189545,1.3959051705189545,1.40682775826535,1.0,0.8541318404273734,20
qwen3-235b,switch,15,1,A2,9,1.3959056864666406,1.3959051705189545,1.3959056864666406,1.40682775826535,1.0,0.8541318404273734,20
