spec,metric,window,adjust,model,kind,contrast,n_seeds,missing_seeds,mean,ci_low,ci_high,median,sd,n_pos,p_sign,p_wilcoxon,p_wilcoxon_bh,p_wilcoxon_bh_family,sensitivity,p_bh_family_endpoints
main,mean_H_lower_bits,10,raw,qwen3-235b,prepost,P-B,20,,0.00493078438699493,-0.05638048514006432,0.06546121917856543,0.005185418886570967,0.14015281687308137,11,0.8238029479980469,0.7561664581298828,0.9064981429303278,,H_lower,0.9802720053901885
main,mean_H_lower_bits,10,adj,gpt-4o-mini,level,comm,20,,-0.009366537104072991,-0.04779204623057436,0.0293894643347767,-0.012321441004158995,0.09275862876067402,8,0.5034446716308594,0.5958194732666016,0.8443200453272406,,H_lower,0.9306123198934905
main,mean_H_lower_bits,10,adj,gpt-4o-mini,level,S-P,20,,-0.013011643135947697,-0.05971475039160072,0.033377465697918676,-0.0036628643737194877,0.10958889937034862,10,1.0,0.5458755493164062,0.8188133239746094,,H_lower,0.8966472901318916
main,mean_H_lower_bits,10,adj,gpt-4o-mini,level,P-B,20,,0.007290212063749415,-0.03868273116624557,0.057171408129127015,0.0064369175401853,0.1114055004429351,10,1.0,0.9272785186767578,0.9675949760105299,,H_lower,0.9955042827560241
main,mean_H_lower_bits,10,adj,gpt-4o-mini,prepost,comm,20,,-0.04156338652920301,-0.09307696091362203,0.01228467252453608,-0.07642880489332493,0.1258218902290146,7,0.26317596435546875,0.16495704650878906,0.5655670166015625,,H_lower,0.6918586805028822
main,mean_H_lower_bits,10,adj,gpt-4o-mini,prepost,S-P,20,,-0.04430101639420396,-0.10353943814958456,0.016672250815342463,-0.0565849911307003,0.14104945188117948,8,0.5034446716308594,0.1893482208251953,0.5868988037109375,,H_lower,0.7162154892743644
main,mean_H_lower_bits,10,adj,gpt-4o-mini,prepost,P-B,20,,0.005475259730001904,-0.05126734184404737,0.06203343539295435,0.03900184805173215,0.13062903082951988,12,0.5034446716308594,0.8983173370361328,0.9653559442776353,,H_lower,0.9955042827560241
main,mean_H_lower_bits,10,adj,llama-3.3-70b,level,comm,19,3,-0.005164936246732058,-0.019079648892226807,0.009608394056205305,-0.011501332629417688,0.03319905251098937,5,0.063568115234375,0.3954620361328125,0.790924072265625,,H_lower,0.8626976876237273
main,mean_H_lower_bits,10,adj,llama-3.3-70b,level,S-P,19,3,-0.02206413123976635,-0.03614251796700427,-0.007650576643873155,-0.030522376067375845,0.033212922986140474,4,0.0192108154296875,0.014068603515625,0.16428484235491073,,H_lower,0.19605279737903225
main,mean_H_lower_bits,10,adj,llama-3.3-70b,level,P-B,19,3,0.033798389986068586,0.01673928628394245,0.05165343333208663,0.025089963270252535,0.0405364742360872,14,0.063568115234375,0.002838134765625,0.0481201171875,,H_lower,0.06874302455357142
main,mean_H_lower_bits,10,adj,llama-3.3-70b,prepost,comm,19,3,0.007519117914057922,-0.005006644801717108,0.020732139116324405,0.00503554869056036,0.029889769593513065,11,0.6476058959960938,0.3320655822753906,0.784822940826416,,H_lower,0.8626976876237273
main,mean_H_lower_bits,10,adj,llama-3.3-70b,prepost,S-P,19,3,-0.0055643825864405624,-0.021783819500865994,0.010611989261635273,-0.00806732786465883,0.03760343801021299,9,1.0,0.4653167724609375,0.79681396484375,,H_lower,0.8656496458415743
main,mean_H_lower_bits,10,adj,llama-3.3-70b,prepost,P-B,19,3,0.02616700100099697,0.009413083855017941,0.04550771977132951,0.013091945963451118,0.041325620777521645,14,0.063568115234375,0.015972137451171875,0.16428484235491073,,H_lower,0.20908979936079544
main,mean_H_lower_bits,10,adj,qwen3-235b,level,comm,20,,0.019805937173112093,-0.019628146330317196,0.05982820246319832,0.026533944114709593,0.09217579785648551,12,0.5034446716308594,0.36827659606933594,0.790924072265625,,H_lower,0.8626976876237273
main,mean_H_lower_bits,10,adj,qwen3-235b,level,S-P,20,,-0.022578501504550177,-0.07552820443476808,0.02956106977282667,-0.02616049695654385,0.1212604004564237,8,0.5034446716308594,0.38837623596191406,0.790924072265625,,H_lower,0.8626976876237273
main,mean_H_lower_bits,10,adj,qwen3-235b,level,P-B,20,,0.08476887735532451,0.044186424510294205,0.12468256672434333,0.08255107865599921,0.09358702628461685,16,0.01181793212890625,0.001209259033203125,0.0481201171875,,H_lower,0.06874302455357142
main,mean_H_lower_bits,10,adj,qwen3-235b,prepost,comm,20,,0.001385934595771201,-0.041074718889820255,0.044221721139679454,-0.008982377106326371,0.09970130388809995,9,0.8238029479980469,0.8694877624511719,0.9485321044921875,,H_lower,0.980727711172079
main,mean_H_lower_bits,10,adj,qwen3-235b,prepost,S-P,20,,-0.03152815122326513,-0.09107562701412732,0.028700964866274506,-0.026018219683774796,0.13857590821836294,8,0.5034446716308594,0.34881019592285156,0.784822940826416,,H_lower,0.8626976876237273
main,mean_H_lower_bits,10,adj,qwen3-235b,prepost,P-B,20,,0.06582817163807267,0.007670586952014107,0.12235348174585452,0.07265881232477188,0.13231168038348834,13,0.26317596435546875,0.058258056640625,0.3813254616477273,,H_lower,0.466064453125
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,level,comm,20,,-0.01694631222937463,-0.07246828405102258,0.03839922991873738,-0.03066577499950178,0.13068414174512202,9,0.8238029479980469,0.47490501403808594,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8656496458415743
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,level,S-P,20,,-0.013694298367116659,-0.08339220083985037,0.05924051493989714,-0.034630884812021354,0.16855807386635416,7,0.26317596435546875,0.47490501403808594,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8656496458415743
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,level,P-B,20,,-0.006504027724515934,-0.09213579348133365,0.08766458188101642,-0.02693934156774716,0.21028333706147506,8,0.5034446716308594,0.6742229461669922,0.8668580736432757,,clean H_renorm (chosen_in_topk only),0.9395622991746472
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,prepost,comm,20,,-0.053682733750668565,-0.11718446989192798,0.01296744303724744,-0.07485511220342386,0.15387127178971466,6,0.11531829833984375,0.13272666931152344,0.5309066772460938,,clean H_renorm (chosen_in_topk only),0.6515672857111151
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,prepost,S-P,20,,-0.04964866214545307,-0.13322790638187848,0.041203717014180824,-0.06458312616538868,0.20278259323630773,7,0.26317596435546875,0.15364646911621094,0.5531272888183594,,clean H_renorm (chosen_in_topk only),0.6772987210020727
main,mean_H_renorm_clean,5,raw,gpt-4o-mini,prepost,P-B,20,,-0.008068143210431006,-0.1006367419036185,0.08904766404629481,-0.01825359035217674,0.22347831833498533,10,1.0,0.7841262817382812,0.8961443219866071,,clean H_renorm (chosen_in_topk only),0.9802720053901885
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,level,comm,19,3,0.0046845377606159685,-0.020715292222008096,0.03184128098119318,0.0025119153642757797,0.06006370209518568,10,1.0,0.70855712890625,0.89501953125,,clean H_renorm (chosen_in_topk only),0.9656046677839116
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,level,S-P,19,3,-0.01361177559007643,-0.04620748100214627,0.019168075908749752,-0.02138364828922365,0.07564038692931462,7,0.359283447265625,0.4180412292480469,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,level,P-B,19,3,0.0365926267013848,-0.0029788135214986904,0.07643840941982316,0.047324388338115864,0.09138601172081147,12,0.359283447265625,0.09551239013671875,0.5309066772460938,,clean H_renorm (chosen_in_topk only),0.6515672857111151
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,prepost,comm,19,3,0.016700822839536604,-0.009963441492502476,0.04312578153034782,0.016005796076959275,0.0611568586283293,12,0.359283447265625,0.1956329345703125,0.5868988037109375,,clean H_renorm (chosen_in_topk only),0.7162154892743644
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,prepost,S-P,19,3,0.001386766505125472,-0.03494263215730148,0.03682060819011114,0.007025733966897513,0.08249463042477473,10,1.0,0.9529838562011719,0.9836530412946428,,clean H_renorm (chosen_in_topk only),0.9955042827560241
main,mean_H_renorm_clean,5,raw,llama-3.3-70b,prepost,P-B,19,3,0.030628112668822267,-0.011313488613095763,0.07202044714682551,0.030489757678076712,0.09513488730003301,12,0.359283447265625,0.1956329345703125,0.5868988037109375,,clean H_renorm (chosen_in_topk only),0.7162154892743644
main,mean_H_renorm_clean,5,raw,qwen3-235b,level,comm,20,,-0.009748206478279635,-0.05925746916969357,0.040459986463135346,-0.012419897419292808,0.11618197957543763,8,0.5034446716308594,0.5958194732666016,0.8411569034352022,,clean H_renorm (chosen_in_topk only),0.9306123198934905
main,mean_H_renorm_clean,5,raw,qwen3-235b,level,S-P,20,,-0.024851751376193883,-0.08980114017664728,0.04038560860680912,0.014937935882810727,0.15017097366245064,10,1.0,0.5958194732666016,0.8411569034352022,,clean H_renorm (chosen_in_topk only),0.9306123198934905
main,mean_H_renorm_clean,5,raw,qwen3-235b,level,P-B,20,,0.03020708979582848,-0.020160901982605898,0.08293753135557952,0.004898132606485722,0.12016404255891114,12,0.5034446716308594,0.34881019592285156,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,5,raw,qwen3-235b,prepost,comm,20,,-0.027897595744295005,-0.0758400950331385,0.019463847684038416,-0.008542252062474366,0.11166144761329633,9,0.8238029479980469,0.36827659606933594,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,5,raw,qwen3-235b,prepost,S-P,20,,-0.03304030350727409,-0.10427511812721427,0.037571366739294294,-0.037927994099830706,0.16476962203077142,9,0.8238029479980469,0.40909767150878906,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,5,raw,qwen3-235b,prepost,P-B,20,,0.010285415525958174,-0.057368353279476814,0.07869377878878782,-0.020441344948603377,0.15921859683180023,10,1.0,0.7841262817382812,0.8961443219866071,,clean H_renorm (chosen_in_topk only),0.9802720053901885
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,level,comm,20,,-0.015664210855802902,-0.07012472784995165,0.03990063201627226,-0.029813722706033705,0.12913580277267184,8,0.5034446716308594,0.49800872802734375,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8661480024167072
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,level,S-P,20,,-0.017328738576238987,-0.08493953132441723,0.055083773330859016,-0.033365016509139964,0.16591455355040358,6,0.11531829833984375,0.38837623596191406,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,level,P-B,20,,0.0033290554408721695,-0.08150421866850315,0.09739781731260354,-0.019690630916693,0.21005157960651225,9,0.8238029479980469,0.7841262817382812,0.8961443219866071,,clean H_renorm (chosen_in_topk only),0.9802720053901885
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,prepost,comm,20,,-0.05218786833559612,-0.11509006770088244,0.014623121275787854,-0.0712365193769326,0.1537323401538208,6,0.11531829833984375,0.14290618896484375,0.5415392423930921,,clean H_renorm (chosen_in_topk only),0.6638222971270161
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,prepost,S-P,20,,-0.053509605139699865,-0.13459125647656456,0.037758019919988936,-0.06700273355475408,0.20110081033738203,6,0.11531829833984375,0.1230926513671875,0.5309066772460938,,clean H_renorm (chosen_in_topk only),0.6515672857111151
main,mean_H_renorm_clean,5,adj,gpt-4o-mini,prepost,P-B,20,,0.0026434736082074943,-0.08955971416974488,0.09897636030500115,0.004041452357357395,0.2223747640701463,11,0.8238029479980469,0.9854354858398438,0.9993148588798415,,clean H_renorm (chosen_in_topk only),0.9993148588798415
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,level,comm,19,3,0.009151053609149135,-0.008994055388195935,0.030017807960066936,0.0009309178081780278,0.04478647477211876,10,1.0,0.76800537109375,0.8961443219866071,,clean H_renorm (chosen_in_topk only),0.9802720053901885
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,level,S-P,19,3,-0.010411100114535264,-0.03623610372540755,0.015231472199068133,-0.019373526892789483,0.058313169397120744,6,0.1670684814453125,0.4413337707519531,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,level,P-B,19,3,0.0391243074473688,0.007762208215227568,0.07147993281595144,0.04669287566410582,0.07441057043039165,12,0.359283447265625,0.05457305908203125,0.3572054776278409,,clean H_renorm (chosen_in_topk only),0.45337618314302885
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,prepost,comm,19,3,0.021908150814184547,0.002837343869163217,0.0415765433538921,0.025600886634148265,0.044002772873037,13,0.1670684814453125,0.0289306640625,0.2603759765625,,clean H_renorm (chosen_in_topk only),0.32046274038461536
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,prepost,S-P,19,3,0.006180151104880749,-0.022990379315273125,0.03298263219973747,0.012290205905244045,0.06423800245217176,11,0.6476058959960938,0.5152778625488281,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8661480024167072
main,mean_H_renorm_clean,5,adj,llama-3.3-70b,prepost,P-B,19,3,0.03145599941860759,0.0005109460724264379,0.06366985416826121,0.029098320513711196,0.07324974932667415,12,0.359283447265625,0.12318801879882812,0.5309066772460938,,clean H_renorm (chosen_in_topk only),0.6515672857111151
main,mean_H_renorm_clean,5,adj,qwen3-235b,level,comm,20,,0.004554244760940714,-0.0394865049137018,0.04881786040576517,0.0023957347903897225,0.10268073376076428,10,1.0,0.8123550415039062,0.8998394305889423,,clean H_renorm (chosen_in_topk only),0.9802720053901885
main,mean_H_renorm_clean,5,adj,qwen3-235b,level,S-P,20,,-0.03646779890836603,-0.0948544425198126,0.019474088005211956,-0.008874450168112974,0.13371547581548057,10,1.0,0.36827659606933594,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,5,adj,qwen3-235b,level,P-B,20,,0.0820440873386135,0.035377644820278595,0.13145734023157335,0.07588937252921119,0.11288539223454264,15,0.04138946533203125,0.002712249755859375,0.0481201171875,,clean H_renorm (chosen_in_topk only),0.06874302455357142
main,mean_H_renorm_clean,5,adj,qwen3-235b,prepost,comm,20,,-0.013258273850970868,-0.060057198839595975,0.030412032996279193,0.001949199578889546,0.10698304465445645,10,1.0,1.0,1.0,,clean H_renorm (chosen_in_topk only),1.0
main,mean_H_renorm_clean,5,adj,qwen3-235b,prepost,S-P,20,,-0.04533921671092892,-0.11184924487137583,0.018367042298646892,-0.010985335421715495,0.15139249896590212,10,1.0,0.36827659606933594,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,5,adj,qwen3-235b,prepost,P-B,20,,0.0641618857199161,-0.00223263128950728,0.12941055471318796,0.04268869357142761,0.15406278504157236,13,0.26317596435546875,0.11398696899414062,0.5309066772460938,,clean H_renorm (chosen_in_topk only),0.6515672857111151
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,level,comm,20,,-0.012250593088316716,-0.0579426979137405,0.03324574030619253,-0.013075207146507617,0.1093734383251912,9,0.8238029479980469,0.6476554870605469,0.8635406494140625,,clean H_renorm (chosen_in_topk only),0.9339656386264535
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,level,S-P,20,,-0.00975728808036561,-0.06524805223318157,0.045670331393894564,0.003543902496402185,0.13012609122294355,10,1.0,0.7561664581298828,0.8961443219866071,,clean H_renorm (chosen_in_topk only),0.9802720053901885
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,level,P-B,20,,-0.0049866100159022125,-0.05903876570012558,0.053927341404540814,-0.007206526313756428,0.13106308250906323,9,0.8238029479980469,0.5458755493164062,0.8021028479751275,,clean H_renorm (chosen_in_topk only),0.8966472901318916
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,prepost,comm,20,,-0.048987014609610656,-0.1057916214108705,0.010934025757433083,-0.09477249377751,0.13915360329299004,6,0.11531829833984375,0.13272666931152344,0.5309066772460938,,clean H_renorm (chosen_in_topk only),0.6515672857111151
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,prepost,S-P,20,,-0.045711651858702004,-0.11101830749573942,0.021577236528084267,-0.07351482744447246,0.15673224422292797,8,0.5034446716308594,0.2305126190185547,0.6638763427734375,,clean H_renorm (chosen_in_topk only),0.7903289794921875
main,mean_H_renorm_clean,10,raw,gpt-4o-mini,prepost,P-B,20,,-0.006550725501817287,-0.07158351368989015,0.05926846303331445,0.020229727817603183,0.1511776450851844,11,0.8238029479980469,0.9272785186767578,0.9818243138930377,,clean H_renorm (chosen_in_topk only),0.9955042827560241
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,level,comm,19,3,0.00039688860411285205,-0.017609816339415288,0.01904104561166872,-0.0036439788055267625,0.0425543610621009,9,1.0,0.7982521057128906,0.898033618927002,,clean H_renorm (chosen_in_topk only),0.9802720053901885
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,level,S-P,19,3,-0.019872472891373588,-0.03570685712305538,-0.0033829973454293275,-0.03248587348968679,0.03738665590727436,6,0.1670684814453125,0.040130615234375,0.2889404296875,,clean H_renorm (chosen_in_topk only),0.37687882133152173
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,level,P-B,19,3,0.04053872299097287,0.021811048459637064,0.05971539361517828,0.04705327820621433,0.044095903148959475,14,0.063568115234375,0.002838134765625,0.0481201171875,,clean H_renorm (chosen_in_topk only),0.06874302455357142
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,prepost,comm,19,3,0.012413173683033489,-0.00495430598438422,0.030891710374912392,0.004159326649180367,0.04142625744794284,12,0.359283447265625,0.25792694091796875,0.7142592210036057,,clean H_renorm (chosen_in_topk only),0.8505682326455153
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,prepost,S-P,19,3,-0.004873930796171682,-0.023746877995898676,0.015284397124116026,-0.014528572992616381,0.044575729827650595,8,0.6476058959960938,0.5152778625488281,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8661480024167072
main,mean_H_renorm_clean,10,raw,llama-3.3-70b,prepost,P-B,19,3,0.03457420895841034,0.01498007497277454,0.05633144616539529,0.019247540616438713,0.04710165702021041,16,0.004425048828125,0.0033416748046875,0.0481201171875,,clean H_renorm (chosen_in_topk only),0.06874302455357142
main,mean_H_renorm_clean,10,raw,qwen3-235b,level,comm,20,,-0.0013906178102886843,-0.0456369659264433,0.04371867643584462,0.0020198639122583004,0.10352120890334829,10,1.0,0.7561664581298828,0.8961443219866071,,clean H_renorm (chosen_in_topk only),0.9802720053901885
main,mean_H_renorm_clean,10,raw,qwen3-235b,level,S-P,20,,-0.01733540735015172,-0.07641505304674932,0.04177828336450031,-0.012854515465510086,0.13663406378456666,9,0.8238029479980469,0.49800872802734375,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8661480024167072
main,mean_H_renorm_clean,10,raw,qwen3-235b,level,P-B,20,,0.031889579079726074,-0.012248106522423086,0.07414084773918134,0.04475108231073356,0.10139352358549135,13,0.26317596435546875,0.09730720520019531,0.5309066772460938,,clean H_renorm (chosen_in_topk only),0.6515672857111151
main,mean_H_renorm_clean,10,raw,qwen3-235b,prepost,comm,20,,-0.019540007076304055,-0.0667009480340148,0.027672508999766858,-0.028472612121430707,0.11015939775184903,8,0.5034446716308594,0.34881019592285156,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,10,raw,qwen3-235b,prepost,S-P,20,,-0.02552395948123194,-0.0905436102225292,0.04158786055592974,-0.03190038548503478,0.1538112942271028,9,0.8238029479980469,0.38837623596191406,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,10,raw,qwen3-235b,prepost,P-B,20,,0.011967904809855762,-0.047561583471737105,0.07050574344667365,0.015734007626283755,0.1367033678293014,11,0.8238029479980469,0.6742229461669922,0.8668580736432757,,clean H_renorm (chosen_in_topk only),0.9395622991746472
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,level,comm,20,,-0.009702199740709433,-0.053767095751371195,0.03456512608773136,-0.016605904713580803,0.10586919564033928,9,0.8238029479980469,0.6476554870605469,0.8635406494140625,,clean H_renorm (chosen_in_topk only),0.9339656386264535
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,level,S-P,20,,-0.012019873446708662,-0.0662895887068786,0.04159494595995228,-0.002854933254319375,0.12679776611635118,10,1.0,0.6476554870605469,0.8635406494140625,,clean H_renorm (chosen_in_topk only),0.9339656386264535
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,level,P-B,20,,0.00463534741199845,-0.0490046892666994,0.06308725025262425,0.00054601671455759,0.13050163319814986,10,1.0,0.8408222198486328,0.9172606034712358,,clean H_renorm (chosen_in_topk only),0.980727711172079
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,prepost,comm,20,,-0.04622585722050267,-0.10262418256465002,0.01291114994204515,-0.07498449976415908,0.1380007432938624,6,0.11531829833984375,0.16495704650878906,0.5655670166015625,,clean H_renorm (chosen_in_topk only),0.6918586805028822
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,prepost,S-P,20,,-0.04820074001016955,-0.11403389299378788,0.018373999193365045,-0.06090830545311461,0.15537172234181537,8,0.5034446716308594,0.1893482208251953,0.5868988037109375,,clean H_renorm (chosen_in_topk only),0.7162154892743644
main,mean_H_renorm_clean,10,adj,gpt-4o-mini,prepost,P-B,20,,0.003949765579333771,-0.06093024036346645,0.06910697436548166,0.019340369627598844,0.15024869538095653,12,0.5034446716308594,0.8694877624511719,0.9343749089027519,,clean H_renorm (chosen_in_topk only),0.980727711172079
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,level,comm,19,3,-0.00509008374697794,-0.019070852187717827,0.00969015389857579,-0.01164796940372785,0.033359414520825116,5,0.063568115234375,0.4180412292480469,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,level,S-P,19,3,-0.02208419153961246,-0.03625977831670591,-0.0076121608152877095,-0.03072360251963835,0.033436869078805664,4,0.0192108154296875,0.014068603515625,0.14470563616071427,,clean H_renorm (chosen_in_topk only),0.19605279737903225
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,level,P-B,19,3,0.03398821558526903,0.01691864667908925,0.05186079249508393,0.025038319974539286,0.04060294581495274,14,0.063568115234375,0.002838134765625,0.0481201171875,,clean H_renorm (chosen_in_topk only),0.06874302455357142
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,prepost,comm,19,3,0.007667013458057474,-0.0049575734821952905,0.020972614446858752,0.0051445823973825106,0.030089306602594876,11,0.6476058959960938,0.3320655822753906,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,prepost,S-P,19,3,-0.00549294032019644,-0.02187386160805467,0.010778948711112936,-0.0077442866836262,0.037891786520649784,9,1.0,0.4413337707519531,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,10,adj,llama-3.3-70b,prepost,P-B,19,3,0.026319907556507822,0.009501749475979905,0.045669778342039065,0.012004478067277558,0.041440702368176166,14,0.063568115234375,0.014068603515625,0.14470563616071427,,clean H_renorm (chosen_in_topk only),0.19605279737903225
main,mean_H_renorm_clean,10,adj,qwen3-235b,level,comm,20,,0.016713387291888804,-0.023452187390343042,0.05756038494218775,0.022518908665794493,0.09388293976784091,12,0.5034446716308594,0.49800872802734375,0.7729167938232422,,clean H_renorm (chosen_in_topk only),0.8661480024167072
main,mean_H_renorm_clean,10,adj,qwen3-235b,level,S-P,20,,-0.02606939949594516,-0.07997762820222515,0.027203593413821517,-0.031027744712367605,0.12328503983927407,8,0.5034446716308594,0.3299827575683594,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,10,adj,qwen3-235b,level,P-B,20,,0.08556557357566792,0.04440649605933888,0.1263437857478203,0.08137998992794201,0.0952116533875516,17,0.0025768280029296875,0.001209259033203125,0.0481201171875,,clean H_renorm (chosen_in_topk only),0.06874302455357142
main,mean_H_renorm_clean,10,adj,qwen3-235b,prepost,comm,20,,-0.0010991313200227823,-0.04486666622961785,0.042262239258886884,-0.008889080193176337,0.1018597599422752,9,0.8238029479980469,0.956329345703125,0.9836530412946428,,clean H_renorm (chosen_in_topk only),0.9955042827560241
main,mean_H_renorm_clean,10,adj,qwen3-235b,prepost,S-P,20,,-0.03494081729850803,-0.09467688195460552,0.025877075371710488,-0.01650914994663019,0.1398795426824966,9,0.8238029479980469,0.3299827575683594,0.7717684232271634,,clean H_renorm (chosen_in_topk only),0.8626976876237273
main,mean_H_renorm_clean,10,adj,qwen3-235b,prepost,P-B,20,,0.06768337195697052,0.01022169988584779,0.12435983676349795,0.08640337863575667,0.13197257351327465,13,0.26317596435546875,0.039989471435546875,0.2889404296875,,clean H_renorm (chosen_in_topk only),0.37687882133152173
main,mean_H_renorm_bits,5,raw,gpt-4o-mini,level,comm,20,,0.0011216161724556264,-0.07803359503584087,0.08388452863530745,-0.007220555249477775,0.19162634207023077,8,0.5034446716308594,0.8123550415039062,0.9854354858398438,,no WRITE/SUBMIT,0.9802720053901885
main,mean_H_renorm_bits,5,raw,gpt-4o-mini,level,S-P,20,,-0.0007776152949787507,-0.1052519949941403,0.1112879323647318,-0.017384810695033337,0.25589407674505016,8,0.5034446716308594,0.6215133666992188,0.9854354858398438,,no WRITE/SUBMIT,0.9306123198934905
main,mean_H_renorm_bits,5,raw,gpt-4o-mini,level,P-B,20,,0.0037984629348687543,-0.12437847245159205,0.14955175661592968,-0.00035312888580010804,0.32375443932611775,10,1.0,0.8694877624511719,0.9854354858398438,,no WRITE/SUBMIT,0.980727711172079
main,mean_H_renorm_bits,5,raw,gpt-4o-mini,prepost,comm,20,,-0.04207390667399108,-0.13904878580868868,0.05950187337725171,-0.048507891076837575,0.23444251737917016,8,0.5034446716308594,0.36827659606933594,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
main,mean_H_renorm_bits,5,raw,gpt-4o-mini,prepost,S-P,20,,-0.04664698216299869,-0.16065342966144394,0.08356192594467322,-0.10183385882265712,0.28729979620503304,7,0.26317596435546875,0.17685317993164062,0.9579714606789982,,no WRITE/SUBMIT,0.7162154892743644
main,mean_H_renorm_bits,5,raw,gpt-4o-mini,prepost,P-B,20,,0.00914615097801522,-0.12974296130504925,0.15712150157714375,0.017744392101770562,0.3381147980236515,10,1.0,0.9272785186767578,0.9854354858398438,,no WRITE/SUBMIT,0.9955042827560241
main,mean_H_renorm_bits,5,raw,llama-3.3-70b,level,comm,19,3,-2.6220133734750555e-05,-0.00014843752964919512,6.172014177618581e-05,3.600017772908753e-05,0.0002496347644962356,10,1.0,0.5152778625488281,0.9854354858398438,,no WRITE/SUBMIT,0.8661480024167072
main,mean_H_renorm_bits,5,raw,llama-3.3-70b,level,S-P,19,3,-7.9005124761257e-05,-0.00029526170624091677,5.7204037460905014e-05,3.408582959142496e-05,0.0004352767374511376,11,0.6476058959960938,0.7380905151367188,0.9854354858398438,,no WRITE/SUBMIT,0.9802720053901885
main,mean_H_renorm_bits,5,raw,llama-3.3-70b,level,P-B,19,3,0.00010556998205301289,-1.789744499187296e-05,0.0003031730249763064,1.2404398890750006e-05,0.00040275580878832665,13,0.1670684814453125,0.312408447265625,0.9579714606789982,,no WRITE/SUBMIT,0.8626976876237273
