model,condition,seed,pre,post,prepost,level,end_turn,spec,metric,window,adjust
llama-3.3-70b,base,6,0.1738568744269188,0.1615781947159837,-0.012278679710935103,0.1615781947159837,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,7,0.1739941227074348,0.1840982775198586,0.010104154812423799,0.1840982775198586,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,8,0.18601553678520474,0.17108517368817502,-0.01493036309702972,0.17108517368817502,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,9,0.22281833028710163,0.2054042829113511,-0.01741404737575053,0.2054042829113511,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,10,0.19417741504291072,0.12616364524623272,-0.068013769796678,0.12616364524623272,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,11,0.16233710399553622,0.16158164342302683,-0.0007554605725093866,0.16158164342302683,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,12,0.1358063582688899,0.13867961621978572,0.0028732579508958245,0.13867961621978572,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,13,0.1614838306351541,0.2400481540559145,0.07856432342076042,0.2400481540559145,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,14,0.13292297057908983,0.23424286057682736,0.10131988999773753,0.23424286057682736,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,15,0.19135745646308563,0.09995593104495624,-0.09140152541812939,0.09995593104495624,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,16,0.17672345259524885,0.16437977994878125,-0.012343672646467602,0.16437977994878125,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,17,0.12523461341827188,0.11355718426834871,-0.011677429149923174,0.11355718426834871,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,18,0.22173135941297684,0.23244908825623586,0.010717728843259028,0.23244908825623586,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,19,0.14896640782006004,0.1724480660410538,0.023481658220993767,0.1724480660410538,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,base,20,0.15689244468257604,0.2010467830892282,0.044154338406652144,0.2010467830892282,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,1,0.16684140886847526,0.18787287596577407,0.021031467097298806,0.18787287596577407,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,2,0.17838835235067632,0.17278539778286406,-0.005602954567812263,0.17278539778286406,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,4,0.17460103236215133,0.19294191902310207,0.01834088666095074,0.19294191902310207,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,5,0.20820386657542075,0.25323839699616724,0.04503453042074648,0.25323839699616724,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,6,0.20788842375150407,0.159352032248086,-0.04853639150341807,0.159352032248086,27,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,7,0.1736040880526135,0.14917965938890965,-0.02442442866370384,0.14917965938890965,27,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,8,0.19741854860528507,0.20738932059977339,0.009970771994488314,0.20738932059977339,27,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,9,0.2169866218382321,0.2286708949761928,0.011684273137960693,0.2286708949761928,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,10,0.19587059366117113,0.17339266770579012,-0.022477925955381006,0.17339266770579012,25,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,11,0.1868373430858605,0.28109094156312286,0.09425359847726236,0.28109094156312286,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,12,0.1461826082308191,0.22372634267991703,0.07754373444909793,0.22372634267991703,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,13,0.17554896452100638,0.20295201862240525,0.02740305410139887,0.20295201862240525,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,14,0.16748354709686425,0.17679679597987286,0.009313248883008607,0.17679679597987286,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,15,0.16350178517113537,0.23256709402700676,0.0690653088558714,0.23256709402700676,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,16,0.16979890177482873,0.2725565174528407,0.10275761567801198,0.2725565174528407,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,17,0.1432268959817828,0.3035294085259784,0.16030251254419559,0.3035294085259784,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,18,0.19535325916516413,0.18358567518174518,-0.011767583983418956,0.18358567518174518,29,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,19,0.16747268210303787,0.2649578618101322,0.09748517970709433,0.2649578618101322,28,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,placebo,20,0.13738663545414045,0.25380405833547787,0.11641742288133741,0.25380405833547787,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,1,0.14054541795884884,0.23762016391751212,0.09707474595866328,0.23762016391751212,20,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,2,0.16274925569611892,0.14747720976140805,-0.015272045934710876,0.14747720976140805,24,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,3,0.17135465868846414,0.21196212461323555,0.04060746592477141,0.21196212461323555,22,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,4,0.1303837013023395,0.17095087892969874,0.04056717762735923,0.17095087892969874,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,5,0.22065420377652403,0.2376610828563473,0.01700687907982326,0.2376610828563473,27,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,6,0.1876219126300572,0.22705556065451776,0.03943364802446056,0.22705556065451776,28,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,7,0.17853176582688338,0.26091601737180004,0.08238425154491666,0.26091601737180004,20,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,8,0.1884519960588524,0.20313774596891382,0.014685749910061413,0.20313774596891382,23,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,9,0.1837456305254748,0.2077201095686795,0.02397447904320471,0.2077201095686795,26,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,10,0.14174179541051066,0.14051193272001689,-0.0012298626904937715,0.14051193272001689,25,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,11,0.1887932222765664,0.21672556711929009,0.027932344842723694,0.21672556711929009,20,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,12,0.12922239348411355,0.20435281578712755,0.075130422303014,0.20435281578712755,23,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,13,0.14332233337553318,0.22243100414733785,0.07910867077180467,0.22243100414733785,27,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,14,0.1316012671164263,0.20274853318097114,0.07114726606454483,0.20274853318097114,29,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,15,0.18182021740502782,0.28693311602058047,0.10511289861555265,0.28693311602058047,30,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,16,0.16512805885473755,0.2226855955415227,0.05755753668678515,0.2226855955415227,20,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,17,0.15069337652870146,0.1493629049871559,-0.0013304715415455581,0.1493629049871559,21,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,18,0.13498482246460272,0.17263550655442378,0.03765068408982106,0.17263550655442378,21,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,19,0.16650908567280637,0.20188204767650175,0.035372962003695385,0.20188204767650175,19,main,mean_H_renorm_bits,5,adj
llama-3.3-70b,switch,20,0.1308613291171397,0.2097711839251828,0.07890985480804308,0.2097711839251828,14,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,1,0.19525497375638026,0.24378156936552525,0.04852659560914499,0.24378156936552525,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,2,0.3458673837077333,0.3127204264229759,-0.03314695728475742,0.3127204264229759,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,3,0.3101998469195762,0.36535260927459123,0.05515276235501504,0.36535260927459123,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,4,0.17948932764772146,0.1629239100080254,-0.016565417639696073,0.1629239100080254,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,5,0.2561102556614715,0.3034857827673364,0.0473755271058649,0.3034857827673364,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,6,0.2284134839909228,0.2648397033822969,0.03642621939137411,0.2648397033822969,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,7,0.25717237213845207,0.2550326831542358,-0.0021396889842162925,0.2550326831542358,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,8,0.27372101593072795,0.286506348944795,0.012785333014067035,0.286506348944795,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,9,0.16200164062684788,0.2490364318212765,0.08703479119442861,0.2490364318212765,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,10,0.14256286140859545,0.30173861725404266,0.15917575584544721,0.30173861725404266,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,11,0.16725839952814806,0.13087927302718702,-0.036379126500961034,0.13087927302718702,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,12,0.11887909115234109,0.2831008089824186,0.1642217178300775,0.2831008089824186,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,13,0.16556651309862008,0.2641807846490619,0.09861427155044183,0.2641807846490619,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,14,0.3936273437150239,0.1563642769151535,-0.2372630667998704,0.1563642769151535,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,15,0.139883581353081,0.13585019864638898,-0.0040333827066920125,0.13585019864638898,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,16,0.17063843115944596,0.22184081966888955,0.051202388509443586,0.22184081966888955,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,17,0.3189336355809512,0.3069772482440031,-0.011956387336948149,0.3069772482440031,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,18,0.20864463010265408,0.3349079748405538,0.1262633447378997,0.3349079748405538,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,19,0.3160395367078465,0.20788417438872592,-0.1081553623191206,0.20788417438872592,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,base,20,0.19488677832603676,0.25058211711516315,0.055695338789126386,0.25058211711516315,30,main,mean_H_renorm_bits,5,adj
qwen3-235b,placebo,1,0.1338314776356367,0.28068226402311114,0.14685078638747445,0.28068226402311114,13,main,mean_H_renorm_bits,5,adj
qwen3-235b,placebo,2,0.228234937053974,0.42812182289087997,0.19988688583690598,0.42812182289087997,24,main,mean_H_renorm_bits,5,adj
qwen3-235b,placebo,3,0.2345265215212548,0.26749025650034736,0.03296373497909255,0.26749025650034736,15,main,mean_H_renorm_bits,5,adj
