model,condition,seed,H_pre,H_post,H_delta,H_adj_pre,H_adj_post,H_adj_delta,H_decision_pre,H_decision_post,H_decision_delta,H_write_delta
qwen3-235b,base,12,0.1973182309419203,0.38075629044953313,0.18343805950761283,0.27014043477429533,0.33103425009000864,0.06089381531571331,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,13,0.2123714854264925,0.3808075616681354,0.1684360762416429,0.2851936892588676,0.33108552130861085,0.04589183204974323,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,14,0.21237095571255646,0.3804402134613343,0.16806925774877782,0.2851931595449315,0.3307181731018097,0.04552501355687816,0.5187204759787382,0.7574095333929834,0.2386890574142453,
qwen3-235b,base,15,0.2123714854264925,0.37970093735734045,0.16732945193084794,0.2851936892588676,0.32997889699781585,0.04478520773894823,0.5187204759787382,0.7559331385732745,0.23721266259453633,
qwen3-235b,base,16,0.21236396797982054,0.38080902231874714,0.1684450543389266,0.2851861718121956,0.33108698195922265,0.04590081014702707,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,17,0.21240545249265574,0.38080810321250624,0.1684026507198505,0.2852276563250308,0.33108606285298176,0.04585840652795098,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,18,0.21247427600165203,0.38080613567982247,0.16833185967817044,0.28529647983402706,0.331084095320298,0.045787615486270916,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,19,0.21226386263597022,0.3808047893237554,0.16854092668778517,0.28512853945841726,0.3310827489642308,0.045954209505813526,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,20,0.2127438724764002,0.3807892458836237,0.16804537340722348,0.28556607630877523,0.3310672055240991,0.04550112921532384,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,placebo,1,0.2122918172660561,0.36506868823976174,0.15277687097370565,0.28515649408850313,0.3698510166076149,0.08469452251911175,0.5187204759787382,0.8089249610748647,0.2902044850961265,0.14855329874879422
qwen3-235b,placebo,2,0.21218636708177105,0.45939488698450626,0.2472085199027352,0.28505104390421815,0.4317707957660526,0.14671975186183445,0.5187204912063329,0.9820944418779499,0.463373950671617,0.11561794919054762
qwen3-235b,placebo,3,0.214776882626698,0.4159294116280793,0.20115252900138128,0.28764155944914505,0.41034252152460754,0.1227009620754625,0.5186921818178496,0.8920180519656243,0.37332587014777474,0.15036533939279942
qwen3-235b,placebo,4,0.2124896389883245,0.3973058045821181,0.18481616559379363,0.2853543158107716,0.4060627947999994,0.12070847898922782,0.5187204853435449,0.9162947386727303,0.3975742533291854,0.048278788797304614
qwen3-235b,placebo,5,0.21249258158725232,0.4650309788108527,0.2525383972236004,0.2853147854196273,0.4374068875923991,0.1520921021727718,0.5187204759787382,0.9950429734600446,0.4763224974813064,0.1192341568090308
qwen3-235b,placebo,6,0.21336032954449374,0.42668390526239486,0.21332357571790111,0.2861825333768688,0.40940752590290896,0.12322499252604019,0.5187204759787382,0.939743894092024,0.4210234181132858,0.08395210131115566
qwen3-235b,placebo,7,0.2125094378826145,0.31275323611440947,0.10024379823179497,0.28533164171498954,0.348682626685203,0.06335098497021346,0.5187204759787382,0.7343777185860829,0.21565724260734476,0.09412721081394532
qwen3-235b,placebo,8,0.21238936776595368,0.4645131881915152,0.25212382042556153,0.2852540445884007,0.43688909697306155,0.15163505238466085,0.5187204759787382,0.994011734176751,0.4752912581980129,0.11916706654827859
qwen3-235b,placebo,9,0.21331793622215978,0.37030618914875985,0.15698825292660007,0.2861401400545348,0.38286597471379136,0.09672583465925655,0.5187204759787382,0.8664368889726577,0.34771641299391953,0.06713286759081337
qwen3-235b,placebo,10,0.2132225700562073,0.3350249675750743,0.12180239751886698,0.28608724687865433,0.37107999571153993,0.0849927488328856,0.5187204965232568,0.7846999760460353,0.26597947952277845,0.09943552594849066
qwen3-235b,placebo,11,0.212406545085083,0.4476790947440221,0.23527254965893912,0.28522874891745803,0.4202862990431274,0.1350575501256694,0.5187204759787382,0.9598830048396846,0.4411625288609464,0.12425124431362909
qwen3-235b,placebo,12,0.21328176305400146,0.34413072069839407,0.1308489576443926,0.2861039668863765,0.3565440588348273,0.0704400919484508,0.5187204759787382,0.8101406649002231,0.2914201889214849,0.08266628471688085
qwen3-235b,placebo,13,0.21243403251269882,0.28445857692348764,0.07202454441078882,0.28525623634507385,0.3255890069190328,0.040332770573958954,0.5187204759787382,0.7354444656889207,0.21672398971018259,0.08057509076983678
qwen3-235b,placebo,14,0.21242608185472747,0.4282959392299075,0.21586985737518002,0.28529075867717457,0.4009172077910991,0.1156264491139245,0.5187204759787382,0.9217793094463619,0.4030588334676237,0.12033906880067326
qwen3-235b,placebo,15,0.21240805340109606,0.3313982730319144,0.11899021963081832,0.2852302572334711,0.34045551328585627,0.05522525605238515,0.5187204759787382,0.7839999558473878,0.26527947986864964,0.05587392640973937
qwen3-235b,placebo,16,0.21240805340109606,0.43288657187195945,0.2204785184708634,0.2852302572334711,0.4055078404331511,0.12027758319967996,0.5187204759787382,0.930871226224957,0.41215075024621883,0.12054894591843573
qwen3-235b,placebo,17,0.21332259304976686,0.37767064196082273,0.16434804891105587,0.2861447968821419,0.3898522422208071,0.10370744533866522,0.5187204759787382,0.8717924632985758,0.3530719873198377,0.06917344453470507
qwen3-235b,placebo,18,0.18154473800501303,0.5144018845449126,0.3328571465398996,0.2544719460041308,0.48675740538364626,0.23228545937951545,0.4458597899159064,1.0838870953035349,0.6380273053876284,0.10178464677609793
qwen3-235b,placebo,19,0.2063160799141823,0.36252157243275646,0.15620549251857416,0.2802711521570697,0.3232524997702176,0.04298134761314787,0.4902087082521991,0.7645381092101329,0.2743294009579338,0.04206581314149155
qwen3-235b,placebo,20,0.3320299228302642,0.41612595854514073,0.0840960357148765,0.38592017742841606,0.41854706739698744,0.03262688996857138,0.6566658978322204,0.9372392544698225,0.2805733566376021,0.1455582812889502
qwen3-235b,switch,1,0.21331793622215978,0.4387484942267504,0.2254305580045906,0.2861401400545348,0.4675646846220779,0.1814245445675431,0.5187204759787382,1.09621982596138,0.5774993499826419,0.0965664092577559
qwen3-235b,switch,2,0.2133437490031899,0.419471609724366,0.2061278607211761,0.28620842582563694,0.44833255982023096,0.16212413399459402,0.5187204759787382,1.1108549145008397,0.5921344385221016,0.03815501383182923
qwen3-235b,switch,3,0.2133991696921665,0.4189145463217595,0.20551537662959302,0.2862213735245415,0.4478066477992691,0.16158527427472757,0.5187204759787382,1.1086741931655957,0.5899537171868575,0.039830601232164795
qwen3-235b,switch,4,0.21342558341385653,0.43994612612396056,0.22652054271010402,0.2862477872462316,0.46946008692568153,0.1832122996794499,0.5187204759787382,1.0785991326903688,0.5598786567116306,0.10337482396230459
qwen3-235b,switch,5,0.21223552694217937,0.41940436606288845,0.20716883912070908,0.28505773077455443,0.44829646754039815,0.16323873676584372,0.5187204759787382,1.1086741931655957,0.5899537171868575,0.04349276101900895
qwen3-235b,switch,6,0.21250868769612571,0.4421661861090988,0.2296574984129731,0.2853308915285008,0.4713364229026732,0.18600553137417242,0.5187204759787382,1.0785991326903688,0.5598786567116306,0.11279823698068447
qwen3-235b,switch,7,0.2126065169306565,0.4399435871450989,0.2273370702144424,0.28542872076303155,0.4694575479468198,0.18402882718378827,0.5187204759787382,1.0785991326903688,0.5598786567116306,0.10623262865794339
qwen3-235b,switch,8,0.21252433807227425,0.4194032811435391,0.20687894307126484,0.2853890148947213,0.4482953826210488,0.1629063677263275,0.5187204759787382,1.1086741931655957,0.5899537171868575,0.04262473515996634
qwen3-235b,switch,9,0.21244634138608998,0.4409294122334801,0.2284830708473901,0.285311018208537,0.4704433730352008,0.1851323548266638,0.5187204759787382,1.0785991326903688,0.5598786567116306,0.11273456621284722
qwen3-235b,switch,10,0.21250356631777265,0.43994540683134203,0.2274418405135694,0.28532577015014776,0.46945936763306284,0.18413359748291508,0.5187204759787382,1.0785991326903688,0.5598786567116306,0.10623490027925221
qwen3-235b,switch,11,0.2124289370992856,0.4192678904378543,0.2068389533385687,0.28529361392173264,0.44813026082231355,0.16283664690058092,0.5187204759787382,1.1086741931655957,0.5899537171868575,0.04262473515996634
qwen3-235b,switch,12,0.21249788378520384,0.5080444683282787,0.2955465845430748,0.285433695793306,0.4906335732416371,0.20519987744833107,0.5187204759787382,1.1356816720402971,0.616961196061559,0.08019289984616348
qwen3-235b,switch,13,0.2019206311996941,0.49924779746676184,0.29732716626706773,0.27458731222107774,0.4599369753938868,0.18534966317280904,0.49574042615106223,1.0402017569703375,0.5444613308192752,0.06003503765388407
qwen3-235b,switch,14,0.20179151092348685,0.6135146530278633,0.4117231421043765,0.2743445837691434,0.5637926126683387,0.2894480288991953,0.4957404354733127,1.223533928521257,0.7277934930479443,
qwen3-235b,switch,15,0.20271037624797525,0.515128160336637,0.3124177840886617,0.2752634490936318,0.4757742197788931,0.2005107706852613,0.4957404354733127,1.0608181697752117,0.565077734301899,0.08472738926219946
qwen3-235b,switch,16,0.20271134683990777,0.6061556411452231,0.40344429430531537,0.2752644196855643,0.5564336007856986,0.2811691811001343,0.4957404354733127,1.2090138258354135,0.7132733903621008,
qwen3-235b,switch,17,0.19849768747461966,0.5104569152366001,0.31195922776198043,0.2710507603202762,0.4711029746788562,0.20005221435858,0.48904414065456653,1.051567686472363,0.5625235458177966,0.08758292233652944
qwen3-235b,switch,18,0.20225649993927425,0.5104555602519432,0.3081990603126689,0.2748282198750651,0.47110161969419917,0.19627339981913405,0.4957404354733127,1.051567686472363,0.5558272509990504,0.08595546078127353
qwen3-235b,switch,19,0.21298787463974292,0.4180231975075732,0.2050353228678303,0.2858100784721179,0.4469452074785189,0.16113512900640098,0.5176188719343588,1.108674223327565,0.5910553513932062,0.035555264449884494
qwen3-235b,switch,20,0.21315618954329268,0.41865689476255463,0.20550070521926195,0.285999177631953,0.44760863582655075,0.16160945819459777,0.5187204759787382,1.108674223327565,0.5899537473488269,0.04075977024148905
