model,condition,turn,metric,mean,ci_low,ci_high,n_runs
llama-3.3-70b,base,6,H_decision,0.22044041567339434,0.13561237337075693,0.3158430185834076,20
llama-3.3-70b,base,7,H_decision,0.00019498542336763327,0.0,0.0005834739620204539,20
llama-3.3-70b,base,8,H_decision,0.06026861596470884,0.026554342920291563,0.10490413605426525,20
llama-3.3-70b,base,9,H_decision,3.961863202646255e-10,0.0,1.1885589607938767e-09,20
llama-3.3-70b,base,10,H_decision,0.08568535218413484,0.03225342901671069,0.15575904782587432,20
llama-3.3-70b,base,11,H_decision,0.024443673982247918,1.635925399579684e-05,0.07288550087335577,20
llama-3.3-70b,base,12,H_decision,0.13021812159619775,0.06286058083150972,0.20466555923328414,20
llama-3.3-70b,base,13,H_decision,0.00023765372952310398,1.2763740309632203e-05,0.0005154479810745569,20
llama-3.3-70b,base,14,H_decision,0.12823751352803586,0.04257822691325831,0.2416817599456998,20
llama-3.3-70b,base,15,H_decision,0.028281195790497555,0.0001220808707112002,0.08280600636512297,20
llama-3.3-70b,base,16,H_decision,0.06108456317614739,0.02609067516841683,0.10267909319216488,20
llama-3.3-70b,base,17,H_decision,0.013311578744127778,0.0023838915688463367,0.02985469676507055,20
llama-3.3-70b,base,18,H_decision,0.0589180065448983,0.016216015940548813,0.11870389507134517,20
llama-3.3-70b,base,19,H_decision,0.01190271767946478,0.0018266910746383902,0.027919340512853788,20
llama-3.3-70b,base,20,H_decision,0.04519062723966152,0.011810715801953189,0.09269661429605472,20
llama-3.3-70b,base,21,H_decision,0.05566413433540705,0.009893986434369988,0.1159835706970265,20
llama-3.3-70b,base,22,H_decision,0.057043363320055884,0.00937521041515105,0.11898075967632647,20
llama-3.3-70b,base,23,H_decision,0.046948287333267794,0.0018822778125368543,0.10619282864476902,20
llama-3.3-70b,base,24,H_decision,0.05259438214534453,0.007869516697708898,0.10492531557940216,20
llama-3.3-70b,base,25,H_decision,0.11581438272854953,0.028821521878983226,0.2168013599043123,20
llama-3.3-70b,base,26,H_decision,0.06206057410324586,0.017432835817705373,0.1237782004384148,20
llama-3.3-70b,base,27,H_decision,0.10311294161003837,0.03411136601645024,0.17624213938117164,20
llama-3.3-70b,base,28,H_decision,0.11813515754927476,0.03566311915274293,0.2206234339692987,20
llama-3.3-70b,base,29,H_decision,0.023169199763168075,0.003655541945495564,0.049401392876318735,20
llama-3.3-70b,base,30,H_decision,0.011081101561496194,3.0129004131520493e-06,0.03150428234244977,20
llama-3.3-70b,switch,1,H_decision,0.0,0.0,0.0,20
llama-3.3-70b,switch,2,H_decision,0.2024815071796852,0.11005629250375756,0.2966982107670485,20
llama-3.3-70b,switch,3,H_decision,0.0,0.0,0.0,20
llama-3.3-70b,switch,4,H_decision,0.3765446450545681,0.2828635493610289,0.47794590688774535,20
llama-3.3-70b,switch,5,H_decision,0.0,0.0,0.0,20
llama-3.3-70b,switch,6,H_decision,0.19104389191235965,0.11576842607009609,0.2735364964733473,20
llama-3.3-70b,switch,7,H_decision,0.032504869910566,0.0,0.08250753711218575,20
llama-3.3-70b,switch,8,H_decision,0.06872200085043231,0.028340071155843513,0.12111361984422424,20
llama-3.3-70b,switch,9,H_decision,0.023739718376610586,0.0,0.05844536674693535,20
llama-3.3-70b,switch,10,H_decision,0.040808431110467544,0.016595249924939687,0.0665830147609027,20
llama-3.3-70b,switch,11,H_decision,0.014748403287546568,4.852823456774691e-06,0.040518199748172334,20
llama-3.3-70b,switch,12,H_decision,0.05508639464208688,0.01140437565052218,0.10956397662617795,20
llama-3.3-70b,switch,13,H_decision,0.01481959876151868,0.001250862003975926,0.03747559838329905,20
llama-3.3-70b,switch,14,H_decision,0.017830785367153452,0.007543787447378466,0.028935270111910102,20
llama-3.3-70b,switch,15,H_decision,0.007694592503301653,5.4392861027912696e-05,0.019796443196429946,19
llama-3.3-70b,switch,16,H_decision,0.030372328090634827,0.0024908567851586235,0.0811015689051983,19
llama-3.3-70b,switch,17,H_decision,0.026594805769233336,0.0012092063661835284,0.0697665303163868,19
llama-3.3-70b,switch,18,H_decision,0.014668253965031458,0.000122477443906049,0.042691691685309806,19
llama-3.3-70b,switch,19,H_decision,0.0030834900614946543,1.3530544548816092e-09,0.008780811817266348,19
llama-3.3-70b,switch,20,H_decision,0.0033339978801864355,0.0,0.009659398412472755,18
llama-3.3-70b,switch,21,H_decision,0.04791669685938133,0.00015545120568300015,0.13023904210466972,14
llama-3.3-70b,switch,22,H_decision,0.0016549373900660999,0.0,0.0049644841274748075,12
llama-3.3-70b,switch,23,H_decision,0.0062525238068478215,0.0,0.014822791696084582,11
llama-3.3-70b,switch,24,H_decision,0.1453805876751869,0.0028230638908184375,0.33390149522002865,9
llama-3.3-70b,switch,25,H_decision,8.279837264746279e-10,0.0,2.4839511794238838e-09,8
llama-3.3-70b,switch,26,H_decision,0.06175260825682072,0.004112847789802203,0.16149681549043815,7
llama-3.3-70b,switch,27,H_decision,1.2440644126281693e-09,0.0,3.7321932378845076e-09,6
llama-3.3-70b,placebo,1,H_decision,1.2654483541384568e-08,0.0,3.79634506241537e-08,19
llama-3.3-70b,placebo,2,H_decision,0.19561979058808965,0.09449611269392146,0.2985004650668784,19
llama-3.3-70b,placebo,3,H_decision,0.027240065199851653,0.0,0.08071112005764282,19
llama-3.3-70b,placebo,4,H_decision,0.3000579975854812,0.20360856267812596,0.41132897979560007,19
llama-3.3-70b,placebo,5,H_decision,0.017857545599623822,0.0,0.05168839909292364,19
llama-3.3-70b,placebo,6,H_decision,0.2746618321246074,0.18154724599828065,0.36569238192409426,19
llama-3.3-70b,placebo,7,H_decision,0.015147479595819417,0.0,0.04499221300911964,19
llama-3.3-70b,placebo,8,H_decision,0.0972129653353203,0.040681624290307895,0.1734438377950272,19
llama-3.3-70b,placebo,9,H_decision,0.04379946647057325,0.0011548511090675193,0.10270354618871562,19
llama-3.3-70b,placebo,10,H_decision,0.09587699205440488,0.036939323148546116,0.1677059484782134,19
llama-3.3-70b,placebo,11,H_decision,0.005871008048638217,0.0002801702273558269,0.014933450893984995,19
llama-3.3-70b,placebo,12,H_decision,0.12617923113291174,0.048697314804152424,0.21821021989261236,19
llama-3.3-70b,placebo,13,H_decision,0.006935055986721781,0.00021642370542178287,0.01842112572016033,19
llama-3.3-70b,placebo,14,H_decision,0.08294400786665877,0.01672092295987104,0.19086969140709314,19
llama-3.3-70b,placebo,15,H_decision,0.011920247889834536,0.0006215856889107164,0.025829883774891736,19
llama-3.3-70b,placebo,16,H_decision,0.017171830154455586,0.0071418572801556284,0.029221086345804705,19
llama-3.3-70b,placebo,17,H_decision,0.011509253922473497,0.0012443045064715027,0.029487272357205732,19
llama-3.3-70b,placebo,18,H_decision,0.02834863576798691,7.165989983762005e-10,0.08156517664252033,19
llama-3.3-70b,placebo,19,H_decision,0.03435932868947439,0.0005727360110392856,0.0820100361616614,19
llama-3.3-70b,placebo,20,H_decision,0.07373383118606588,0.008047198044718326,0.14551815973989238,19
llama-3.3-70b,placebo,21,H_decision,0.000106810150446596,0.0,0.00030387635981580553,19
llama-3.3-70b,placebo,22,H_decision,0.06711208533435642,0.006837804266570107,0.15234371557782928,19
llama-3.3-70b,placebo,23,H_decision,0.029341242557821078,0.00020342240941776437,0.08176066725974394,19
llama-3.3-70b,placebo,24,H_decision,0.025736273987077687,0.0005277292234602459,0.07241454170130468,19
llama-3.3-70b,placebo,25,H_decision,0.0019276111334524029,1.2006613348729018e-05,0.005177076475505819,19
llama-3.3-70b,placebo,26,H_decision,0.04570653585967979,0.004421485400540006,0.10662630912977449,18
llama-3.3-70b,placebo,27,H_decision,0.024705119102566613,1.0531075530894759e-09,0.07407757965838556,18
llama-3.3-70b,placebo,28,H_decision,0.00894706331776524,0.001124588900447347,0.02137640890723267,15
llama-3.3-70b,placebo,29,H_decision,6.937743322756337e-05,0.0,0.00020813229968269013,14
llama-3.3-70b,placebo,30,H_decision,0.0,0.0,0.0,13
qwen3-235b,base,1,H_decision,0.07438221340292181,0.07338906978790907,0.07487878521042816,20
qwen3-235b,base,2,H_decision,0.12631500339994448,0.09613623921470212,0.16221184542165584,20
qwen3-235b,base,3,H_decision,0.19131028720215967,0.14960207491056443,0.25213228223488426,20
qwen3-235b,base,4,H_decision,1.0435801092134978,0.8987574979913201,1.174027882252581,20
qwen3-235b,base,5,H_decision,0.649805875558831,0.4717561304654642,0.8266169926378054,20
qwen3-235b,base,6,H_decision,0.7383538954566599,0.61996388131837,0.863671427180834,20
qwen3-235b,base,7,H_decision,0.6930788785322445,0.5449666332757923,0.8274987938995572,20
qwen3-235b,base,8,H_decision,0.6726569681674897,0.5502733852318793,0.8050845411256188,20
qwen3-235b,base,9,H_decision,0.687168284818727,0.5604116878089376,0.8035136432576263,20
qwen3-235b,base,10,H_decision,0.5677263846428586,0.4410379067405629,0.7026277250715649,20
qwen3-235b,base,11,H_decision,0.6407335582120562,0.5443728334697862,0.740253004340267,20
qwen3-235b,base,12,H_decision,0.5004023986787097,0.3862190943290466,0.6208253444729831,20
qwen3-235b,base,13,H_decision,0.5670489261872824,0.4683081230473911,0.6675258196717025,20
qwen3-235b,base,14,H_decision,0.5624945513389846,0.46521050707575295,0.6564443332569219,20
qwen3-235b,base,15,H_decision,0.547991427174596,0.4595138148447714,0.6458751990756592,20
qwen3-235b,base,16,H_decision,0.5621236126517616,0.47653154547491355,0.6652705364129552,20
qwen3-235b,base,17,H_decision,0.49105677660673086,0.3870093211903491,0.5994578339963654,20
qwen3-235b,base,18,H_decision,0.37961286644822334,0.2988158157076935,0.4681701113509663,20
qwen3-235b,base,19,H_decision,0.4564862968498303,0.3505254367764103,0.5676696005619872,20
qwen3-235b,base,20,H_decision,0.4920011126844335,0.3778424520172321,0.6184299175033544,20
qwen3-235b,base,21,H_decision,0.44105671777678596,0.3676433165012038,0.5126908753108023,20
qwen3-235b,base,22,H_decision,0.5150865777438758,0.40973048673613416,0.6205859780127824,20
qwen3-235b,base,23,H_decision,0.48232530860171147,0.37421703522110156,0.5918484670252742,20
qwen3-235b,base,24,H_decision,0.5312092346535893,0.42557004194812337,0.6526380468629978,20
qwen3-235b,base,25,H_decision,0.49504626238818916,0.39433456334429506,0.6009705102099497,20
qwen3-235b,base,26,H_decision,0.5348990890425244,0.4213130690843247,0.6585013329099928,20
qwen3-235b,base,27,H_decision,0.5008086193752266,0.41186481235486516,0.5945379091546876,20
qwen3-235b,base,28,H_decision,0.5790220920174216,0.45163929032381406,0.7113930795262774,20
qwen3-235b,base,29,H_decision,0.5425730211384863,0.4269057000225256,0.6615265462984846,20
qwen3-235b,base,30,H_decision,0.6011004884999486,0.47289595030705894,0.7369355981770258,20
qwen3-235b,switch,1,H_decision,0.07545692216499023,0.07487878521042816,0.07635437189105233,20
qwen3-235b,switch,2,H_decision,0.09763524588633725,0.07615349645386829,0.13405058335768527,20
qwen3-235b,switch,3,H_decision,0.19895519859981034,0.13555148035499537,0.27633148659632284,20
qwen3-235b,switch,4,H_decision,1.0316867100377987,0.9217688827104111,1.1448989154306068,20
qwen3-235b,switch,5,H_decision,0.6411584728760984,0.4557504834417439,0.8289471725162674,20
qwen3-235b,switch,6,H_decision,0.8351546276693543,0.6966433865717775,0.9808975926459494,20
qwen3-235b,switch,7,H_decision,0.7259610097842486,0.5958963245969554,0.8566436251405408,20
qwen3-235b,switch,8,H_decision,0.7210760921244204,0.5902061232883536,0.8492209883254042,20
qwen3-235b,switch,9,H_decision,0.8531224489727764,0.6816952438719012,1.0249971624795582,20
qwen3-235b,switch,10,H_decision,0.8890765251007939,0.7117894483238455,1.0541738833416598,20
qwen3-235b,switch,11,H_decision,0.8551365549099286,0.678943098437215,1.0394724838461307,20
qwen3-235b,switch,12,H_decision,0.8260547077055522,0.591755829619528,1.0486988550756375,16
qwen3-235b,switch,13,H_decision,0.5281708998992122,0.36439473696122954,0.7158311992651695,15
qwen3-235b,switch,14,H_decision,0.6351731959916208,0.46014627355949833,0.8460531397895472,12
qwen3-235b,switch,15,H_decision,0.6930982667505523,0.4759993149021508,0.9306561738656585,10
qwen3-235b,switch,16,H_decision,0.8015100419440285,0.5195738433158481,1.1097479345394672,10
qwen3-235b,switch,17,H_decision,0.746162601495612,0.5182621501738846,0.9871321315728503,9
qwen3-235b,switch,18,H_decision,0.6244814115748544,0.3734919427362106,0.92753522081835,8
qwen3-235b,switch,19,H_decision,0.5333706460291401,0.40550762464748397,0.6671202354406184,8
qwen3-235b,switch,20,H_decision,0.5252054376664876,0.3875640240065945,0.6435477362974759,7
qwen3-235b,placebo,1,H_decision,0.07413204933896674,0.07208801240681784,0.07542935039965418,20
qwen3-235b,placebo,2,H_decision,0.09699954918005474,0.080172030776068,0.11537908441866253,20
qwen3-235b,placebo,3,H_decision,0.24516833094693427,0.1786255284505481,0.3245059663407946,20
qwen3-235b,placebo,4,H_decision,1.1014888344320242,0.974848883254024,1.2178099927175519,20
qwen3-235b,placebo,5,H_decision,0.8005991124330872,0.6222860983228409,0.9776796772111597,20
qwen3-235b,placebo,6,H_decision,0.6351596682223044,0.48865274614453535,0.7773673047921424,20
qwen3-235b,placebo,7,H_decision,0.7362099513914684,0.5944347366940276,0.872691717934645,20
qwen3-235b,placebo,8,H_decision,0.7840302243776839,0.6699215994337452,0.8968703635716948,20
qwen3-235b,placebo,9,H_decision,1.1362992629207185,0.9439281507274269,1.3018074151895156,20
qwen3-235b,placebo,10,H_decision,0.8640346530061157,0.6700780804182007,1.0548280077895462,20
qwen3-235b,placebo,11,H_decision,1.0681677305187305,0.8370434873069039,1.2857835517081577,17
qwen3-235b,placebo,12,H_decision,0.9238512074025236,0.7545422967450566,1.0924927368827024,16
qwen3-235b,placebo,13,H_decision,0.7218850122107346,0.4714153886267321,0.9765759062806414,15
qwen3-235b,placebo,14,H_decision,0.9397833536210399,0.6652818992002526,1.1889836701370737,14
qwen3-235b,placebo,15,H_decision,0.8694550377987494,0.5686353000291675,1.1750059557166397,12
qwen3-235b,placebo,16,H_decision,0.6995409172834091,0.3784668210799954,1.0434571257999627,10
qwen3-235b,placebo,17,H_decision,0.9805945639114793,0.7149955581590884,1.2254512140529292,10
qwen3-235b,placebo,18,H_decision,0.6075566466873616,0.34658190026969216,0.8707774061131502,10
qwen3-235b,placebo,19,H_decision,0.6846893337977794,0.36339596749989006,0.9733911105086527,7
qwen3-235b,placebo,20,H_decision,1.065013848299101,0.6812626731474076,1.3653921519557193,7
qwen3-235b,placebo,21,H_decision,0.7281937047164859,0.2565901594003039,1.2357519558098826,5
