model,condition,turn,variant,n_pairs,H1,H2,sum_H,I,H_system,I_null_mean,I_null_95,I_excess,p_perm
gpt-4o-mini,base,30,all_states,20,1.4999291174993525,1.418356227423435,2.9182853449227872,0.0600384630551956,2.8582468818675917,0.08317020514036998,0.19115584680445696,-0.023131742085174378,0.6073926073926074
gpt-4o-mini,base,30,active_only,20,1.4999291174993525,1.418356227423435,2.9182853449227872,0.0600384630551956,2.8582468818675917,0.08128262186379459,0.18889090369683773,-0.021244158808598992,0.5784215784215784
gpt-4o-mini,switch,1,all_states,20,0.00022508605511529142,0.002164461413757851,0.0023895474688731422,6.927063359201201e-12,0.0023895474619460787,4.0427347983597574e-12,1.1848542656023008e-11,2.8843285608414436e-12,0.2017982017982018
gpt-4o-mini,switch,1,active_only,20,0.00022508605511529142,0.002164461413757851,0.0023895474688731422,6.927063359201201e-12,0.0023895474619460787,4.0834336315260214e-12,1.324050853380486e-11,2.8436297276751796e-12,0.22777222777222778
gpt-4o-mini,switch,2,all_states,20,0.0381983493131517,0.0003174183476844072,0.03851576766083611,2.7901967722944555e-09,0.03851576487063933,4.266470524735927e-09,1.5317280418992468e-08,-1.4762737524414718e-09,0.44255744255744256
gpt-4o-mini,switch,2,active_only,20,0.0381983493131517,0.0003174183476844072,0.03851576766083611,2.7901967722944555e-09,0.03851576487063933,3.882658163938774e-09,1.3779396569278167e-08,-1.0924613916443188e-09,0.4255744255744256
gpt-4o-mini,switch,3,all_states,20,0.8485434895048529,0.9421739517945658,1.7907174412994187,0.007150240612331844,1.7835672006870869,0.009128521636090051,0.03123086842572799,-0.0019782810237582073,0.4015984015984016
gpt-4o-mini,switch,3,active_only,20,0.8485434895048529,0.9421739517945658,1.7907174412994187,0.007150240612331844,1.7835672006870869,0.009821880857371864,0.032859810136239086,-0.0026716402450400207,0.42657342657342656
gpt-4o-mini,switch,4,all_states,20,0.9597395675483388,1.2933692151141303,2.253108782662469,0.010261522831983396,2.242847259830486,0.02346438902487786,0.08956642462132022,-0.013202866192894463,0.5464535464535465
gpt-4o-mini,switch,4,active_only,20,0.9597395675483388,1.2933692151141303,2.253108782662469,0.010261522831983396,2.242847259830486,0.024460679966900392,0.08117864873323259,-0.014199157134916996,0.6083916083916084
gpt-4o-mini,switch,5,all_states,20,1.2839584110715436,1.3075348874731263,2.5914932985446697,0.23445500274693476,2.357038295797735,0.0888665055009844,0.20199743730617695,0.14558849724595035,0.024975024975024976
gpt-4o-mini,switch,5,active_only,20,1.2839584110715436,1.3075348874731263,2.5914932985446697,0.23445500274693476,2.357038295797735,0.08847084718070321,0.21221510987844572,0.14598415556623157,0.03596403596403597
gpt-4o-mini,switch,6,all_states,20,1.280256353245197,1.3271263025768392,2.607382655822036,0.08500909037049699,2.522373565451539,0.05746731392717159,0.13399056064578094,0.0275417764433254,0.1918081918081918
gpt-4o-mini,switch,6,active_only,20,1.280256353245197,1.3271263025768392,2.607382655822036,0.08500909037049699,2.522373565451539,0.06025423244633191,0.13576477806602474,0.024754857924165083,0.2037962037962038
gpt-4o-mini,switch,7,all_states,20,1.1041182102847489,1.3866825673875651,2.4908007776723142,0.07953254035975967,2.4112682373125547,0.033187400149919125,0.09063968223523448,0.04634514020984054,0.07592407592407592
gpt-4o-mini,switch,7,active_only,20,1.1041182102847489,1.3866825673875651,2.4908007776723142,0.07953254035975967,2.4112682373125547,0.03345444001152381,0.09114921735724915,0.046078100348235854,0.07392607392607392
gpt-4o-mini,switch,8,all_states,20,1.2585796938646883,1.1411960494733349,2.399775743338023,0.014979939178018905,2.3847958041600044,0.05699676267026175,0.14983941140670579,-0.042016823492242845,0.926073926073926
gpt-4o-mini,switch,8,active_only,20,1.2585796938646883,1.1411960494733349,2.399775743338023,0.014979939178018905,2.3847958041600044,0.05461683444749349,0.15005453098809085,-0.03963689526947459,0.9180819180819181
gpt-4o-mini,switch,9,all_states,20,1.439227759772043,1.395586384064838,2.834814143836881,0.06507123853191299,2.769742905304968,0.07822424998869044,0.18037600618856764,-0.013153011456777455,0.4915084915084915
gpt-4o-mini,switch,9,active_only,20,1.439227759772043,1.395586384064838,2.834814143836881,0.06507123853191299,2.769742905304968,0.07811285202854985,0.18463336749537795,-0.013041613496636864,0.47352647352647353
gpt-4o-mini,switch,10,all_states,20,1.3653969785951365,1.2974636730694968,2.6628606516646336,0.23527559733265271,2.427585054331981,0.13592826396286825,0.2579087401038089,0.09934733336978446,0.08791208791208792
gpt-4o-mini,switch,10,active_only,20,1.3653969785951365,1.2974636730694968,2.6628606516646336,0.23527559733265271,2.427585054331981,0.1352343417481435,0.2528379130395268,0.10004125558450921,0.08891108891108891
gpt-4o-mini,switch,11,all_states,19,1.5422716089993438,1.3440219072807993,2.8862935162801433,0.06678474062071119,2.819508775659432,0.11212233533436348,0.1956916432985191,-0.0453375947136523,0.8941058941058941
gpt-4o-mini,switch,11,active_only,18,1.3139548800845018,1.337371187639415,2.6513260677239168,0.05734149793713382,2.593984569786783,0.07318509484680348,0.16011623899608876,-0.01584359690966966,0.5364635364635365
gpt-4o-mini,switch,12,all_states,19,1.4817574582279573,1.489454081496951,2.9712115397249086,0.17509239722883058,2.796119142496078,0.1728229805075482,0.31283346701256,0.0022694167212823635,0.3956043956043956
gpt-4o-mini,switch,12,active_only,18,1.250078832048038,1.4991642053038907,2.7492430373519285,0.11178343496948268,2.637459602382446,0.12248186090972948,0.23546292617923117,-0.010698425940246808,0.4825174825174825
gpt-4o-mini,switch,13,all_states,19,1.6719818328120317,1.6654210240522234,3.337402856864255,0.16210206694293697,3.175300789921318,0.24993843793285778,0.4224797494695725,-0.08783637098992081,0.8511488511488512
gpt-4o-mini,switch,13,active_only,17,1.4897584150865903,1.4140925260536492,2.90385094114024,0.10268249188765234,2.8011684492525872,0.14017783682687895,0.24392579459557695,-0.03749534493922661,0.6523476523476524
gpt-4o-mini,switch,14,all_states,19,1.7698638472742712,1.744503749010909,3.5143675962851804,0.29611580998891823,3.2182517862962623,0.29616522561493364,0.46823313253173077,-4.941562601540328e-05,0.46853146853146854
gpt-4o-mini,switch,14,active_only,15,1.4862371477398717,1.4362063120363995,2.922443459776271,0.12380268309432443,2.7986407766819466,0.1714370775674293,0.33604132489528116,-0.04763439447310486,0.7702297702297702
gpt-4o-mini,switch,15,all_states,19,1.782071107508984,1.6891392280642543,3.471210335573238,0.3808760016986596,3.0903343338745786,0.28727227934140775,0.461467440102889,0.09360372235725184,0.14685314685314685
gpt-4o-mini,switch,15,active_only,14,1.2121434664048183,1.2856979290276704,2.4978413954324887,0.12708221224478655,2.370759183187702,0.08897217890787948,0.24320550280727277,0.03811003333690707,0.1878121878121878
gpt-4o-mini,switch,16,all_states,18,1.6705159294972602,1.745824113619828,3.4163400431170885,0.1963171007685062,3.2200229423485824,0.3062470324672413,0.48621106640786843,-0.10992993169873508,0.8841158841158842
gpt-4o-mini,switch,16,active_only,14,1.3233254484821224,1.4167612342727285,2.7400866827548507,0.15537003900346888,2.5847166437513818,0.17066822942704807,0.31051386598626773,-0.015298190423579189,0.44955044955044954
gpt-4o-mini,switch,17,all_states,18,1.6862159513044053,1.852944586505435,3.53916053780984,0.17805334026689518,3.3611071975429447,0.23320122472078475,0.4013146260882556,-0.05514788445388957,0.7362637362637363
gpt-4o-mini,switch,17,active_only,13,1.444209457514585,1.4460153541109748,2.8902248116255596,0.0697499797947308,2.8204748318308286,0.10468625920103554,0.27144906182385775,-0.03493627940630474,0.5954045954045954
gpt-4o-mini,switch,18,all_states,18,1.8502169967719146,1.8784816578558576,3.728698654627772,0.24125151885530366,3.4874471357724683,0.3283544356224265,0.5182528102261259,-0.08710291676712284,0.7972027972027972
gpt-4o-mini,switch,18,active_only,13,1.5633766950550776,1.512721631365866,3.0760983264209436,0.220225794752112,2.855872531668832,0.17698398946600652,0.3415645617180529,0.04324180528610547,0.25574425574425574
gpt-4o-mini,switch,19,all_states,18,1.8119734944752777,1.7028652258936563,3.514838720368934,0.10283049401464246,3.4120082263542915,0.22467562008256778,0.38504644977651586,-0.12184512606792532,0.9410589410589411
gpt-4o-mini,switch,19,active_only,11,1.3346836400159379,1.1733927018301802,2.508076341846118,0.03498463918804635,2.473091702658072,0.0865064003261897,0.19812024283380947,-0.05152176113814335,0.8851148851148851
gpt-4o-mini,switch,20,all_states,18,2.033495836663058,1.7309515771653163,3.7644474138283748,0.6634275963316485,3.1010198174967263,0.350470595449047,0.5650921238659543,0.3129570008826015,0.01898101898101898
gpt-4o-mini,switch,20,active_only,11,1.3906525974490913,1.1950446517217144,2.5856972491708055,0.4108597004605659,2.1748375487102396,0.1711687736647554,0.45691768079702566,0.2396909267958105,0.08791208791208792
gpt-4o-mini,switch,21,all_states,10,1.662084320884652,1.6480195793221757,3.310103900206828,0.2576054071435661,3.0524984930632617,0.2817532278284137,0.45680879623786935,-0.02414782068484761,0.5934065934065934
gpt-4o-mini,switch,21,active_only,9,1.6434786893952622,1.310026650814327,2.953505340209589,0.11375452007537436,2.8397508201342148,0.1759105358362135,0.3816849573582614,-0.06215601576083914,0.7552447552447552
gpt-4o-mini,switch,22,all_states,10,0.711780733552319,1.7517101803200246,2.4634909138723433,0.4102972144172338,2.0531936994551097,0.1329813243532288,0.41483855409408826,0.27731589006400503,0.0999000999000999
gpt-4o-mini,switch,22,active_only,9,0.20010220733924602,1.425238429700826,1.625340637040072,0.00010449790374574034,1.6252361391363264,0.00545715781227131,0.012823098107777394,-0.00535265990852557,0.996003996003996
gpt-4o-mini,switch,23,all_states,9,1.2449961716312485,1.6063123300644164,2.851308501695665,0.15114715310350352,2.7001613485921614,0.17110498039018304,0.4003655329434369,-0.019957827286679525,0.4725274725274725
gpt-4o-mini,switch,23,active_only,9,1.2449961716312485,1.6063123300644164,2.851308501695665,0.15114715310350352,2.7001613485921614,0.1697153875724376,0.42243050714137426,-0.018568234468934075,0.45354645354645357
gpt-4o-mini,switch,24,all_states,9,1.724608752284791,1.6537259924013434,3.3783347446861347,0.3668974656557126,3.0114372790304222,0.3375636068691595,0.48921482845441966,0.02933385878655309,0.37962037962037964
gpt-4o-mini,switch,24,active_only,9,1.724608752284791,1.6537259924013434,3.3783347446861347,0.3668974656557126,3.0114372790304222,0.3357196497555858,0.49468701761623163,0.03117781590012675,0.36863136863136864
gpt-4o-mini,switch,25,all_states,7,1.8656541557215998,1.2332988271279792,3.098952982849579,0.24498519618348924,2.85396778666609,0.2909266186126039,0.6571044708139668,-0.04594142242911464,0.4915084915084915
gpt-4o-mini,switch,25,active_only,7,1.8656541557215998,1.2332988271279792,3.098952982849579,0.24498519618348924,2.85396778666609,0.29056615211615705,0.7285736160797965,-0.04558095593266781,0.4675324675324675
gpt-4o-mini,switch,26,all_states,6,1.7814418156661815,0.9886222684826855,2.770064084148867,0.2156220829436567,2.5544420012052105,0.36546866906738235,0.7115335741039004,-0.14984658612372564,0.962037962037962
gpt-4o-mini,switch,26,active_only,6,1.7814418156661815,0.9886222684826855,2.770064084148867,0.2156220829436567,2.5544420012052105,0.3576629548502164,0.7115332614070893,-0.14204087190655967,0.954045954045954
gpt-4o-mini,switch,27,all_states,5,1.0770029792514917,0.5800283076879448,1.6570312869394366,0.011907202301081615,1.645124084638355,0.024055958171286265,0.04626749487666101,-0.01214875587020465,0.7842157842157842
gpt-4o-mini,switch,27,active_only,5,1.0770029792514917,0.5800283076879448,1.6570312869394366,0.011907202301081615,1.645124084638355,0.02485918681057715,0.04686481557231788,-0.012951984509495534,0.8001998001998002
gpt-4o-mini,switch,28,all_states,5,1.5695744829961222,1.3574467211792707,2.927021204175393,0.3212996583294404,2.6057215458459524,0.29857088901153284,0.40490338752882243,0.02272876931790757,0.34765234765234765
gpt-4o-mini,switch,28,active_only,5,1.5695744829961222,1.3574467211792707,2.927021204175393,0.3212996583294404,2.6057215458459524,0.29871121663498595,0.40651114055651305,0.022588441694454453,0.35364635364635366
gpt-4o-mini,switch,29,all_states,5,1.2833736179962143,1.2942250764001635,2.577598694396378,0.4462077875086097,2.131390906887768,0.17579534648071302,0.4471046933172918,0.27041244102789663,0.1108891108891109
gpt-4o-mini,switch,29,active_only,5,1.2833736179962143,1.2942250764001635,2.577598694396378,0.4462077875086097,2.131390906887768,0.18173798048502396,0.44763572911328425,0.2644698070235857,0.11788211788211789
gpt-4o-mini,switch,30,all_states,5,1.8974853361102468,1.0741526477080547,2.971637983818302,0.6653653402037736,2.306272643614528,0.559491297575418,0.8733769328961098,0.10587404262835554,0.23276723276723277
gpt-4o-mini,switch,30,active_only,5,1.8974853361102468,1.0741526477080547,2.971637983818302,0.6653653402037736,2.306272643614528,0.5568123817546602,0.8733769328961098,0.10855295844911339,0.22677322677322678
gpt-4o-mini,placebo,1,all_states,20,0.00022694566514602947,0.002445027961906936,0.0026719736270529653,8.962125957937002e-12,0.0026719736180908396,4.755737038085846e-12,1.497587999251316e-11,4.206388919851156e-12,0.16583416583416583
gpt-4o-mini,placebo,1,active_only,20,0.00022694566514602947,0.002445027961906936,0.0026719736270529653,8.962125957937002e-12,0.0026719736180908396,4.436745654856423e-12,1.4241798306716556e-11,4.525380303080578e-12,0.15984015984015984
gpt-4o-mini,placebo,2,all_states,20,0.03660720691623624,0.00030234510793680634,0.03690955202417305,4.278778636945154e-09,0.036909547745394414,3.128852352695521e-09,1.3123448731675861e-08,1.149926284249633e-09,0.22977022977022976
gpt-4o-mini,placebo,2,active_only,20,0.03660720691623624,0.00030234510793680634,0.03690955202417305,4.278778636945154e-09,0.036909547745394414,3.0496549793832826e-09,1.257945213673706e-08,1.2291236575618712e-09,0.23576423576423577
gpt-4o-mini,placebo,3,all_states,20,0.9284754860681782,0.9124426844664776,1.8409181705346558,0.013921671250614802,1.826996499284041,0.01797804379602515,0.0539472226822367,-0.00405637254541035,0.44955044955044954
gpt-4o-mini,placebo,3,active_only,20,0.9284754860681782,0.9124426844664776,1.8409181705346558,0.013921671250614802,1.826996499284041,0.018265913793034518,0.05385090616708724,-0.004344242542419717,0.4515484515484515
gpt-4o-mini,placebo,4,all_states,20,0.5205254465053296,1.3084085401603651,1.8289339866656946,0.009785241410101954,1.8191487452555926,0.019144533597271092,0.08393940005568891,-0.009359292187169138,0.6523476523476524
gpt-4o-mini,placebo,4,active_only,20,0.5205254465053296,1.3084085401603651,1.8289339866656946,0.009785241410101954,1.8191487452555926,0.01855258741390116,0.08460939315974685,-0.008767346003799205,0.6333666333666333
gpt-4o-mini,placebo,5,all_states,20,0.986611958975505,1.2656423859726356,2.2522543449481405,0.07479222071519065,2.17746212423295,0.051854206201691275,0.1503282117834895,0.022938014513499375,0.20679320679320679
gpt-4o-mini,placebo,5,active_only,20,0.986611958975505,1.2656423859726356,2.2522543449481405,0.07479222071519065,2.17746212423295,0.051151066133761545,0.1570160497305811,0.023641154581429104,0.1918081918081918
gpt-4o-mini,placebo,6,all_states,20,1.239503227315788,1.3936780087610703,2.633181236076858,0.04398231280672622,2.589198923270132,0.05338650255594752,0.12513697286782333,-0.009404189749221296,0.4945054945054945
gpt-4o-mini,placebo,6,active_only,20,1.239503227315788,1.3936780087610703,2.633181236076858,0.04398231280672622,2.589198923270132,0.053235255634959566,0.13266029197221305,-0.009252942828233343,0.4855144855144855
gpt-4o-mini,placebo,7,all_states,20,1.2505611259557734,1.3553582212336737,2.605919347189447,0.05404719073821072,2.5518721564512363,0.06231709331885443,0.13765435248069255,-0.008269902580643716,0.5044955044955045
gpt-4o-mini,placebo,7,active_only,20,1.2505611259557734,1.3553582212336737,2.605919347189447,0.05404719073821072,2.5518721564512363,0.060488333642607736,0.1321175384590437,-0.0064411429043970195,0.4975024975024975
gpt-4o-mini,placebo,8,all_states,20,1.2340905336541546,1.2249680489949561,2.459058582649111,0.11364329056482267,2.3454152920842883,0.07946733647459313,0.18312424053012918,0.03417595409022954,0.14885114885114886
gpt-4o-mini,placebo,8,active_only,20,1.2340905336541546,1.2249680489949561,2.459058582649111,0.11364329056482267,2.3454152920842883,0.08089372204082942,0.19046807485157535,0.032749568523993244,0.14685314685314685
gpt-4o-mini,placebo,9,all_states,20,1.3305763389062124,1.6076115737885295,2.938187912694742,0.15973114104618177,2.7784567716485604,0.16015859956044468,0.27424358459604375,-0.0004274585142629017,0.4905094905094905
gpt-4o-mini,placebo,9,active_only,20,1.3305763389062124,1.6076115737885295,2.938187912694742,0.15973114104618177,2.7784567716485604,0.15834640249160134,0.2803779414591471,0.0013847385545804336,0.44555444555444557
gpt-4o-mini,placebo,10,all_states,20,1.355144271971346,1.8891086053240844,3.2442528772954304,0.24620248204318496,2.9980503952522453,0.186137040085674,0.303540979596536,0.06006544195751096,0.16883116883116883
gpt-4o-mini,placebo,10,active_only,19,1.3327949771253058,1.6870648928506613,3.019859869975967,0.1980683645017839,2.821791505474183,0.13729795393483862,0.26275453520001046,0.060770410566945265,0.1798201798201798
gpt-4o-mini,placebo,11,all_states,20,1.7666985462474825,1.8246195914118446,3.591318137659327,0.3163092374415052,3.2750089002178218,0.24532651608565606,0.39182207770038147,0.07098272135584913,0.17082917082917082
gpt-4o-mini,placebo,11,active_only,17,1.6060089313962693,1.4291521019946405,3.03516103339091,0.19850259997492356,2.8366584334159866,0.14765592208212816,0.2537362384022633,0.0508466778927954,0.21878121878121878
gpt-4o-mini,placebo,12,all_states,19,1.6726452197391293,2.0482470638257824,3.7208922835649116,0.17356153410911768,3.547330749455794,0.2711411610386414,0.42554295612052123,-0.09757962692952371,0.8781218781218781
gpt-4o-mini,placebo,12,active_only,15,1.7256292381721265,1.6539620260926344,3.3795912642647608,0.177337237710147,3.2022540265546136,0.24305131319352555,0.4076585272874759,-0.06571407548337854,0.7362637362637363
gpt-4o-mini,placebo,13,all_states,19,1.7740760078362532,1.7335729766229657,3.5076489844592187,0.3427430082373631,3.1649059762218554,0.31856355527960367,0.49131662252073854,0.024179452957759417,0.33766233766233766
gpt-4o-mini,placebo,13,active_only,12,1.434052455037559,1.1918203700152963,2.6258728250528556,0.3497117711024468,2.2761610539504087,0.19671024157873884,0.3232751729876111,0.15300152952370794,0.03996003996003996
gpt-4o-mini,placebo,14,all_states,19,1.747183814628292,1.7640907853519145,3.5112745999802066,0.22197248552211268,3.289302114458094,0.1987920768784996,0.3774454407139156,0.023180408643613093,0.3596403596403596
gpt-4o-mini,placebo,14,active_only,11,1.1896448169919782,1.1783215282331998,2.3679663452251782,0.04840881631465713,2.3195575289105212,0.06242919719361561,0.16390780375348352,-0.014020380878958481,0.4325674325674326
gpt-4o-mini,placebo,15,all_states,19,1.8343285386565613,1.8116099308388107,3.645938469495372,0.29157575181479234,3.35436271768058,0.28139502651142734,0.5150387776415952,0.010180725303365001,0.4035964035964036
gpt-4o-mini,placebo,15,active_only,11,1.508082554902659,1.3864678285382477,2.8945503834409068,0.27275597275859165,2.6217944106823152,0.18090538556442784,0.43145911488476757,0.09185058719416381,0.14585414585414586
gpt-4o-mini,placebo,16,all_states,19,1.9478055445853144,1.674410374846672,3.6222159194319863,0.25670403930397456,3.365511880128012,0.27075087877244636,0.44326225083611526,-0.014046839468471795,0.5114885114885115
gpt-4o-mini,placebo,16,active_only,10,1.5936955434136788,1.180772518411403,2.7744680618250817,0.20690041963380376,2.567567642191278,0.23373486036242175,0.30208202670830303,-0.026834440728617986,0.7192807192807192
gpt-4o-mini,placebo,17,all_states,19,2.04513054605206,1.5831647248062886,3.6282952708583487,0.2882267742080613,3.3400684966502876,0.25233607651719303,0.43929380311324023,0.03589069769086828,0.3206793206793207
gpt-4o-mini,placebo,17,active_only,9,1.6293267733362728,1.1223893357630177,2.7517161090992905,0.1370943354971112,2.6146217736021793,0.20033456623297097,0.37646478372151393,-0.06324023073585977,0.6683316683316683
gpt-4o-mini,placebo,18,all_states,18,2.0174869364697856,1.8550993857739155,3.872586322243701,0.42435648921399327,3.448229833029708,0.3236272248639591,0.5032271625533505,0.10072926435003415,0.16183816183816183
gpt-4o-mini,placebo,18,active_only,8,1.688460816963312,1.4574031568121635,3.1458639737754757,0.3186241928932146,2.827239780882261,0.24722456058700126,0.4360756524280144,0.07139963230621332,0.21678321678321677
gpt-4o-mini,placebo,19,all_states,17,1.9497632420270257,1.7277748357172669,3.6775380777442925,0.3954587113250378,3.282079366419255,0.2859025568456799,0.47507616834271427,0.1095561544793579,0.14685314685314685
gpt-4o-mini,placebo,19,active_only,8,1.551289224255669,1.0188065858124224,2.5700958100680915,0.030512774751601263,2.53958303531649,0.13352978110946553,0.2987141720655646,-0.10301700635786427,0.983016983016983
gpt-4o-mini,placebo,20,all_states,17,1.7643320143440056,1.851344815954692,3.6156768302986975,0.4079000230180687,3.207776807280629,0.3556326845523789,0.5661702441561537,0.05226733846568982,0.2817182817182817
gpt-4o-mini,placebo,20,active_only,7,0.8673747664398559,1.0480244937559287,1.9153992601957845,0.0020730611190978585,1.9133261990766868,0.08801608584904391,0.22339615918991684,-0.08594302472994605,0.994005994005994
gpt-4o-mini,placebo,21,all_states,15,1.8475218803074211,1.7909569045769747,3.638478784884396,0.5693297835013402,3.069149001383056,0.35596418278543446,0.5916828447983017,0.21336560071590577,0.06793206793206794
gpt-4o-mini,placebo,21,active_only,7,1.303569348938899,1.3696057798663075,2.6731751288052066,0.15648859759488265,2.5166865312103237,0.19854754867374122,0.47934879641731043,-0.04205895107885857,0.44255744255744256
gpt-4o-mini,placebo,22,all_states,14,1.6034234655762813,1.6769533681018995,3.280376833678181,0.4003196594100206,2.8800571742681607,0.2995925214112305,0.5153942828491992,0.10072713799879013,0.19880119880119881
gpt-4o-mini,placebo,22,active_only,6,1.2878469488019604,1.106022091913501,2.3938690407154617,0.22199324662729386,2.1718757940881677,0.30208710951328954,0.6418936138112221,-0.08009386288599568,0.4695304695304695
gpt-4o-mini,placebo,23,all_states,14,1.5876616366214167,1.7790150532289133,3.3666766898503298,0.34949939517277584,3.0171772946775537,0.24537451316111042,0.4715450226004432,0.10412488201166542,0.1938061938061938
gpt-4o-mini,placebo,23,active_only,6,1.179258126375045,0.994914074760863,2.174172201135908,0.08247488919540813,2.0916973119405,0.13965438614164952,0.2896180835941261,-0.05717949694624139,0.6783216783216783
gpt-4o-mini,placebo,24,all_states,14,1.5829881086878297,1.7689694969765442,3.351957605664374,0.4200156296346171,2.9319419760297567,0.3544860741181031,0.6129735686568382,0.06552955551651396,0.27972027972027974
gpt-4o-mini,placebo,25,all_states,14,1.732744114885416,1.8036890013924873,3.5364331162779035,0.4625240658883949,3.0739090503895086,0.4052547205972338,0.6581616075916613,0.05726934529116112,0.2817182817182817
gpt-4o-mini,placebo,26,all_states,14,1.6102435565421407,1.8392483202786827,3.449491876820823,0.468414194306468,2.9810776825143552,0.27840644934066516,0.49796463343654346,0.19000774496580286,0.07092907092907093
gpt-4o-mini,placebo,27,all_states,14,1.7292178727953615,1.9692975982734924,3.6985154710688537,0.7216664077041458,2.976849063364708,0.3405587746724373,0.5822863587393762,0.3811076330317085,0.012987012987012988
gpt-4o-mini,placebo,28,all_states,13,1.6841893074110852,1.924414406662096,3.6086037140731815,0.5742337530452889,3.0343699610278927,0.3874190171296581,0.6016421290021429,0.1868147359156308,0.060939060939060936
gpt-4o-mini,placebo,29,all_states,13,1.716284528813363,1.7864577924380014,3.5027423212513646,0.2799567411794548,3.2227855800719096,0.3189992695516538,0.5515822228062421,-0.039042528372199015,0.5374625374625375
gpt-4o-mini,placebo,30,all_states,13,1.6121822022126837,2.0465119974859234,3.658694199698607,0.5063013870086551,3.152392812689952,0.44433080004892056,0.6502213296585218,0.061970586959734564,0.3436563436563437
llama-3.3-70b,base,1,all_states,20,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,base,1,active_only,20,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,base,2,all_states,20,0.5861631651964464,9.770874627316723e-09,0.5861631749673211,3.1470696655679124e-13,0.5861631749670063,2.0930439391767506e-13,7.654649429135427e-13,1.0540257263911617e-13,1.0
llama-3.3-70b,base,2,active_only,20,0.5861631651964464,9.770874627316723e-09,0.5861631749673211,3.1470696655679124e-13,0.5861631749670063,1.9665667212997299e-13,6.920101287952607e-13,1.1805029442681825e-13,1.0
llama-3.3-70b,base,3,all_states,20,0.003450859162228397,-0.0,0.003450859162228397,0.0,0.003450859162228397,0.0,0.0,0.0,1.0
llama-3.3-70b,base,3,active_only,20,0.003450859162228397,-0.0,0.003450859162228397,0.0,0.003450859162228397,0.0,0.0,0.0,1.0
llama-3.3-70b,base,4,all_states,20,0.38180624357596926,0.6631930051900597,1.044999248766029,0.0001321917653639192,1.044867057000665,0.0015066992778306075,0.004784792640701822,-0.0013745075124666883,0.8201798201798202
llama-3.3-70b,base,4,active_only,20,0.38180624357596926,0.6631930051900597,1.044999248766029,0.0001321917653639192,1.044867057000665,0.0014013332960307419,0.0046050140539593215,-0.0012691415306668227,0.8161838161838162
llama-3.3-70b,base,5,all_states,20,0.0002077295257336798,-0.0,0.0002077295257336798,0.0,0.0002077295257336798,0.0,0.0,0.0,1.0
llama-3.3-70b,base,5,active_only,20,0.0002077295257336798,-0.0,0.0002077295257336798,0.0,0.0002077295257336798,0.0,0.0,0.0,1.0
llama-3.3-70b,base,6,all_states,19,0.2642288864521545,0.31910218285423664,0.5833310693063911,0.0018049331814060814,0.581526136124985,0.0011984155707628695,0.0035472171919918648,0.000606517610643212,0.25574425574425574
llama-3.3-70b,base,6,active_only,19,0.2642288864521545,0.31910218285423664,0.5833310693063911,0.0018049331814060814,0.581526136124985,0.0011606619468111142,0.0034535868216167844,0.0006442712345949672,0.24375624375624375
llama-3.3-70b,base,7,all_states,19,0.29788240487470335,-0.0,0.29788240487470335,0.0,0.29788240487470335,0.0,0.0,0.0,1.0
llama-3.3-70b,base,7,active_only,19,0.29788240487470335,-0.0,0.29788240487470335,0.0,0.29788240487470335,0.0,0.0,0.0,1.0
llama-3.3-70b,base,8,all_states,19,0.023879835794105502,0.14595918041218384,0.16983901620628933,4.8783885132894785e-05,0.16979023232115642,6.10868065973904e-05,0.0004222682335012976,-1.230292146449562e-05,0.2907092907092907
llama-3.3-70b,base,8,active_only,19,0.023879835794105502,0.14595918041218384,0.16983901620628933,4.8783885132894785e-05,0.16979023232115642,5.209474651600615e-05,0.00011886006550006912,-3.3108613831113646e-06,0.2707292707292707
llama-3.3-70b,base,9,all_states,18,-0.0,9.93827850252864e-10,9.93827850252864e-10,0.0,9.93827850252864e-10,0.0,0.0,0.0,1.0
llama-3.3-70b,base,9,active_only,18,-0.0,9.93827850252864e-10,9.93827850252864e-10,0.0,9.93827850252864e-10,0.0,0.0,0.0,1.0
llama-3.3-70b,base,10,all_states,20,0.07212551017172684,0.2926674177941703,0.3647929279658972,0.0003196725504933513,0.3644732554154038,0.0004851679193523522,0.001526603806601995,-0.00016549536885900095,0.5724275724275725
llama-3.3-70b,base,10,active_only,20,0.07212551017172684,0.2926674177941703,0.3647929279658972,0.0003196725504933513,0.3644732554154038,0.00048104417247573175,0.0015322128840411203,-0.00016137162198238047,0.5654345654345654
llama-3.3-70b,base,11,all_states,20,0.13714022043636032,0.0010680160795529905,0.1382082365159133,1.862517197407218e-06,0.13820637399871588,6.0363709025907615e-06,7.915833133937644e-05,-4.173853705183544e-06,0.8441558441558441
llama-3.3-70b,base,11,active_only,20,0.13714022043636032,0.0010680160795529905,0.1382082365159133,1.862517197407218e-06,0.13820637399871588,5.191428696010292e-06,1.8699068830036858e-06,-3.3289114986030743e-06,0.8541458541458542
llama-3.3-70b,base,12,all_states,20,0.45599500821555494,0.11290337628805225,0.5688983845036072,0.0008528327470938468,0.5680455517565134,0.0015906033721744006,0.004573098439656126,-0.0007377706250805537,0.7742257742257742
