model,condition,turn,variant,n_pairs,H1,H2,sum_H,I,H_system,I_null_mean,I_null_95,I_excess,p_perm
gpt-4o-mini,placebo,19,active_only,10,1.5498504580013301,1.6499110432766337,3.1997615012779637,0.05263402603400952,3.147127475243954,0.2048016444454685,0.34118341053430573,-0.15216761841145898,0.994005994005994
gpt-4o-mini,placebo,20,all_states,19,1.92456582464329,1.7779696042172553,3.7025354288605454,0.26243929359062146,3.4400961352699237,0.30765828325950256,0.4505474264277092,-0.045218989668881104,0.7082917082917083
gpt-4o-mini,placebo,20,active_only,10,1.6339289558419416,1.6530006580080594,3.286929613850001,0.2766080032552661,3.0103216105947346,0.27775156471753965,0.42072738972066537,-0.001143561462273568,0.48151848151848153
gpt-4o-mini,placebo,21,all_states,19,2.0623290835410386,1.9363020473525085,3.998631130893547,0.47793808403619953,3.520693046857348,0.3496666894882244,0.5156084950376663,0.12827139454797515,0.11288711288711288
gpt-4o-mini,placebo,21,active_only,9,1.7130956986245327,1.2924946457908293,3.0055903444153618,0.2299082651777908,2.775682079237571,0.29738016745020257,0.5173656402128786,-0.06747190227241176,0.7622377622377622
gpt-4o-mini,placebo,22,all_states,18,1.8572110636810848,1.7540053284411636,3.611216392122248,0.5425426956724111,3.068673696449837,0.26211784276960837,0.4240415500841942,0.2804248529028027,0.014985014985014986
gpt-4o-mini,placebo,22,active_only,9,1.195682633543899,1.4241179304657616,2.619800564009661,0.05725090674924453,2.5625496572604165,0.14013200488554634,0.26990905375290825,-0.0828810981363018,0.8981018981018981
gpt-4o-mini,placebo,23,all_states,18,1.5680686412191773,1.8876499393625092,3.455718580581687,0.41168992755056577,3.044028653031121,0.25900898689154933,0.4298901378735422,0.15268094065901644,0.061938061938061936
gpt-4o-mini,placebo,23,active_only,7,0.9147053697384189,1.7752440807813599,2.6899494505197787,0.3004971569296677,2.389452293590111,0.20413384087674588,0.404894726343384,0.09636331605292184,0.17182817182817184
gpt-4o-mini,placebo,24,all_states,18,1.833908386703892,1.7167244441863503,3.550632830890242,0.3575459220226031,3.193086908867639,0.3173087247678912,0.5022872756949559,0.04023719725471192,0.31368631368631367
gpt-4o-mini,placebo,24,active_only,7,1.409858673516792,1.231751765601318,2.64161043911811,0.1503027770847083,2.4913076620334014,0.27549316855754624,0.5242910911879004,-0.12519039147283795,0.7232767232767233
gpt-4o-mini,placebo,25,all_states,17,1.5927080215918792,1.903890007088371,3.4965980286802503,0.3885550371756554,3.108042991504595,0.28077510541972767,0.4416048747541812,0.10777993175592776,0.11688311688311688
gpt-4o-mini,placebo,25,active_only,6,1.1920779827982013,1.5559815916408535,2.748059574439055,0.233483560234925,2.5145760142041302,0.15285427763236212,0.32167232941007423,0.08062928260256289,0.25274725274725274
gpt-4o-mini,placebo,26,all_states,17,1.7531967604803032,1.9983716147793655,3.7515683752596685,0.31051255712404424,3.441055818135624,0.27587836288795925,0.4338143605391477,0.03463419423608499,0.3306693306693307
gpt-4o-mini,placebo,26,active_only,6,1.9266194521419129,1.8522329688926005,3.7788524210345136,0.335394252295377,3.4434581687391366,0.39674697386809443,0.6185754175084958,-0.06135272157271743,0.6023976023976024
gpt-4o-mini,placebo,27,all_states,17,1.7461963186664766,1.8203896533511257,3.5665859720176023,0.28860553390075006,3.2779804381168525,0.35056857048523216,0.5317428669491577,-0.0619630365844821,0.6923076923076923
gpt-4o-mini,placebo,27,active_only,6,1.923937512897555,1.5552555047884216,3.4791930176859767,0.37213813842009863,3.107054879265878,0.3948590524431013,0.6265420049910917,-0.022720914023002692,0.5074925074925075
gpt-4o-mini,placebo,28,all_states,17,1.5968857099297196,1.8055712883784192,3.4024569983081387,0.42620571518566003,2.9762512831224788,0.28009882820594445,0.4562921673327317,0.14610688697971558,0.08191808191808192
gpt-4o-mini,placebo,28,active_only,5,1.674205685885108,1.4128348888561937,3.0870405747413017,0.5289374424550645,2.558103132286237,0.3413165851419809,0.5104644781783606,0.1876208573130836,0.015984015984015984
gpt-4o-mini,placebo,29,all_states,16,1.359664134555959,1.5746848078625426,2.9343489424185014,0.14078051851786164,2.79356842390064,0.14722105219431725,0.261164705070441,-0.006440533676455612,0.46553446553446554
gpt-4o-mini,placebo,29,active_only,5,1.4836028864684851,1.5460564731953752,3.02965935966386,0.4361204488691953,2.5935389107946647,0.2721789311829616,0.5046337873474886,0.16394151768623372,0.17882117882117882
gpt-4o-mini,placebo,30,all_states,16,1.5048168658301873,1.7215392754730885,3.2263561413032757,0.24333091199302362,2.983025229310252,0.25520674947581634,0.4065258974919717,-0.011875837482792723,0.5134865134865135
gpt-4o-mini,placebo,30,active_only,5,1.9480916265460155,1.0877699650244805,3.0358615915704963,0.4234082320438693,2.612453359526627,0.2366843514223816,0.4301291894231564,0.1867238806214877,0.08491508491508491
llama-3.3-70b,base,1,all_states,18,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,base,1,active_only,18,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,base,2,all_states,19,0.6548288611046811,9.012081566422093e-09,0.6548288701167626,2.664408734635495e-14,0.654828870116736,3.467764416437858e-13,1.242024392057926e-12,-3.2013235429743084e-13,1.0
llama-3.3-70b,base,2,active_only,19,0.6548288611046811,9.012081566422093e-09,0.6548288701167626,2.664408734635495e-14,0.654828870116736,3.2194192801006435e-13,1.1803791591028328e-12,-2.952978406637094e-13,1.0
llama-3.3-70b,base,3,all_states,19,0.1039644662991025,7.879945730579393e-10,0.10396446708709707,4.2305475035117676e-13,0.10396446708667402,1.1838268347308695e-12,4.2305475035117676e-13,-7.607720843796928e-13,1.0
llama-3.3-70b,base,3,active_only,19,0.1039644662991025,7.879945730579393e-10,0.10396446708709707,4.2305475035117676e-13,0.10396446708667402,1.3326735468921139e-12,1.6961578323822758e-11,-9.09618796540937e-13,1.0
llama-3.3-70b,base,4,all_states,16,0.490514547499635,0.4873156152240211,0.9778301627236561,0.0009372617301987421,0.9768929009934574,0.0009566852905321452,0.0036597031035283194,-1.9423560333403124e-05,0.33766233766233766
llama-3.3-70b,base,4,active_only,16,0.490514547499635,0.4873156152240211,0.9778301627236561,0.0009372617301987421,0.9768929009934574,0.0009641413307121494,0.0036216390474149876,-2.6879600513407282e-05,0.34765234765234765
llama-3.3-70b,base,5,all_states,18,0.1434426597983206,6.429844935076673e-05,0.14350695824767137,9.701981218969557e-08,0.1435068612278592,3.2000745007354144e-07,3.6935946167678536e-06,-2.2298763788384586e-07,1.0
llama-3.3-70b,base,5,active_only,18,0.1434426597983206,6.429844935076673e-05,0.14350695824767137,9.701981218969557e-08,0.1435068612278592,2.8763827683233803e-07,3.6935946167678536e-06,-1.9061846464264245e-07,1.0
llama-3.3-70b,base,6,all_states,17,0.4921433174459102,0.30374384490448475,0.7958871623503949,0.000663294983114291,0.7952238673672807,0.0013186101949604523,0.004865810552716735,-0.0006553152118461613,0.5074925074925075
llama-3.3-70b,base,6,active_only,17,0.4921433174459102,0.30374384490448475,0.7958871623503949,0.000663294983114291,0.7952238673672807,0.0013138190860263288,0.004583405804626465,-0.0006505241029120378,0.5054945054945055
llama-3.3-70b,base,7,all_states,18,0.16578457089345758,0.00341319519513011,0.1691977660885877,9.114701654316277e-06,0.16918865138693337,3.0856614384731266e-05,0.00035422440576714275,-2.1741912730414988e-05,1.0
llama-3.3-70b,base,7,active_only,18,0.16578457089345758,0.00341319519513011,0.1691977660885877,9.114701654316277e-06,0.16918865138693337,2.637018820437616e-05,2.63702124038945e-05,-1.7255486550059882e-05,1.0
llama-3.3-70b,base,8,all_states,18,0.26806139017527075,0.11050124293642676,0.3785626331116975,0.0022322677893811802,0.37633036532231634,0.0006474712232636657,0.002808869681142789,0.0015847965661175145,0.056943056943056944
llama-3.3-70b,base,8,active_only,18,0.26806139017527075,0.11050124293642676,0.3785626331116975,0.0022322677893811802,0.37633036532231634,0.0006772082283445374,0.00477019790837134,0.0015550595610366428,0.06393606393606394
llama-3.3-70b,base,9,all_states,20,0.024798059509920162,0.03163013566518067,0.05642819517510084,1.093820732113683e-05,0.0564172569677797,2.6141203393674403e-05,1.093820732113683e-05,-1.5202996072537573e-05,0.955044955044955
llama-3.3-70b,base,9,active_only,20,0.024798059509920162,0.03163013566518067,0.05642819517510084,1.093820732113683e-05,0.0564172569677797,3.8059575825910936e-05,0.00045179862222133105,-2.7121368504774106e-05,0.958041958041958
llama-3.3-70b,base,10,all_states,18,0.3034775752888614,0.1101612204383902,0.4136387957272516,0.00035653155287749985,0.4132822641743741,0.00046514574043057377,0.0010873649625187936,-0.00010861418755307392,0.5464535464535465
llama-3.3-70b,base,10,active_only,18,0.3034775752888614,0.1101612204383902,0.4136387957272516,0.00035653155287749985,0.4132822641743741,0.00044521354624086555,0.0009843475029173128,-8.86819933633657e-05,0.5174825174825175
llama-3.3-70b,base,11,all_states,13,-0.0,0.020015712478057775,0.020015712478057775,0.0,0.020015712478057775,0.0,0.0,0.0,1.0
llama-3.3-70b,base,11,active_only,13,-0.0,0.020015712478057775,0.020015712478057775,0.0,0.020015712478057775,0.0,0.0,0.0,1.0
llama-3.3-70b,base,12,all_states,19,0.14608143653148872,0.061964080258735336,0.20804551679022407,3.800012487757971e-05,0.20800751666534648,0.00010960400917645799,0.0007776001105960858,-7.160388429887829e-05,0.7022977022977023
llama-3.3-70b,base,12,active_only,19,0.14608143653148872,0.061964080258735336,0.20804551679022407,3.800012487757971e-05,0.20800751666534648,0.00010333313118585574,0.0007635772257997179,-6.533300630827602e-05,0.6903096903096904
llama-3.3-70b,base,13,all_states,17,0.01876210229623907,0.02165383942758531,0.04041594172382438,4.492823299304419e-06,0.040411448900525074,9.921617625121323e-06,6.0110892545585135e-05,-5.428794325816904e-06,0.5974025974025974
llama-3.3-70b,base,13,active_only,17,0.01876210229623907,0.02165383942758531,0.04041594172382438,4.492823299304419e-06,0.040411448900525074,1.018723185212414e-05,6.0110892545585135e-05,-5.694408552819721e-06,0.5984015984015985
llama-3.3-70b,base,14,all_states,19,0.17754746134267463,0.008799987430089116,0.18634744877276374,1.2158959715499438e-05,0.18633528981304825,2.3841383618762076e-05,8.070724161964847e-05,-1.1682423903262638e-05,0.9040959040959041
llama-3.3-70b,base,14,active_only,19,0.17754746134267463,0.008799987430089116,0.18634744877276374,1.2158959715499438e-05,0.18633528981304825,2.3520238407785564e-05,7.596796508843088e-05,-1.1361278692286125e-05,0.9090909090909091
llama-3.3-70b,base,15,all_states,18,0.16822199105651206,0.0285428613363989,0.19676485239291097,8.671009103945759e-05,0.1966781423018715,0.00022001847773467337,0.0004477888591539369,-0.00013330838669521578,0.3146853146853147
llama-3.3-70b,base,15,active_only,18,0.16822199105651206,0.0285428613363989,0.19676485239291097,8.671009103945759e-05,0.1966781423018715,0.00023124887343314336,0.0026616556459811767,-0.00014453878239368577,0.3036963036963037
llama-3.3-70b,base,16,all_states,19,0.198329621007995,0.006552880952806481,0.2048825019608015,1.7368890650244376e-05,0.20486513307015125,2.6750459691544704e-05,0.0001794580028960566,-9.381569041300327e-06,0.26173826173826176
llama-3.3-70b,base,16,active_only,19,0.198329621007995,0.006552880952806481,0.2048825019608015,1.7368890650244376e-05,0.20486513307015125,2.684677721122836e-05,0.00017944915780472513,-9.477886560983983e-06,0.26073926073926074
llama-3.3-70b,base,17,all_states,19,0.43705538849321507,0.1370484739471498,0.5741038624403649,0.0006244029198222437,0.5734794595205427,0.004645967465242038,0.0483856844931726,-0.004021564545419794,0.9110889110889111
llama-3.3-70b,base,17,active_only,19,0.43705538849321507,0.1370484739471498,0.5741038624403649,0.0006244029198222437,0.5734794595205427,0.004633727921951305,0.048386492262468495,-0.004009325002129061,0.8831168831168831
llama-3.3-70b,base,18,all_states,19,0.029216020127218863,0.013846688341765277,0.04306270846898414,2.9209119601886555e-06,0.04305978755702395,3.0963912111445624e-06,1.1453391694627798e-05,-1.7547925095590692e-07,0.2787212787212787
llama-3.3-70b,base,18,active_only,19,0.029216020127218863,0.013846688341765277,0.04306270846898414,2.9209119601886555e-06,0.04305978755702395,3.059070429052886e-06,1.1436179825637081e-05,-1.381584688642306e-07,0.2967032967032967
llama-3.3-70b,base,19,all_states,19,0.01812272577320639,0.034303213501154575,0.05242593927436097,9.746349806433714e-05,0.05232847577629663,1.0169021004392716e-05,9.645536443704244e-05,8.729447705994443e-05,0.017982017982017984
llama-3.3-70b,base,19,active_only,19,0.01812272577320639,0.034303213501154575,0.05242593927436097,9.746349806433714e-05,0.05232847577629663,9.471985465887986e-06,2.103013146747309e-05,8.799151259844915e-05,0.015984015984015984
llama-3.3-70b,base,20,all_states,19,0.17185985346088614,0.03403216580342814,0.20589201926431427,0.0012618615197461157,0.20463015774456816,0.00015267431180670092,0.0005157093342786087,0.0011091872079394148,0.02097902097902098
llama-3.3-70b,base,20,active_only,19,0.17185985346088614,0.03403216580342814,0.20589201926431427,0.0012618615197461157,0.20463015774456816,0.00015162347799009662,0.00045879418795491937,0.0011102380417560192,0.02097902097902098
llama-3.3-70b,base,21,all_states,20,0.02899576005463421,0.056872617457163044,0.08586837751179725,2.5047429351822374e-06,0.08586587276886207,4.2788335761314976e-05,0.00013107055110518992,-4.028359282613274e-05,0.9690309690309691
llama-3.3-70b,base,21,active_only,20,0.02899576005463421,0.056872617457163044,0.08586837751179725,2.5047429351822374e-06,0.08586587276886207,4.7174064380199515e-05,0.000337663428103529,-4.466932144501728e-05,0.971028971028971
llama-3.3-70b,base,22,all_states,19,0.1198248605249634,0.07485961744865319,0.1946844779736166,5.2608935666073505e-05,0.19463186903795052,0.00042719650897041537,0.004144150146839771,-0.00037458757330434184,0.994005994005994
llama-3.3-70b,base,22,active_only,19,0.1198248605249634,0.07485961744865319,0.1946844779736166,5.2608935666073505e-05,0.19463186903795052,0.00033113546607112254,0.00023161892046360353,-0.00027852653040504906,0.9920079920079921
llama-3.3-70b,base,23,all_states,18,0.14898091560764573,0.01669416420338551,0.16567507981103125,3.365606637055634e-05,0.16564142374466068,5.66627033949781e-05,0.0001614244351877414,-2.300663702442176e-05,0.6513486513486514
llama-3.3-70b,base,23,active_only,18,0.14898091560764573,0.01669416420338551,0.16567507981103125,3.365606637055634e-05,0.16564142374466068,5.7364042237526975e-05,0.00029204396580904707,-2.3707975866970635e-05,0.6633366633366633
llama-3.3-70b,base,24,all_states,20,0.048354135446163175,0.09160437070524341,0.1399585061514066,4.822660537333917e-05,0.13991027954603324,8.302306810827998e-05,0.0001960607714089019,-3.4796462734940816e-05,0.8241758241758241
llama-3.3-70b,base,24,active_only,20,0.048354135446163175,0.09160437070524341,0.1399585061514066,4.822660537333917e-05,0.13991027954603324,8.02328734498162e-05,0.00019606077135206956,-3.200626807647704e-05,0.7702297702297702
llama-3.3-70b,base,25,all_states,15,0.15335001969865394,0.015068929239455896,0.16841894893810985,3.653955967878567e-05,0.16838240937843107,6.189500180301968e-05,0.00030184024528975975,-2.535544212423401e-05,0.4245754245754246
llama-3.3-70b,base,25,active_only,15,0.15335001969865394,0.015068929239455896,0.16841894893810985,3.653955967878567e-05,0.16838240937843107,6.468677434495918e-05,0.0003021576325638826,-2.814721466617351e-05,0.43156843156843155
llama-3.3-70b,base,26,all_states,17,0.22942080394385164,0.0974110590644304,0.32683186300828204,0.0005174872236165996,0.32631437578466543,0.0007823474296605841,0.0027043952678924305,-0.0002648602060439845,0.6223776223776224
llama-3.3-70b,base,26,active_only,17,0.22942080394385164,0.0974110590644304,0.32683186300828204,0.0005174872236165996,0.32631437578466543,0.000789126326354809,0.0027070183773012222,-0.0002716391027382094,0.6263736263736264
llama-3.3-70b,base,27,all_states,20,0.22873135429601896,0.05113159276054109,0.27986294705656006,0.004493517861361338,0.27536942919519874,0.0006079482166469131,0.0028408900595045953,0.003885569644714425,0.00999000999000999
llama-3.3-70b,base,27,active_only,20,0.22873135429601896,0.05113159276054109,0.27986294705656006,0.004493517861361338,0.27536942919519874,0.0005949379272585661,0.0030432808496964553,0.003898579934102772,0.00999000999000999
llama-3.3-70b,base,28,all_states,19,0.23685814319117682,0.18106428081911258,0.4179224240102894,0.001431928506940303,0.4164904955033491,0.0020729291643877055,0.011539716832510108,-0.0006410006574474026,0.3646353646353646
llama-3.3-70b,base,28,active_only,19,0.23685814319117682,0.18106428081911258,0.4179224240102894,0.001431928506940303,0.4164904955033491,0.0023828961496674124,0.01155748330283091,-0.0009509676427271094,0.39760239760239763
llama-3.3-70b,base,29,all_states,18,0.16253181611427453,0.019149920788241768,0.1816817369025163,2.2678771898160602e-05,0.18165905813061814,0.00011826494876698244,0.0005675334463840744,-9.558617686882184e-05,0.945054945054945
llama-3.3-70b,base,29,active_only,18,0.16253181611427453,0.019149920788241768,0.1816817369025163,2.2678771898160602e-05,0.18165905813061814,0.00012052986584136224,0.0007771074146362881,-9.785109394320164e-05,0.938061938061938
llama-3.3-70b,base,30,all_states,17,0.026715299204393656,0.05864326723183777,0.08535856643623142,1.5762786010748044e-05,0.08534280365022068,6.342636581546001e-05,0.00047686855903035757,-4.766357980471197e-05,0.9560439560439561
llama-3.3-70b,base,30,active_only,17,0.026715299204393656,0.05864326723183777,0.08535856643623142,1.5762786010748044e-05,0.08534280365022068,5.7569875628125065e-05,0.00047372158021846347,-4.1807089617377024e-05,0.9240759240759241
llama-3.3-70b,switch,1,all_states,19,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,1,active_only,19,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,2,all_states,18,0.6947094439380679,8.864162552444385e-09,0.6947094528022304,1.5123189702544664e-13,0.6947094528020792,2.1283890214810056e-13,7.915266717452614e-13,-6.160700512265392e-14,1.0
llama-3.3-70b,switch,2,active_only,18,0.6947094439380679,8.864162552444385e-09,0.6947094528022304,1.5123189702544664e-13,0.6947094528020792,2.2056097830434555e-13,8.225625293547214e-13,-6.932908127889891e-14,1.0
llama-3.3-70b,switch,3,all_states,19,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,3,active_only,19,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,4,all_states,20,0.42479677784706343,0.3474004494877134,0.7721972273347768,0.0014202001725837302,0.7707770271621931,0.0008514251494192024,0.0030353463133513054,0.0005687750231645278,0.21178821178821178
llama-3.3-70b,switch,4,active_only,20,0.42479677784706343,0.3474004494877134,0.7721972273347768,0.0014202001725837302,0.7707770271621931,0.0009010408636921827,0.0033266823882880004,0.0005191593088915475,0.2177822177822178
llama-3.3-70b,switch,5,all_states,20,0.025233766996167778,6.651861830647042e-10,0.025233767661353962,6.46883491849414e-14,0.025233767661289274,1.9260998694896154e-13,6.46883491849414e-14,-1.2792163776402014e-13,1.0
llama-3.3-70b,switch,5,active_only,20,0.025233766996167778,6.651861830647042e-10,0.025233767661353962,6.46883491849414e-14,0.025233767661289274,1.7172482159973377e-13,6.46883491849414e-14,-1.0703647241479237e-13,1.0
llama-3.3-70b,switch,6,all_states,20,0.42322271099083253,0.2848135051564534,0.708036216147286,0.004240586761618308,0.7037956293856676,0.000794956052711855,0.0026438229241002066,0.0034456307089064525,0.011988011988011988
llama-3.3-70b,switch,6,active_only,20,0.42322271099083253,0.2848135051564534,0.708036216147286,0.004240586761618308,0.7037956293856676,0.0008839605539600036,0.0029244434449481474,0.0033566262076583043,0.014985014985014986
llama-3.3-70b,switch,7,all_states,18,9.044159645812982e-05,-0.0,9.044159645812982e-05,0.0,9.044159645812982e-05,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,7,active_only,18,9.044159645812982e-05,-0.0,9.044159645812982e-05,0.0,9.044159645812982e-05,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,8,all_states,17,0.17743236218961386,0.04390465894076467,0.22133702113037854,6.366605847240062e-05,0.22127335507190612,8.38174433918195e-05,0.00018197547483857053,-2.015138491941888e-05,0.5364635364635365
llama-3.3-70b,switch,8,active_only,17,0.17743236218961386,0.04390465894076467,0.22133702113037854,6.366605847240062e-05,0.22127335507190612,8.240708357615426e-05,0.00019982288249004,-1.8741025103753632e-05,0.5034965034965035
llama-3.3-70b,switch,9,all_states,19,0.00012068139672803632,-0.0,0.00012068139672803632,0.0,0.00012068139672803632,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,9,active_only,19,0.00012068139672803632,-0.0,0.00012068139672803632,0.0,0.00012068139672803632,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,10,all_states,18,0.07443346207919446,0.23202817214515442,0.3064616342243489,0.00047371948039769227,0.3059879147439512,0.0006039657648166336,0.004637355229346845,-0.0001302462844189413,0.12987012987012986
llama-3.3-70b,switch,10,active_only,18,0.07443346207919446,0.23202817214515442,0.3064616342243489,0.00047371948039769227,0.3059879147439512,0.0005995850131959821,0.004637239769662487,-0.00012586553279828982,0.12387612387612387
llama-3.3-70b,switch,11,all_states,18,2.112824736197145e-05,0.006946705141164911,0.006967833388526883,7.517229515677619e-10,0.006967832636803932,1.8837457045225307e-09,1.894983735545054e-08,-1.1320227529547688e-09,1.0
llama-3.3-70b,switch,11,active_only,18,2.112824736197145e-05,0.006946705141164911,0.006967833388526883,7.517229515677619e-10,0.006967832636803932,1.7409773428859813e-09,1.894983735545054e-08,-9.892543913182194e-10,1.0
llama-3.3-70b,switch,12,all_states,20,0.28375898487282164,0.019214828519314244,0.30297381339213586,8.890110184656625e-05,0.3028849122902893,0.00023262133561589095,0.0007624678214744584,-0.0001437202337693247,0.9090909090909091
llama-3.3-70b,switch,12,active_only,20,0.28375898487282164,0.019214828519314244,0.30297381339213586,8.890110184656625e-05,0.3028849122902893,0.00024001339977473217,0.0011286372974036764,-0.00015111229792816593,0.926073926073926
llama-3.3-70b,switch,13,all_states,19,0.10243653273901006,6.987997788172654e-10,0.10243653343780984,3.6646410317949257e-13,0.10243653343744337,9.818276406023186e-13,3.6646410317949257e-13,-6.15363537422826e-13,1.0
llama-3.3-70b,switch,13,active_only,19,0.10243653273901006,6.987997788172654e-10,0.10243653343780984,3.6646410317949257e-13,0.10243653343744337,1.067688004266855e-12,3.6646410317949257e-13,-7.012239010873624e-13,1.0
llama-3.3-70b,switch,14,all_states,20,0.06405537162837491,0.03331409648179548,0.09736946811017039,4.052955533835824e-05,0.09732893855483203,6.20494857890553e-05,0.00016327492738318512,-2.151993045069707e-05,0.22377622377622378
llama-3.3-70b,switch,14,active_only,20,0.06405537162837491,0.03331409648179548,0.09736946811017039,4.052955533835824e-05,0.09732893855483203,6.666660599442928e-05,0.0002141677830710079,-2.6137050656071044e-05,0.23276723276723277
llama-3.3-70b,switch,15,all_states,18,0.32233325156729864,0.0024252269911464053,0.32475847855844503,1.4357605795312397e-05,0.3247441209526497,3.4720577622841756e-05,0.00020087379591951737,-2.036297182752936e-05,0.9050949050949051
llama-3.3-70b,switch,15,active_only,18,0.32233325156729864,0.0024252269911464053,0.32475847855844503,1.4357605795312397e-05,0.3247441209526497,3.52613111749976e-05,0.00020087379591951737,-2.0903705379685203e-05,0.8991008991008991
llama-3.3-70b,switch,16,all_states,19,0.1437763188439212,0.0292153312010838,0.172991650045005,1.240291025213377e-05,0.17297924713475285,0.0002032030496907453,0.0026166614701679655,-0.00019080013943861154,0.9280719280719281
llama-3.3-70b,switch,16,active_only,19,0.1437763188439212,0.0292153312010838,0.172991650045005,1.240291025213377e-05,0.17297924713475285,0.00021572483483211924,0.0026166614039304613,-0.00020332192457998548,0.919080919080919
llama-3.3-70b,switch,17,all_states,19,0.18083106933265233,0.629249432640194,0.8100805019728463,0.006879496595631678,0.8032010053772146,0.010884643845663091,0.023544891071914764,-0.004005147250031413,0.8541458541458542
llama-3.3-70b,switch,17,active_only,16,0.2065674930433417,2.4793118942417043e-07,0.20656774097453112,4.1812991881009907e-10,0.2065677405564012,8.762831378042652e-10,6.511826586273822e-09,-4.5815321899416615e-10,1.0
llama-3.3-70b,switch,18,all_states,19,0.3002219675316183,0.6372844847737968,0.9375064523054151,0.013554776958270301,0.9239516753471447,0.03640112048149203,0.15251266067482475,-0.022846343523221728,1.0
llama-3.3-70b,switch,18,active_only,15,0.0034158076439598905,0.010098208896906428,0.013514016540866319,3.1571027458702417e-07,0.013513700830591733,8.353001916975935e-07,8.434302523712496e-06,-5.195899171105694e-07,1.0
llama-3.3-70b,switch,19,all_states,18,0.8371513922355724,0.7642045065086203,1.6013558987441927,0.09745244784350315,1.5039034509006894,0.0582250188563681,0.10790989016371971,0.039227428987135056,0.3036963036963037
llama-3.3-70b,switch,19,active_only,10,0.12308930391244148,-0.0,0.12308930391244148,0.0,0.12308930391244148,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,20,all_states,18,0.8710395368205784,0.9182986148955644,1.7893381517161429,0.16386121532058145,1.6254769363955615,0.0631992931098164,0.1699904156936216,0.10066192221076506,0.12087912087912088
llama-3.3-70b,switch,20,active_only,8,0.2135204192449801,-0.0,0.2135204192449801,0.0,0.2135204192449801,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,21,all_states,12,0.4138837340887092,1.175161174619291,1.589044908708,0.06152250098267169,1.5275224077253284,0.10198717282249,0.2275028956967605,-0.040464671839818306,0.8471528471528471
llama-3.3-70b,switch,21,active_only,7,7.882346461664744e-05,0.4230626962264495,0.4231415196910661,5.28705018738384e-07,0.42314099098604735,1.2084093573119454e-06,4.942369561194395e-06,-6.797043385735614e-07,1.0
llama-3.3-70b,switch,22,all_states,12,0.4145212992387079,0.9798687566511528,1.3943900558898608,0.06871346706199746,1.3256765888278632,0.0864978327334974,0.11307868480325732,-0.017784365671499935,0.8361638361638362
llama-3.3-70b,switch,22,active_only,6,0.001330754985911623,-0.0,0.001330754985911623,0.0,0.001330754985911623,0.0,0.0,0.0,1.0
llama-3.3-70b,switch,23,all_states,9,0.0017387700444368352,0.9910760598382222,0.992814829882659,0.00010163407862508787,0.9927131958040339,0.00011526525580136443,0.00013770347470975125,-1.3631177176276558e-05,0.7012987012987013
llama-3.3-70b,switch,24,all_states,7,1.7775124176685743e-06,0.863120568566631,0.8631223460790487,3.4240520564470764e-08,0.8631223118385282,6.240043809988022e-08,1.2748528061549547e-07,-2.815991753540946e-08,1.0
llama-3.3-70b,switch,26,all_states,5,0.0001077129911821256,0.7219280948873623,0.7220358078785445,1.838548019949503e-06,0.7220339693305245,4.534176659509901e-06,1.326070327232407e-05,-2.695628639560398e-06,1.0
llama-3.3-70b,switch,27,all_states,5,0.24180867543736295,0.7219280948873623,0.9637367703247253,0.09763412877664107,0.8661026415480841,0.029108659178622497,0.09763412877664107,0.06852546959801857,0.18981018981018982
llama-3.3-70b,placebo,1,all_states,20,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,placebo,1,active_only,20,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,placebo,2,all_states,16,0.687175782337579,0.32809091832836335,1.0152667006659424,0.018184957486514348,0.997081743179428,0.013623646603894314,0.019285896461340123,0.004561310882620033,0.5654345654345654
llama-3.3-70b,placebo,2,active_only,16,0.687175782337579,0.32809091832836335,1.0152667006659424,0.018184957486514348,0.997081743179428,0.013576213798176187,0.01928589646126401,0.004608743688338161,0.5614385614385614
llama-3.3-70b,placebo,3,all_states,20,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
llama-3.3-70b,placebo,3,active_only,20,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0
